V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
5.00000e+00 -1.43682e-11 68.15 -2.10832E-13 -3.192933E-06 1.514444E+07
4.50000e+00 -1.43480e-11 68.15 -2.105356E-13 -3.188444E-06 1.514444E+07
4.00000e+00 -1.43772e-11 68.15 -2.10964E-13 -3.194933E-06 1.514444E+07
3.50000e+00 -1.45277e-11 68.15 -2.131724E-13 -3.228378E-06 1.514444E+07
3.00000e+00 -1.44926e-11 68.15 -2.126574E-13 -3.220578E-06 1.514444E+07
2.50000e+00 -1.47600e-11 68.15 -2.165811E-13 -3.28E-06 1.514444E+07
2.00000e+00 -1.41499e-11 68.15 -2.076288E-13 -3.144422E-06 1.514444E+07
1.50000e+00 -1.42671e-11 68.15 -2.093485E-13 -3.170467E-06 1.514444E+07
1.00000e+00 -1.48017e-11 68.15 -2.17193E-13 -3.289267E-06 1.514444E+07
5.00000e-01 -1.45651e-11 68.15 -2.137212E-13 -3.236689E-06 1.514444E+07
0.00000e+00 -1.43798e-11 68.15 -2.110022E-13 -3.195511E-06 1.514444E+07
     
