>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.45000e+01	4.59881e-04 	 10.2 	 4.508637E-05 	 1.021958E+02 	 2.266667E+06
1.40000e+01	3.64846e-04 	 7.2 	 5.067306E-05 	 8.107689E+01 	 1.6E+06
1.35000e+01	2.80093e-04 	 4.1 	 6.831537E-05 	 6.224289E+01 	 9.111111E+05
1.30000e+01	2.31055e-04 	 3.1 	 7.453387E-05 	 5.134556E+01 	 6.888889E+05
1.25000e+01	2.01900e-04 	 2.1 	 9.614286E-05 	 4.486667E+01 	 4.666667E+05
1.20000e+01	1.70174e-04 	 1.1 	 1.547036E-04 	 3.781644E+01 	 2.444444E+05
1.15000e+01	1.41939e-04 	 0.1 	 1.41939E-03 	 3.1542E+01 	 2.222222E+04
1.10000e+01	1.15181e-04 	 0.1 	 1.15181E-03 	 2.559578E+01 	 2.222222E+04
1.05000e+01	1.05391e-04 	 0.1 	 1.05391E-03 	 2.342022E+01 	 2.222222E+04
1.00000e+01	8.86535e-05 	 0.1 	 8.86535E-04 	 1.970078E+01 	 2.222222E+04
9.50000e+00	8.79790e-05 	 0.1 	 8.7979E-04 	 1.955089E+01 	 2.222222E+04
9.00000e+00	3.64884e-05 	 0.1 	 3.64884E-04 	 8.108533E+00 	 2.222222E+04
8.50000e+00	4.31090e-05 	 0.1 	 4.3109E-04 	 9.579778E+00 	 2.222222E+04
8.00000e+00	5.18668e-05 	 0.1 	 5.18668E-04 	 1.152596E+01 	 2.222222E+04
7.50000e+00	6.80153e-05 	 0.1 	 6.80153E-04 	 1.511451E+01 	 2.222222E+04
7.00000e+00	5.08968e-05 	 0.1 	 5.08968E-04 	 1.13104E+01 	 2.222222E+04
6.50000e+00	3.77819e-05 	 0.1 	 3.77819E-04 	 8.395978E+00 	 2.222222E+04
6.00000e+00	3.51340e-05 	 0.1 	 3.5134E-04 	 7.807556E+00 	 2.222222E+04
5.50000e+00	3.20476e-05 	 0.1 	 3.20476E-04 	 7.121689E+00 	 2.222222E+04
5.00000e+00	2.65876e-05 	 0.1 	 2.65876E-04 	 5.908356E+00 	 2.222222E+04
4.50000e+00	2.75539e-05 	 0.1 	 2.75539E-04 	 6.123089E+00 	 2.222222E+04
4.00000e+00	1.77768e-05 	 0.1 	 1.77768E-04 	 3.9504E+00 	 2.222222E+04
3.50000e+00	5.43666e-05 	 0.1 	 5.43666E-04 	 1.208147E+01 	 2.222222E+04
3.00000e+00	3.99878e-05 	 0.1 	 3.99878E-04 	 8.886178E+00 	 2.222222E+04
2.50000e+00	3.01343e-05 	 0.1 	 3.01343E-04 	 6.696511E+00 	 2.222222E+04
2.00000e+00	1.83242e-05 	 0.1 	 1.83242E-04 	 4.072044E+00 	 2.222222E+04
1.50000e+00	1.18505e-05 	 0.1 	 1.18505E-04 	 2.633444E+00 	 2.222222E+04
1.00000e+00	6.69680e-06 	 0.1 	 6.6968E-05 	 1.488178E+00 	 2.222222E+04
5.00000e-01	2.40347e-06 	 0.1 	 2.40347E-05 	 5.341044E-01 	 2.222222E+04
0.00000e+00	-2.44592e-10 	 0.1 	 -2.44592E-09 	 -5.435378E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_RE5_PT5100_P6_oled_000.txt
