V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.50000e+01 9.99953e-02 0.1 9.99953E-01 2.222118E+04 2.222222E+04
1.45000e+01 9.99953e-02 0.1 9.99953E-01 2.222118E+04 2.222222E+04
1.40000e+01 9.99954e-02 0.1 9.99954E-01 2.22212E+04 2.222222E+04
1.35000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.30000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.25000e+01 9.99953e-02 0.1 9.99953E-01 2.222118E+04 2.222222E+04
1.20000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.15000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.10000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.05000e+01 9.99950e-02 0.1 9.9995E-01 2.222111E+04 2.222222E+04
1.00000e+01 9.99949e-02 0.1 9.99949E-01 2.222109E+04 2.222222E+04
9.50000e+00 9.99949e-02 0.1 9.99949E-01 2.222109E+04 2.222222E+04
9.00000e+00 9.99948e-02 0.1 9.99948E-01 2.222107E+04 2.222222E+04
8.50000e+00 9.99949e-02 0.1 9.99949E-01 2.222109E+04 2.222222E+04
8.00000e+00 9.68215e-02 0.1 9.68215E-01 2.151589E+04 2.222222E+04
7.50000e+00 9.06592e-02 0.1 9.06592E-01 2.014649E+04 2.222222E+04
7.00000e+00 8.46120e-02 0.1 8.4612E-01 1.880267E+04 2.222222E+04
6.50000e+00 7.86834e-02 0.1 7.86834E-01 1.74852E+04 2.222222E+04
6.00000e+00 7.26537e-02 0.1 7.26537E-01 1.614527E+04 2.222222E+04
5.50000e+00 6.66430e-02 0.1 6.6643E-01 1.480956E+04 2.222222E+04
5.00000e+00 6.06202e-02 0.1 6.06202E-01 1.347116E+04 2.222222E+04
4.50000e+00 5.45776e-02 0.1 5.45776E-01 1.212836E+04 2.222222E+04
4.00000e+00 4.85254e-02 0.1 4.85254E-01 1.078342E+04 2.222222E+04
3.50000e+00 4.24699e-02 0.1 4.24699E-01 9.437756E+03 2.222222E+04
3.00000e+00 3.64101e-02 0.1 3.64101E-01 8.091133E+03 2.222222E+04
2.50000e+00 3.03474e-02 0.1 3.03474E-01 6.743867E+03 2.222222E+04
2.00000e+00 2.42959e-02 0.1 2.42959E-01 5.399089E+03 2.222222E+04
1.50000e+00 1.82284e-02 0.1 1.82284E-01 4.050756E+03 2.222222E+04
1.00000e+00 1.21579e-02 0.1 1.21579E-01 2.701756E+03 2.222222E+04
5.00000e-01 6.08417e-03 0.1 6.08417E-02 1.352038E+03 2.222222E+04
0.00000e+00 4.91075e-06 0.1 4.91075E-05 1.091278E+00 2.222222E+04
     
