V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.10000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.05000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.00000e+01 9.63130e-02 0.1 9.6313E-01 2.140289E+04 2.222222E+04
9.50000e+00 9.15618e-02 0.1 9.15618E-01 2.034707E+04 2.222222E+04
9.00000e+00 8.68548e-02 0.1 8.68548E-01 1.930107E+04 2.222222E+04
8.50000e+00 8.21475e-02 0.1 8.21475E-01 1.8255E+04 2.222222E+04
8.00000e+00 7.74387e-02 0.1 7.74387E-01 1.72086E+04 2.222222E+04
7.50000e+00 7.27237e-02 0.1 7.27237E-01 1.616082E+04 2.222222E+04
7.00000e+00 6.79898e-02 0.1 6.79898E-01 1.510884E+04 2.222222E+04
6.50000e+00 6.32497e-02 0.1 6.32497E-01 1.405549E+04 2.222222E+04
6.00000e+00 5.84944e-02 0.1 5.84944E-01 1.299876E+04 2.222222E+04
5.50000e+00 5.37183e-02 0.1 5.37183E-01 1.19374E+04 2.222222E+04
5.00000e+00 4.89234e-02 0.1 4.89234E-01 1.087187E+04 2.222222E+04
4.50000e+00 4.41114e-02 0.1 4.41114E-01 9.802533E+03 2.222222E+04
4.00000e+00 3.92755e-02 0.1 3.92755E-01 8.727889E+03 2.222222E+04
3.50000e+00 3.44175e-02 0.1 3.44175E-01 7.648333E+03 2.222222E+04
3.00000e+00 2.95411e-02 0.1 2.95411E-01 6.564689E+03 2.222222E+04
2.50000e+00 2.46513e-02 0.1 2.46513E-01 5.478067E+03 2.222222E+04
2.00000e+00 1.97569e-02 0.1 1.97569E-01 4.390422E+03 2.222222E+04
1.50000e+00 1.48373e-02 0.1 1.48373E-01 3.297178E+03 2.222222E+04
1.00000e+00 9.90410e-03 0.1 9.9041E-02 2.200911E+03 2.222222E+04
5.00000e-01 4.95837e-03 0.1 4.95837E-02 1.10186E+03 2.222222E+04
0.00000e+00 1.07136e-06 0.1 1.07136E-05 2.3808E-01 2.222222E+04
     
