>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	1.95294e-11 	 0.1 	 1.95294E-10 	 4.339867E-06 	 2.222222E+04
5.00000e-01	1.77911e-07 	 0.1 	 1.77911E-06 	 3.953578E-02 	 2.222222E+04
1.00000e+00	4.02238e-07 	 0.1 	 4.02238E-06 	 8.938622E-02 	 2.222222E+04
1.50000e+00	6.85731e-07 	 0.1 	 6.85731E-06 	 1.523847E-01 	 2.222222E+04
2.00000e+00	1.03812e-06 	 0.1 	 1.03812E-05 	 2.306933E-01 	 2.222222E+04
2.50000e+00	1.45760e-06 	 0.1 	 1.4576E-05 	 3.239111E-01 	 2.222222E+04
3.00000e+00	2.00536e-06 	 0.1 	 2.00536E-05 	 4.456356E-01 	 2.222222E+04
3.50000e+00	2.81424e-06 	 0.1 	 2.81424E-05 	 6.253867E-01 	 2.222222E+04
4.00000e+00	3.85540e-06 	 0.1 	 3.8554E-05 	 8.567556E-01 	 2.222222E+04
4.50000e+00	5.64466e-06 	 0.1 	 5.64466E-05 	 1.254369E+00 	 2.222222E+04
5.00000e+00	7.75636e-06 	 1.1 	 7.051236E-06 	 1.723636E+00 	 2.444444E+05
5.50000e+00	1.11673e-05 	 1.1 	 1.015209E-05 	 2.481622E+00 	 2.444444E+05
6.00000e+00	1.48397e-05 	 3.1 	 4.787E-06 	 3.297711E+00 	 6.888889E+05
6.50000e+00	2.06673e-05 	 5.1 	 4.052412E-06 	 4.592733E+00 	 1.133333E+06
7.00000e+00	2.89692e-05 	 8.1 	 3.576444E-06 	 6.4376E+00 	 1.8E+06
7.50000e+00	4.08829e-05 	 12.1 	 3.378752E-06 	 9.085089E+00 	 2.688889E+06
8.00000e+00	5.64846e-05 	 18.1 	 3.120696E-06 	 1.255213E+01 	 4.022222E+06
8.50000e+00	7.70636e-05 	 27.1 	 2.843675E-06 	 1.712524E+01 	 6.022222E+06
9.00000e+00	1.07436e-04 	 38.2 	 2.812461E-06 	 2.387467E+01 	 8.488889E+06
9.50000e+00	1.47715e-04 	 52.2 	 2.829789E-06 	 3.282556E+01 	 1.16E+07
1.00000e+01	1.97642e-04 	 70.3 	 2.811408E-06 	 4.392044E+01 	 1.562222E+07
1.05000e+01	2.60587e-04 	 91.3 	 2.854184E-06 	 5.790822E+01 	 2.028889E+07
1.10000e+01	3.38115e-04 	 117.4 	 2.880026E-06 	 7.513667E+01 	 2.608889E+07
1.15000e+01	4.28218e-04 	 146.5 	 2.92299E-06 	 9.515956E+01 	 3.255556E+07
1.20000e+01	5.44979e-04 	 179.7 	 3.032716E-06 	 1.211064E+02 	 3.993333E+07
1.25000e+01	6.89789e-04 	 214.8 	 3.211308E-06 	 1.532864E+02 	 4.773333E+07
1.30000e+01	8.60099e-04 	 249.1 	 3.452826E-06 	 1.911331E+02 	 5.535556E+07
1.35000e+01	1.04930e-03 	 283.12 	 3.706202E-06 	 2.331778E+02 	 6.291556E+07
1.40000e+01	1.29531e-03 	 314.14 	 4.123353E-06 	 2.878467E+02 	 6.980889E+07
1.45000e+01	1.57318e-03 	 340.16 	 4.624824E-06 	 3.495956E+02 	 7.559111E+07
1.50000e+01	1.91320e-03 	 358.19 	 5.341299E-06 	 4.251556E+02 	 7.959778E+07
1.55000e+01	2.26342e-03 	 368.21 	 6.14709E-06 	 5.029822E+02 	 8.182444E+07
1.60000e+01	2.70516e-03 	 371.23 	 7.287019E-06 	 6.011467E+02 	 8.249556E+07
1.65000e+01	3.17965e-03 	 366.25 	 8.681638E-06 	 7.065889E+02 	 8.138889E+07
1.70000e+01	3.72278e-03 	 356.27 	 1.044932E-05 	 8.272844E+02 	 7.917111E+07
1.75000e+01	4.35663e-03 	 342.28 	 1.272826E-05 	 9.6814E+02 	 7.606222E+07
1.80000e+01	5.16906e-03 	 325.3 	 1.589013E-05 	 1.14868E+03 	 7.228889E+07
1.85000e+01	6.08185e-03 	 308.31 	 1.972641E-05 	 1.351522E+03 	 6.851333E+07
1.90000e+01	7.16862e-03 	 291.32 	 2.460737E-05 	 1.593027E+03 	 6.473778E+07
1.95000e+01	8.47062e-03 	 278.33 	 3.043373E-05 	 1.88236E+03 	 6.185111E+07
2.00000e+01	1.00744e-02 	 271.35 	 3.712696E-05 	 2.238756E+03 	 6.03E+07
2.00000e+01	9.83695e-03 	 235.32 	 4.180244E-05 	 2.185989E+03 	 5.229333E+07
1.95000e+01	7.72146e-03 	 181.25 	 4.260116E-05 	 1.71588E+03 	 4.027778E+07
1.90000e+01	5.83502e-03 	 140.2 	 4.161926E-05 	 1.296671E+03 	 3.115556E+07
1.85000e+01	4.37152e-03 	 109.15 	 4.005057E-05 	 9.714489E+02 	 2.425556E+07
1.80000e+01	3.24880e-03 	 84.12 	 3.862102E-05 	 7.219556E+02 	 1.869333E+07
1.75000e+01	2.38738e-03 	 65.9 	 3.622731E-05 	 5.305289E+02 	 1.464444E+07
1.70000e+01	1.76356e-03 	 50.7 	 3.478422E-05 	 3.919022E+02 	 1.126667E+07
