>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-3.55483e-07 	 0.1 	 -3.55483E-06 	 -7.899622E-02 	 2.222222E+04
5.00000e-01	3.92661e-03 	 0.1 	 3.92661E-02 	 8.7258E+02 	 2.222222E+04
1.00000e+00	7.88631e-03 	 0.1 	 7.88631E-02 	 1.752513E+03 	 2.222222E+04
1.50000e+00	1.19009e-02 	 0.1 	 1.19009E-01 	 2.644644E+03 	 2.222222E+04
2.00000e+00	1.59684e-02 	 0.1 	 1.59684E-01 	 3.548533E+03 	 2.222222E+04
2.50000e+00	2.00128e-02 	 0.1 	 2.00128E-01 	 4.447289E+03 	 2.222222E+04
3.00000e+00	2.41621e-02 	 0.1 	 2.41621E-01 	 5.369356E+03 	 2.222222E+04
3.50000e+00	2.91263e-02 	 0.1 	 2.91263E-01 	 6.472511E+03 	 2.222222E+04
4.00000e+00	3.36027e-02 	 0.1 	 3.36027E-01 	 7.467267E+03 	 2.222222E+04
4.50000e+00	3.79873e-02 	 0.1 	 3.79873E-01 	 8.441622E+03 	 2.222222E+04
5.00000e+00	4.23735e-02 	 0.1 	 4.23735E-01 	 9.416333E+03 	 2.222222E+04
5.50000e+00	4.66861e-02 	 0.1 	 4.66861E-01 	 1.037469E+04 	 2.222222E+04
6.00000e+00	5.09083e-02 	 0.1 	 5.09083E-01 	 1.131296E+04 	 2.222222E+04
6.50000e+00	5.49769e-02 	 0.1 	 5.49769E-01 	 1.221709E+04 	 2.222222E+04
7.00000e+00	5.90479e-02 	 0.1 	 5.90479E-01 	 1.312176E+04 	 2.222222E+04
7.50000e+00	6.34564e-02 	 0.1 	 6.34564E-01 	 1.410142E+04 	 2.222222E+04
8.00000e+00	6.82722e-02 	 0.1 	 6.82722E-01 	 1.51716E+04 	 2.222222E+04
8.50000e+00	7.27439e-02 	 0.1 	 7.27439E-01 	 1.616531E+04 	 2.222222E+04
9.00000e+00	7.76163e-02 	 0.1 	 7.76163E-01 	 1.724807E+04 	 2.222222E+04
9.50000e+00	9.19004e-02 	 6.1 	 1.506564E-02 	 2.042231E+04 	 1.355556E+06
1.00000e+01	9.66077e-02 	 0.1 	 9.66077E-01 	 2.146838E+04 	 2.222222E+04
1.05000e+01	9.99955e-02 	 0.1 	 9.99955E-01 	 2.222122E+04 	 2.222222E+04
1.10000e+01	9.99955e-02 	 0.1 	 9.99955E-01 	 2.222122E+04 	 2.222222E+04
1.15000e+01	9.99954e-02 	 0.1 	 9.99954E-01 	 2.22212E+04 	 2.222222E+04
1.20000e+01	9.99956e-02 	 0.1 	 9.99956E-01 	 2.222124E+04 	 2.222222E+04
1.25000e+01	9.99957e-02 	 0.1 	 9.99957E-01 	 2.222127E+04 	 2.222222E+04
1.30000e+01	9.99956e-02 	 0.1 	 9.99956E-01 	 2.222124E+04 	 2.222222E+04
1.35000e+01	9.99954e-02 	 0.1 	 9.99954E-01 	 2.22212E+04 	 2.222222E+04
1.40000e+01	9.99953e-02 	 0.1 	 9.99953E-01 	 2.222118E+04 	 2.222222E+04
1.45000e+01	9.99953e-02 	 0.1 	 9.99953E-01 	 2.222118E+04 	 2.222222E+04
1.50000e+01	9.99957e-02 	 0.1 	 9.99957E-01 	 2.222127E+04 	 2.222222E+04
1.55000e+01	9.99956e-02 	 0.1 	 9.99956E-01 	 2.222124E+04 	 2.222222E+04
