>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
4.50000e+00	7.02599e-06 	 0.1 	 7.02599E-05 	 1.561331E+00 	 2.222222E+04
4.00000e+00	5.31374e-06 	 0.1 	 5.31374E-05 	 1.180831E+00 	 2.222222E+04
3.50000e+00	3.90250e-06 	 0.1 	 3.9025E-05 	 8.672222E-01 	 2.222222E+04
3.00000e+00	2.76431e-06 	 0.1 	 2.76431E-05 	 6.142911E-01 	 2.222222E+04
2.50000e+00	1.97514e-06 	 0.1 	 1.97514E-05 	 4.3892E-01 	 2.222222E+04
2.00000e+00	1.35499e-06 	 0.1 	 1.35499E-05 	 3.011089E-01 	 2.222222E+04
1.50000e+00	8.90364e-07 	 0.1 	 8.90364E-06 	 1.978587E-01 	 2.222222E+04
1.00000e+00	5.21104e-07 	 0.1 	 5.21104E-06 	 1.158009E-01 	 2.222222E+04
5.00000e-01	2.29791e-07 	 0.1 	 2.29791E-06 	 5.106467E-02 	 2.222222E+04
0.00000e+00	-1.89132e-10 	 0.1 	 -1.89132E-09 	 -4.202933E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_RB29_PT5100_P4_oled_000.txt
