V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
0.00000e+00 -2.78490e-11 0.1 -3.590793E+09 -6.188667E-06 2.222222E+04
2.50000e-01 6.35113e-08 0.1 1.574523E+06 1.411362E-02 2.222222E+04
5.00000e-01 1.35668e-07 0.1 7.370935E+05 3.014844E-02 2.222222E+04
7.50000e-01 2.12231e-07 0.1 4.711847E+05 4.716244E-02 2.222222E+04
1.00000e+00 2.91608e-07 0.1 3.429261E+05 6.480178E-02 2.222222E+04
1.25000e+00 3.75005e-07 0.1 2.666631E+05 8.333444E-02 2.222222E+04
1.50000e+00 4.60639e-07 0.1 2.170897E+05 1.023642E-01 2.222222E+04
1.75000e+00 5.47256e-07 0.1 1.827298E+05 1.216124E-01 2.222222E+04
2.00000e+00 6.35771e-07 0.1 1.572893E+05 1.412824E-01 2.222222E+04
2.25000e+00 7.23824e-07 0.1 1.381551E+05 1.608498E-01 2.222222E+04
2.50000e+00 8.15313e-07 0.1 1.226523E+05 1.811807E-01 2.222222E+04
2.75000e+00 9.06600e-07 0.1 1.103022E+05 2.014667E-01 2.222222E+04
3.00000e+00 9.99764e-07 0.1 1.000236E+05 2.221698E-01 2.222222E+04
3.25000e+00 1.08834e-06 0.1 9.188305E+04 2.418533E-01 2.222222E+04
3.50000e+00 1.18275e-06 0.1 8.454872E+04 2.628333E-01 2.222222E+04
3.75000e+00 1.27344e-06 0.1 7.852745E+04 2.829867E-01 2.222222E+04
4.00000e+00 1.36835e-06 0.1 7.308072E+04 3.040778E-01 2.222222E+04
4.25000e+00 1.46370e-06 0.1 6.832001E+04 3.252667E-01 2.222222E+04
4.50000e+00 1.55974e-06 0.1 6.411325E+04 3.466089E-01 2.222222E+04
4.75000e+00 1.68010e-06 0.1 5.952027E+04 3.733556E-01 2.222222E+04
5.00000e+00 1.78085e-06 0.1 5.615296E+04 3.957444E-01 2.222222E+04
5.25000e+00 1.90440e-06 0.1 5.250998E+04 4.232E-01 2.222222E+04
5.50000e+00 2.03108e-06 1.1 5.415838E+05 4.513511E-01 2.444444E+05
5.75000e+00 2.17221e-06 1.1 5.063967E+05 4.827133E-01 2.444444E+05
6.00000e+00 2.32705e-06 1.1 4.727015E+05 5.171222E-01 2.444444E+05
