V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
0.00000e+00 -2.06875e-11 0.1 -2.06875E-10 -4.597222E-06 2.222222E+04
2.50000e-01 5.17490e-08 0.1 5.1749E-07 1.149978E-02 2.222222E+04
5.00000e-01 1.26149e-07 0.1 1.26149E-06 2.803311E-02 2.222222E+04
7.50000e-01 2.38810e-07 0.1 2.3881E-06 5.306889E-02 2.222222E+04
1.00000e+00 3.28135e-07 0.1 3.28135E-06 7.291889E-02 2.222222E+04
1.25000e+00 4.09570e-07 0.1 4.0957E-06 9.101556E-02 2.222222E+04
1.50000e+00 5.94972e-07 0.1 5.94972E-06 1.32216E-01 2.222222E+04
1.75000e+00 8.38873e-07 0.1 8.38873E-06 1.864162E-01 2.222222E+04
2.00000e+00 1.11251e-06 0.1 1.11251E-05 2.472244E-01 2.222222E+04
2.25000e+00 1.43456e-06 0.1 1.43456E-05 3.187911E-01 2.222222E+04
2.50000e+00 1.78376e-06 0.1 1.78376E-05 3.963911E-01 2.222222E+04
2.75000e+00 2.92370e-06 0.1 2.9237E-05 6.497111E-01 2.222222E+04
3.00000e+00 6.50422e-06 0.1 6.50422E-05 1.445382E+00 2.222222E+04
3.25000e+00 2.72140e-04 0.1 2.7214E-03 6.047556E+01 2.222222E+04
3.50000e+00 1.21711e-04 0.1 1.21711E-03 2.704689E+01 2.222222E+04
3.75000e+00 1.05862e-04 0.1 1.05862E-03 2.352489E+01 2.222222E+04
4.00000e+00 1.51220e-04 0.1 1.5122E-03 3.360444E+01 2.222222E+04
4.25000e+00 1.24030e-04 0.1 1.2403E-03 2.756222E+01 2.222222E+04
4.50000e+00 2.09758e-04 0.1 2.09758E-03 4.661289E+01 2.222222E+04
4.75000e+00 1.51502e-04 0.1 1.51502E-03 3.366711E+01 2.222222E+04
5.00000e+00 2.22153e-06 0.1 2.22153E-05 4.936733E-01 2.222222E+04
5.25000e+00 2.02610e-06 0.1 2.0261E-05 4.502444E-01 2.222222E+04
5.50000e+00 2.10602e-06 0.1 2.10602E-05 4.680044E-01 2.222222E+04
5.75000e+00 2.56846e-06 1.1 2.334964E-06 5.707689E-01 2.444444E+05
6.00000e+00 2.80637e-06 1.1 2.551245E-06 6.236378E-01 2.444444E+05
6.25000e+00 2.94296e-06 2.1 1.40141E-06 6.539911E-01 4.666667E+05
6.50000e+00 3.35607e-06 3.1 1.082603E-06 7.457933E-01 6.888889E+05
6.75000e+00 3.81387e-06 4.1 9.302122E-07 8.475267E-01 9.111111E+05
7.00000e+00 3.80126e-06 5.1 7.453451E-07 8.447244E-01 1.133333E+06
7.25000e+00 4.55815e-06 7.1 6.41993E-07 1.012922E+00 1.577778E+06
7.50000e+00 4.49299e-06 9.1 4.937352E-07 9.984422E-01 2.022222E+06
7.75000e+00 5.27633e-06 11.1 4.75345E-07 1.172518E+00 2.466667E+06
8.00000e+00 5.75358e-06 15.1 3.810318E-07 1.278573E+00 3.355556E+06
8.25000e+00 6.84637e-06 19.1 3.584487E-07 1.521416E+00 4.244444E+06
8.50000e+00 7.99159e-06 24.1 3.316012E-07 1.775909E+00 5.355556E+06
8.75000e+00 8.57665e-06 30.2 2.83995E-07 1.905922E+00 6.711111E+06
9.00000e+00 9.87704e-06 38.2 2.585613E-07 2.194898E+00 8.488889E+06
9.25000e+00 1.14774e-05 48.2 2.381203E-07 2.550533E+00 1.071111E+07
9.50000e+00 1.35152e-05 59.3 2.279123E-07 3.003378E+00 1.317778E+07
9.75000e+00 1.60183e-05 73.3 2.185307E-07 3.559622E+00 1.628889E+07
1.00000e+01 1.97165e-05 89.3 2.207895E-07 4.381444E+00 1.984444E+07
1.02500e+01 2.12980e-05 109.4 1.946801E-07 4.732889E+00 2.431111E+07
1.05000e+01 2.54278e-05 131.5 1.933673E-07 5.650622E+00 2.922222E+07
1.07500e+01 3.18183e-05 158.6 2.006198E-07 7.070733E+00 3.524444E+07
1.10000e+01 3.59152e-05 189.7 1.893263E-07 7.981156E+00 4.215556E+07
1.12500e+01 7.53374e-05 225.8 3.336466E-07 1.674164E+01 5.017778E+07
1.15000e+01 6.92737e-05 265.9 2.605254E-07 1.539416E+01 5.908889E+07
1.17500e+01 7.41238e-05 312.11 2.374926E-07 1.647196E+01 6.935778E+07
1.20000e+01 8.20452e-05 364.12 2.253246E-07 1.823227E+01 8.091556E+07
1.20000e+01 8.09612e-05 358.12 2.260728E-07 1.799138E+01 7.958222E+07
1.17500e+01 7.01665e-05 296.1 2.369689E-07 1.559256E+01 6.58E+07
1.15000e+01 6.07731e-05 244.9 2.481548E-07 1.350513E+01 5.442222E+07
1.12500e+01 5.35039e-05 201.7 2.652647E-07 1.188976E+01 4.482222E+07
1.10000e+01 4.63367e-05 165.6 2.79811E-07 1.029704E+01 3.68E+07
1.07500e+01 4.01092e-05 134.5 2.982097E-07 8.913156E+00 2.988889E+07
1.05000e+01 3.57026e-05 109.4 3.263492E-07 7.933911E+00 2.431111E+07
1.02500e+01 3.13970e-05 89.3 3.515901E-07 6.977111E+00 1.984444E+07
1.00000e+01 2.73815e-05 72.3 3.787206E-07 6.084778E+00 1.606667E+07
9.75000e+00 2.39823e-05 58.2 4.12067E-07 5.3294E+00 1.293333E+07
9.50000e+00 2.09481e-05 46.2 4.534221E-07 4.655133E+00 1.026667E+07
9.25000e+00 1.87329e-05 37.2 5.035726E-07 4.162867E+00 8.266667E+06
9.00000e+00 1.66026e-05 29.2 5.685822E-07 3.689467E+00 6.488889E+06
8.75000e+00 1.48961e-05 23.1 6.448528E-07 3.310244E+00 5.133333E+06
8.50000e+00 1.33091e-05 18.1 7.353094E-07 2.957578E+00 4.022222E+06
8.25000e+00 1.23292e-05 14.1 8.744113E-07 2.739822E+00 3.133333E+06
8.00000e+00 1.08295e-05 11.1 9.756306E-07 2.406556E+00 2.466667E+06
7.75000e+00 9.62311e-06 8.1 1.188038E-06 2.138469E+00 1.8E+06
7.50000e+00 8.87216e-06 6.1 1.454452E-06 1.971591E+00 1.355556E+06
7.25000e+00 8.10592e-06 4.1 1.977054E-06 1.801316E+00 9.111111E+05
7.00000e+00 7.16055e-06 3.1 2.309855E-06 1.591233E+00 6.888889E+05
6.75000e+00 6.43425e-06 2.1 3.063929E-06 1.429833E+00 4.666667E+05
6.50000e+00 5.82195e-06 2.1 2.772357E-06 1.293767E+00 4.666667E+05
6.25000e+00 5.22506e-06 1.1 4.750055E-06 1.161124E+00 2.444444E+05
6.00000e+00 1.49092e-05 1.1 1.355382E-05 3.313156E+00 2.444444E+05
5.75000e+00 4.31815e-06 0.1 4.31815E-05 9.595889E-01 2.222222E+04
