>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
7.75000e+00	4.10397e-06 	 7.1 	 5.780239E-07 	 9.119933E-01 	 1.577778E+06
8.00000e+00	4.54866e-06 	 9.1 	 4.998527E-07 	 1.010813E+00 	 2.022222E+06
8.25000e+00	5.13336e-06 	 12.1 	 4.242446E-07 	 1.140747E+00 	 2.688889E+06
8.50000e+00	5.89055e-06 	 16.1 	 3.658727E-07 	 1.309011E+00 	 3.577778E+06
8.75000e+00	6.68857e-06 	 20.1 	 3.327647E-07 	 1.486349E+00 	 4.466667E+06
9.00000e+00	7.65261e-06 	 26.1 	 2.932034E-07 	 1.70058E+00 	 5.8E+06
9.25000e+00	8.82932e-06 	 32.1 	 2.750567E-07 	 1.962071E+00 	 7.133333E+06
9.50000e+00	1.03398e-05 	 40.2 	 2.57209E-07 	 2.297733E+00 	 8.933333E+06
9.75000e+00	1.20618e-05 	 50.2 	 2.402749E-07 	 2.6804E+00 	 1.115556E+07
1.00000e+01	1.39424e-05 	 62.2 	 2.241543E-07 	 3.098311E+00 	 1.382222E+07
1.02500e+01	1.63689e-05 	 76.3 	 2.145334E-07 	 3.637533E+00 	 1.695556E+07
1.05000e+01	1.92471e-05 	 92.3 	 2.085276E-07 	 4.277133E+00 	 2.051111E+07
1.07500e+01	2.23448e-05 	 111.4 	 2.005817E-07 	 4.965511E+00 	 2.475556E+07
1.10000e+01	2.64031e-05 	 134.4 	 1.964516E-07 	 5.867356E+00 	 2.986667E+07
1.12500e+01	3.07252e-05 	 160.5 	 1.914343E-07 	 6.827822E+00 	 3.566667E+07
1.15000e+01	3.56722e-05 	 190.6 	 1.871574E-07 	 7.927156E+00 	 4.235556E+07
1.17500e+01	4.13330e-05 	 223.7 	 1.847698E-07 	 9.185111E+00 	 4.971111E+07
1.20000e+01	4.79357e-05 	 261.8 	 1.831005E-07 	 1.065238E+01 	 5.817778E+07
1.20000e+01	4.75703e-05 	 254.8 	 1.866966E-07 	 1.057118E+01 	 5.662222E+07
1.17500e+01	3.98359e-05 	 207.6 	 1.918878E-07 	 8.852422E+00 	 4.613333E+07
1.15000e+01	3.35677e-05 	 168.5 	 1.992148E-07 	 7.459489E+00 	 3.744444E+07
1.12500e+01	2.82290e-05 	 137.4 	 2.054512E-07 	 6.273111E+00 	 3.053333E+07
1.10000e+01	2.37889e-05 	 110.4 	 2.154792E-07 	 5.286422E+00 	 2.453333E+07
1.07500e+01	2.01863e-05 	 89.3 	 2.260504E-07 	 4.485844E+00 	 1.984444E+07
1.05000e+01	1.69849e-05 	 72.3 	 2.349225E-07 	 3.774422E+00 	 1.606667E+07
1.02500e+01	1.44990e-05 	 57.2 	 2.53479E-07 	 3.222E+00 	 1.271111E+07
1.00000e+01	1.24543e-05 	 45.2 	 2.755376E-07 	 2.767622E+00 	 1.004444E+07
9.75000e+00	1.05777e-05 	 36.2 	 2.922017E-07 	 2.3506E+00 	 8.044444E+06
9.50000e+00	9.22154e-06 	 28.1 	 3.281687E-07 	 2.049231E+00 	 6.244444E+06
9.25000e+00	7.96868e-06 	 22.1 	 3.605738E-07 	 1.770818E+00 	 4.911111E+06
9.00000e+00	6.97283e-06 	 17.1 	 4.077678E-07 	 1.549518E+00 	 3.8E+06
8.75000e+00	6.12184e-06 	 13.1 	 4.67316E-07 	 1.360409E+00 	 2.911111E+06
8.50000e+00	5.49477e-06 	 10.1 	 5.440366E-07 	 1.22106E+00 	 2.244444E+06
8.25000e+00	4.91753e-06 	 8.1 	 6.071025E-07 	 1.092784E+00 	 1.8E+06
8.00000e+00	4.42408e-06 	 6.1 	 7.25259E-07 	 9.831289E-01 	 1.355556E+06
7.75000e+00	3.98422e-06 	 4.1 	 9.71761E-07 	 8.853822E-01 	 9.111111E+05
7.50000e+00	3.64379e-06 	 3.1 	 1.175416E-06 	 8.097311E-01 	 6.888889E+05
7.25000e+00	3.33117e-06 	 2.1 	 1.586271E-06 	 7.4026E-01 	 4.666667E+05
7.00000e+00	3.07600e-06 	 2.1 	 1.464762E-06 	 6.835556E-01 	 4.666667E+05
6.75000e+00	2.86055e-06 	 1.1 	 2.6005E-06 	 6.356778E-01 	 2.444444E+05
6.50000e+00	2.65720e-06 	 1.1 	 2.415636E-06 	 5.904889E-01 	 2.444444E+05
6.25000e+00	2.47180e-06 	 0.1 	 2.4718E-05 	 5.492889E-01 	 2.222222E+04
6.00000e+00	2.30953e-06 	 0.1 	 2.30953E-05 	 5.132289E-01 	 2.222222E+04
5.75000e+00	2.15315e-06 	 0.1 	 2.15315E-05 	 4.784778E-01 	 2.222222E+04
5.50000e+00	2.02048e-06 	 0.1 	 2.02048E-05 	 4.489956E-01 	 2.222222E+04
5.25000e+00	1.88589e-06 	 0.1 	 1.88589E-05 	 4.190867E-01 	 2.222222E+04
5.00000e+00	1.76246e-06 	 0.1 	 1.76246E-05 	 3.916578E-01 	 2.222222E+04
4.75000e+00	1.65295e-06 	 0.1 	 1.65295E-05 	 3.673222E-01 	 2.222222E+04
4.50000e+00	1.54981e-06 	 0.1 	 1.54981E-05 	 3.444022E-01 	 2.222222E+04
4.25000e+00	1.44548e-06 	 0.1 	 1.44548E-05 	 3.212178E-01 	 2.222222E+04
4.00000e+00	1.34574e-06 	 0.1 	 1.34574E-05 	 2.990533E-01 	 2.222222E+04
3.75000e+00	1.24578e-06 	 0.1 	 1.24578E-05 	 2.7684E-01 	 2.222222E+04
3.50000e+00	1.14925e-06 	 0.1 	 1.14925E-05 	 2.553889E-01 	 2.222222E+04
3.25000e+00	1.05905e-06 	 0.1 	 1.05905E-05 	 2.353444E-01 	 2.222222E+04
3.00000e+00	9.65920e-07 	 0.1 	 9.6592E-06 	 2.146489E-01 	 2.222222E+04
2.75000e+00	8.75720e-07 	 0.1 	 8.7572E-06 	 1.946044E-01 	 2.222222E+04
2.50000e+00	7.85356e-07 	 0.1 	 7.85356E-06 	 1.745236E-01 	 2.222222E+04
2.25000e+00	6.97285e-07 	 0.1 	 6.97285E-06 	 1.549522E-01 	 2.222222E+04
2.00000e+00	6.12752e-07 	 0.1 	 6.12752E-06 	 1.361671E-01 	 2.222222E+04
1.75000e+00	5.26092e-07 	 0.1 	 5.26092E-06 	 1.169093E-01 	 2.222222E+04
1.50000e+00	4.42317e-07 	 0.1 	 4.42317E-06 	 9.829267E-02 	 2.222222E+04
1.25000e+00	3.61969e-07 	 0.1 	 3.61969E-06 	 8.043756E-02 	 2.222222E+04
1.00000e+00	2.81350e-07 	 0.1 	 2.8135E-06 	 6.252222E-02 	 2.222222E+04
7.50000e-01	2.07873e-07 	 0.1 	 2.07873E-06 	 4.6194E-02 	 2.222222E+04
5.00000e-01	1.36818e-07 	 0.1 	 1.36818E-06 	 3.0404E-02 	 2.222222E+04
2.50000e-01	6.72265e-08 	 0.1 	 6.72265E-07 	 1.493922E-02 	 2.222222E+04
0.00000e+00	-1.87663e-10 	 0.1 	 -1.87663E-09 	 -4.170289E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_F4_PUB_P3_oled_001.txt
