>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-1.54179e-10 	 0.1 	 -1.54179E-09 	 -3.4262E-05 	 2.222222E+04
5.00000e-01	1.10811e-07 	 0.1 	 1.10811E-06 	 2.462467E-02 	 2.222222E+04
1.00000e+00	2.42570e-07 	 0.1 	 2.4257E-06 	 5.390444E-02 	 2.222222E+04
1.50000e+00	4.05311e-07 	 0.1 	 4.05311E-06 	 9.006911E-02 	 2.222222E+04
2.00000e+00	6.16685e-07 	 0.1 	 6.16685E-06 	 1.370411E-01 	 2.222222E+04
2.50000e+00	8.98379e-07 	 0.1 	 8.98379E-06 	 1.996398E-01 	 2.222222E+04
3.00000e+00	2.58402e-06 	 0.1 	 2.58402E-05 	 5.742267E-01 	 2.222222E+04
3.50000e+00	4.61443e-06 	 0.1 	 4.61443E-05 	 1.025429E+00 	 2.222222E+04
4.00000e+00	6.65419e-05 	 0.1 	 6.65419E-04 	 1.478709E+01 	 2.222222E+04
4.50000e+00	3.29845e-05 	 0.1 	 3.29845E-04 	 7.329889E+00 	 2.222222E+04
5.00000e+00	2.30892e-05 	 0.1 	 2.30892E-04 	 5.130933E+00 	 2.222222E+04
5.50000e+00	3.14196e-05 	 0.1 	 3.14196E-04 	 6.982133E+00 	 2.222222E+04
6.00000e+00	3.35691e-05 	 1.1 	 3.051736E-05 	 7.4598E+00 	 2.444444E+05
6.50000e+00	5.03086e-05 	 2.1 	 2.395648E-05 	 1.117969E+01 	 4.666667E+05
7.00000e+00	7.22605e-05 	 4.1 	 1.762451E-05 	 1.605789E+01 	 9.111111E+05
7.50000e+00	1.01674e-04 	 7.1 	 1.432028E-05 	 2.259422E+01 	 1.577778E+06
8.00000e+00	1.39510e-04 	 11.1 	 1.256847E-05 	 3.100222E+01 	 2.466667E+06
8.50000e+00	1.86689e-04 	 19.1 	 9.774293E-06 	 4.148644E+01 	 4.244444E+06
9.00000e+00	2.48004e-04 	 30.2 	 8.212053E-06 	 5.5112E+01 	 6.711111E+06
9.50000e+00	3.26294e-04 	 46.2 	 7.062641E-06 	 7.250978E+01 	 1.026667E+07
1.00000e+01	4.13332e-04 	 70.3 	 5.879545E-06 	 9.185156E+01 	 1.562222E+07
1.05000e+01	4.95299e-04 	 105.4 	 4.699231E-06 	 1.100664E+02 	 2.342222E+07
1.10000e+01	5.71996e-04 	 154.6 	 3.699845E-06 	 1.271102E+02 	 3.435556E+07
