>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
1.02500e+01	8.38041e-05 	 56.2 	 6.706116E+05 	 1.862313E+01 	 1.248889E+07
1.00000e+01	7.40992e-05 	 45.2 	 6.099931E+05 	 1.646649E+01 	 1.004444E+07
9.75000e+00	6.55668e-05 	 36.2 	 5.521087E+05 	 1.45704E+01 	 8.044444E+06
9.50000e+00	5.84899e-05 	 28.1 	 4.804248E+05 	 1.299776E+01 	 6.244444E+06
9.25000e+00	5.31520e-05 	 22.1 	 4.157887E+05 	 1.181156E+01 	 4.911111E+06
9.00000e+00	4.59715e-05 	 17.1 	 3.719696E+05 	 1.021589E+01 	 3.8E+06
8.75000e+00	4.25325e-05 	 13.1 	 3.079998E+05 	 9.451667E+00 	 2.911111E+06
8.50000e+00	4.01932e-05 	 10.1 	 2.512863E+05 	 8.931822E+00 	 2.244444E+06
8.25000e+00	3.23071e-05 	 8.1 	 2.507189E+05 	 7.179356E+00 	 1.8E+06
8.00000e+00	2.85033e-05 	 6.1 	 2.140103E+05 	 6.334067E+00 	 1.355556E+06
7.75000e+00	2.62072e-05 	 4.1 	 1.564456E+05 	 5.823822E+00 	 9.111111E+05
7.50000e+00	2.34829e-05 	 3.1 	 1.32011E+05 	 5.218422E+00 	 6.888889E+05
7.25000e+00	2.09692e-05 	 2.1 	 1.001469E+05 	 4.659822E+00 	 4.666667E+05
7.00000e+00	1.72183e-05 	 2.1 	 1.219633E+05 	 3.826289E+00 	 4.666667E+05
6.75000e+00	1.83694e-05 	 1.1 	 5.98822E+04 	 4.082089E+00 	 2.444444E+05
6.50000e+00	1.60130e-05 	 1.1 	 6.869419E+04 	 3.558444E+00 	 2.444444E+05
6.25000e+00	1.43301e-05 	 1.1 	 7.67615E+04 	 3.184467E+00 	 2.444444E+05
6.00000e+00	1.30766e-05 	 0.1 	 7.647248E+03 	 2.905911E+00 	 2.222222E+04
5.75000e+00	1.46420e-05 	 0.1 	 6.829668E+03 	 3.253778E+00 	 2.222222E+04
5.50000e+00	1.85204e-05 	 0.1 	 5.399451E+03 	 4.115644E+00 	 2.222222E+04
5.25000e+00	2.67376e-05 	 0.1 	 3.740051E+03 	 5.941689E+00 	 2.222222E+04
5.00000e+00	3.27978e-05 	 0.1 	 3.048985E+03 	 7.2884E+00 	 2.222222E+04
4.75000e+00	4.24510e-05 	 0.1 	 2.355657E+03 	 9.433556E+00 	 2.222222E+04
4.50000e+00	5.50337e-05 	 0.1 	 1.817068E+03 	 1.222971E+01 	 2.222222E+04
4.25000e+00	4.24171e-05 	 0.1 	 2.35754E+03 	 9.426022E+00 	 2.222222E+04
4.00000e+00	5.14834e-05 	 0.1 	 1.942374E+03 	 1.144076E+01 	 2.222222E+04
3.75000e+00	3.80123e-05 	 0.1 	 2.630727E+03 	 8.447178E+00 	 2.222222E+04
3.50000e+00	3.37715e-05 	 0.1 	 2.961077E+03 	 7.504778E+00 	 2.222222E+04
3.25000e+00	5.29298e-05 	 0.1 	 1.889295E+03 	 1.176218E+01 	 2.222222E+04
3.00000e+00	4.51514e-05 	 0.1 	 2.214771E+03 	 1.003364E+01 	 2.222222E+04
2.75000e+00	4.00694e-05 	 0.1 	 2.49567E+03 	 8.904311E+00 	 2.222222E+04
2.50000e+00	2.52573e-05 	 0.1 	 3.959251E+03 	 5.612733E+00 	 2.222222E+04
2.25000e+00	1.91070e-05 	 0.1 	 5.233684E+03 	 4.246E+00 	 2.222222E+04
2.00000e+00	1.48461e-05 	 0.1 	 6.735776E+03 	 3.299133E+00 	 2.222222E+04
1.75000e+00	1.24970e-05 	 0.1 	 8.00192E+03 	 2.777111E+00 	 2.222222E+04
1.50000e+00	1.00514e-05 	 0.1 	 9.948863E+03 	 2.233644E+00 	 2.222222E+04
1.25000e+00	7.08125e-06 	 0.1 	 1.41218E+04 	 1.573611E+00 	 2.222222E+04
1.00000e+00	4.96722e-06 	 0.1 	 2.013199E+04 	 1.103827E+00 	 2.222222E+04
7.50000e-01	2.98659e-06 	 0.1 	 3.3483E+04 	 6.636867E-01 	 2.222222E+04
5.00000e-01	1.50063e-06 	 0.1 	 6.663868E+04 	 3.334733E-01 	 2.222222E+04
2.50000e-01	6.20895e-07 	 0.1 	 1.610578E+05 	 1.379767E-01 	 2.222222E+04
0.00000e+00	-4.41620e-10 	 0.1 	 -2.26439E+08 	 -9.813778E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_F4_PUB_P1_oled_002.txt
