>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.01423e-11 	 0.1 	 -2.01423E-10 	 -4.476067E-06 	 2.222222E+04
5.00000e-01	4.10482e-07 	 0.1 	 4.10482E-06 	 9.121822E-02 	 2.222222E+04
1.00000e+00	8.20672e-07 	 0.1 	 8.20672E-06 	 1.823716E-01 	 2.222222E+04
1.50000e+00	1.23092e-06 	 0.1 	 1.23092E-05 	 2.735378E-01 	 2.222222E+04
2.00000e+00	1.64118e-06 	 0.1 	 1.64118E-05 	 3.647067E-01 	 2.222222E+04
2.50000e+00	2.05149e-06 	 0.1 	 2.05149E-05 	 4.558867E-01 	 2.222222E+04
3.00000e+00	2.46508e-06 	 0.1 	 2.46508E-05 	 5.477956E-01 	 2.222222E+04
3.50000e+00	2.88364e-06 	 0.1 	 2.88364E-05 	 6.408089E-01 	 2.222222E+04
4.00000e+00	3.32008e-06 	 0.1 	 3.32008E-05 	 7.377956E-01 	 2.222222E+04
4.50000e+00	3.74934e-06 	 0.1 	 3.74934E-05 	 8.331867E-01 	 2.222222E+04
5.00000e+00	4.22865e-06 	 0.1 	 4.22865E-05 	 9.397E-01 	 2.222222E+04
5.50000e+00	4.74241e-06 	 1.1 	 4.311282E-06 	 1.053869E+00 	 2.444444E+05
6.00000e+00	5.29846e-06 	 2.1 	 2.523076E-06 	 1.177436E+00 	 4.666667E+05
6.50000e+00	5.96603e-06 	 4.1 	 1.455129E-06 	 1.325784E+00 	 9.111111E+05
7.00000e+00	6.85581e-06 	 7.1 	 9.65607E-07 	 1.523513E+00 	 1.577778E+06
7.50000e+00	8.09637e-06 	 13.1 	 6.180435E-07 	 1.799193E+00 	 2.911111E+06
8.00000e+00	1.07845e-05 	 22.1 	 4.879864E-07 	 2.396556E+00 	 4.911111E+06
8.50000e+00	1.30739e-05 	 35.2 	 3.714176E-07 	 2.905311E+00 	 7.822222E+06
9.00000e+00	1.67330e-05 	 56.2 	 2.977402E-07 	 3.718444E+00 	 1.248889E+07
9.50000e+00	2.17557e-05 	 87.3 	 2.492062E-07 	 4.8346E+00 	 1.94E+07
1.00000e+01	2.89741e-05 	 130.5 	 2.220238E-07 	 6.438689E+00 	 2.9E+07
1.05000e+01	3.88495e-05 	 189.7 	 2.047944E-07 	 8.633222E+00 	 4.215556E+07
