V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
9.00000e+00 1.13153e-05 0.1 1.13153E-04 2.514511E+00 2.222222E+04
8.50000e+00 8.95982e-06 0.1 8.95982E-05 1.991071E+00 2.222222E+04
8.00000e+00 7.09502e-06 0.1 7.09502E-05 1.576671E+00 2.222222E+04
7.50000e+00 5.57771e-06 0.1 5.57771E-05 1.239491E+00 2.222222E+04
7.00000e+00 4.36510e-06 0.1 4.3651E-05 9.700222E-01 2.222222E+04
6.50000e+00 3.39453e-06 0.1 3.39453E-05 7.5434E-01 2.222222E+04
6.00000e+00 2.64916e-06 0.1 2.64916E-05 5.887022E-01 2.222222E+04
5.50000e+00 2.04058e-06 0.1 2.04058E-05 4.534622E-01 2.222222E+04
5.00000e+00 1.58467e-06 0.1 1.58467E-05 3.521489E-01 2.222222E+04
4.50000e+00 1.22538e-06 0.1 1.22538E-05 2.723067E-01 2.222222E+04
4.00000e+00 9.42815e-07 0.1 9.42815E-06 2.095144E-01 2.222222E+04
3.50000e+00 7.11885e-07 0.1 7.11885E-06 1.581967E-01 2.222222E+04
3.00000e+00 5.45490e-07 0.1 5.4549E-06 1.2122E-01 2.222222E+04
2.50000e+00 3.88676e-07 0.1 3.88676E-06 8.637244E-02 2.222222E+04
2.00000e+00 2.72063e-07 0.1 2.72063E-06 6.045844E-02 2.222222E+04
1.50000e+00 1.69465e-07 0.1 1.69465E-06 3.765889E-02 2.222222E+04
1.00000e+00 8.86516e-08 0.1 8.86516E-07 1.970036E-02 2.222222E+04
5.00000e-01 2.17787e-08 0.1 2.17787E-07 4.839711E-03 2.222222E+04
0.00000e+00 -1.84474e-08 0.1 -1.84474E-07 -4.099422E-03 2.222222E+04
     
