VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -1.52792e-09 -1.56579e-09 1.00000e+00 1.00000e+01 2.43839e-03 2.42320e-03 -1.00000e+00
1.00000e+00 1.36095e-07 1.34168e-07 1.00000e+00 9.00000e+00 7.75656e-04 7.57380e-04 -1.00000e+00
2.00000e+00 3.67706e-07 2.72155e-07 1.00000e+00 8.00000e+00 2.03958e-04 1.96366e-04 -1.00000e+00
3.00000e+00 5.00602e-07 4.16241e-07 1.00000e+00 7.00000e+00 4.80753e-05 4.72800e-05 -1.00000e+00
4.00000e+00 9.95404e-07 8.19966e-07 1.00000e+00 6.00000e+00 1.22276e-05 1.15610e-05 -1.00000e+00
5.00000e+00 2.73411e-06 2.77128e-06 1.00000e+00 5.00000e+00 2.76929e-06 2.71205e-06 -1.00000e+00
6.00000e+00 1.38121e-05 1.41726e-05 1.00000e+00 4.00000e+00 7.66737e-07 7.68791e-07 -1.00000e+00
7.00000e+00 6.90266e-05 7.46321e-05 1.00000e+00 3.00000e+00 2.27474e-07 3.39135e-07 -1.00000e+00
8.00000e+00 3.27436e-04 3.25473e-04 1.00000e+00 2.00000e+00 1.14164e-07 1.83167e-07 -1.00000e+00
9.00000e+00 1.08739e-03 1.08575e-03 1.00000e+00 1.00000e+00 6.66364e-08 6.98603e-08 -1.00000e+00
1.00000e+01 2.81932e-03 2.86349e-03 1.00000e+00 0.00000e+00 -6.20698e-08 -4.49143e-08 -1.00000e+00
