>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-5.90221e-11 	 0 	 -0E+00 	 -1.311602E-05 	 0E+00
2.50000e-01	9.49067e-08 	 0 	 0E+00 	 2.109038E-02 	 0E+00
5.00000e-01	1.99016e-07 	 0 	 0E+00 	 4.422578E-02 	 0E+00
7.50000e-01	3.12819e-07 	 0 	 0E+00 	 6.951533E-02 	 0E+00
1.00000e+00	4.29409e-07 	 0 	 0E+00 	 9.542422E-02 	 0E+00
1.25000e+00	5.54765e-07 	 0 	 0E+00 	 1.232811E-01 	 0E+00
1.50000e+00	6.85538e-07 	 0 	 0E+00 	 1.523418E-01 	 0E+00
1.75000e+00	8.23959e-07 	 0 	 0E+00 	 1.83102E-01 	 0E+00
2.00000e+00	9.61093e-07 	 0 	 0E+00 	 2.135762E-01 	 0E+00
2.25000e+00	1.10953e-06 	 0 	 0E+00 	 2.465622E-01 	 0E+00
2.50000e+00	1.26906e-06 	 0 	 0E+00 	 2.820133E-01 	 0E+00
2.75000e+00	1.43801e-06 	 0 	 0E+00 	 3.195578E-01 	 0E+00
3.00000e+00	1.60938e-06 	 0 	 0E+00 	 3.5764E-01 	 0E+00
3.25000e+00	1.78625e-06 	 0 	 0E+00 	 3.969444E-01 	 0E+00
3.50000e+00	1.97513e-06 	 0 	 0E+00 	 4.389178E-01 	 0E+00
3.75000e+00	2.17200e-06 	 0 	 0E+00 	 4.826667E-01 	 0E+00
4.00000e+00	2.37379e-06 	 0 	 0E+00 	 5.275089E-01 	 0E+00
4.25000e+00	2.60180e-06 	 0 	 0E+00 	 5.781778E-01 	 0E+00
4.50000e+00	2.82865e-06 	 0 	 0E+00 	 6.285889E-01 	 0E+00
4.75000e+00	3.08729e-06 	 0 	 0E+00 	 6.860644E-01 	 0E+00
5.00000e+00	3.36082e-06 	 0 	 0E+00 	 7.468489E-01 	 0E+00
5.25000e+00	3.65448e-06 	 0 	 0E+00 	 8.121067E-01 	 0E+00
5.50000e+00	3.98115e-06 	 0 	 0E+00 	 8.847E-01 	 0E+00
5.75000e+00	4.33367e-06 	 0 	 0E+00 	 9.630378E-01 	 0E+00
6.00000e+00	4.72484e-06 	 0 	 0E+00 	 1.049964E+00 	 0E+00
6.25000e+00	5.15527e-06 	 0 	 0E+00 	 1.145616E+00 	 0E+00
6.50000e+00	5.66000e-06 	 0 	 0E+00 	 1.257778E+00 	 0E+00
6.75000e+00	6.22832e-06 	 0 	 0E+00 	 1.384071E+00 	 0E+00
7.00000e+00	6.84385e-06 	 0 	 0E+00 	 1.520856E+00 	 0E+00
7.25000e+00	7.58213e-06 	 0 	 0E+00 	 1.684918E+00 	 0E+00
7.50000e+00	8.40934e-06 	 0 	 0E+00 	 1.868742E+00 	 0E+00
7.75000e+00	9.35059e-06 	 0 	 0E+00 	 2.077909E+00 	 0E+00
8.00000e+00	1.04672e-05 	 0 	 0E+00 	 2.326044E+00 	 0E+00
8.25000e+00	1.17357e-05 	 0 	 0E+00 	 2.607933E+00 	 0E+00
8.50000e+00	1.31715e-05 	 0 	 0E+00 	 2.927E+00 	 0E+00
8.75000e+00	1.47874e-05 	 0 	 0E+00 	 3.286089E+00 	 0E+00
9.00000e+00	1.66517e-05 	 0 	 0E+00 	 3.700378E+00 	 0E+00
9.25000e+00	1.87622e-05 	 0 	 0E+00 	 4.169378E+00 	 0E+00
9.50000e+00	2.11214e-05 	 0 	 0E+00 	 4.693644E+00 	 0E+00
9.75000e+00	2.36930e-05 	 0 	 0E+00 	 5.265111E+00 	 0E+00
1.00000e+01	2.66527e-05 	 0 	 0E+00 	 5.922822E+00 	 0E+00
1.02500e+01	2.99582e-05 	 0 	 0E+00 	 6.657378E+00 	 0E+00
1.05000e+01	3.35867e-05 	 0 	 0E+00 	 7.463711E+00 	 0E+00
1.07500e+01	3.75463e-05 	 0 	 0E+00 	 8.343622E+00 	 0E+00
1.10000e+01	4.19795e-05 	 0 	 0E+00 	 9.328778E+00 	 0E+00
1.12500e+01	4.67867e-05 	 0 	 0E+00 	 1.039704E+01 	 0E+00
1.15000e+01	5.20995e-05 	 0 	 0E+00 	 1.157767E+01 	 0E+00
1.17500e+01	5.79811e-05 	 0 	 0E+00 	 1.288469E+01 	 0E+00
1.20000e+01	6.41520e-05 	 0 	 0E+00 	 1.4256E+01 	 0E+00
1.22500e+01	7.11949e-05 	 0 	 0E+00 	 1.582109E+01 	 0E+00
1.25000e+01	7.78809e-05 	 0 	 0E+00 	 1.730687E+01 	 0E+00
1.27500e+01	8.55841e-05 	 0 	 0E+00 	 1.901869E+01 	 0E+00
1.30000e+01	9.40551e-05 	 0 	 0E+00 	 2.090113E+01 	 0E+00
1.32500e+01	1.03126e-04 	 0 	 0E+00 	 2.291689E+01 	 0E+00
1.35000e+01	1.12594e-04 	 0 	 0E+00 	 2.502089E+01 	 0E+00
1.37500e+01	1.22613e-04 	 0 	 0E+00 	 2.724733E+01 	 0E+00
1.40000e+01	1.33976e-04 	 0 	 0E+00 	 2.977244E+01 	 0E+00
1.42500e+01	1.45545e-04 	 0 	 0E+00 	 3.234333E+01 	 0E+00
1.45000e+01	1.58298e-04 	 0 	 0E+00 	 3.517733E+01 	 0E+00
1.47500e+01	1.71275e-04 	 0 	 0E+00 	 3.806111E+01 	 0E+00
1.50000e+01	1.85401e-04 	 0 	 0E+00 	 4.120022E+01 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_062.txt
