dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
3.23803e+00 1.04685e-02 0 0E+00 2.326333E+03 0E+00
3.30848e+00 1.04678e-02 0 0E+00 2.326178E+03 0E+00
3.37894e+00 1.04675e-02 0 0E+00 2.326111E+03 0E+00
3.44938e+00 1.04671e-02 0 0E+00 2.326022E+03 0E+00
3.51980e+00 1.04657e-02 0 0E+00 2.325711E+03 0E+00
3.59026e+00 1.04654e-02 0 0E+00 2.325644E+03 0E+00
3.66071e+00 1.04645e-02 0 0E+00 2.325444E+03 0E+00
3.73116e+00 1.04638e-02 0 0E+00 2.325289E+03 0E+00
3.80161e+00 1.04625e-02 0 0E+00 2.325E+03 0E+00
3.87206e+00 1.04616e-02 0 0E+00 2.3248E+03 0E+00
3.94252e+00 1.04603e-02 0 0E+00 2.324511E+03 0E+00
4.01296e+00 1.04585e-02 0 0E+00 2.324111E+03 0E+00
4.08342e+00 1.04575e-02 0 0E+00 2.323889E+03 0E+00
4.15387e+00 1.04566e-02 0 0E+00 2.323689E+03 0E+00
4.22432e+00 1.04547e-02 0 0E+00 2.323267E+03 0E+00
4.29475e+00 1.04536e-02 0 0E+00 2.323022E+03 0E+00
4.36520e+00 1.04517e-02 0 0E+00 2.3226E+03 0E+00
4.43563e+00 1.04505e-02 0 0E+00 2.322333E+03 0E+00
4.50608e+00 1.04485e-02 0 0E+00 2.321889E+03 0E+00
4.57653e+00 1.04476e-02 0 0E+00 2.321689E+03 0E+00
4.64698e+00 1.04454e-02 0 0E+00 2.3212E+03 0E+00
4.71744e+00 1.04438e-02 0 0E+00 2.320844E+03 0E+00
4.78788e+00 1.04409e-02 0 0E+00 2.3202E+03 0E+00
4.85834e+00 1.04390e-02 0 0E+00 2.319778E+03 0E+00
4.92880e+00 1.04377e-02 0 0E+00 2.319489E+03 0E+00
4.99926e+00 1.04355e-02 0 0E+00 2.319E+03 0E+00
5.06969e+00 1.04337e-02 0 0E+00 2.3186E+03 0E+00
5.14014e+00 1.04313e-02 0 0E+00 2.318067E+03 0E+00
5.21061e+00 1.04291e-02 0 0E+00 2.317578E+03 0E+00
5.28106e+00 1.04273e-02 0 0E+00 2.317178E+03 0E+00
5.35149e+00 1.04255e-02 0 0E+00 2.316778E+03 0E+00
5.42195e+00 1.04233e-02 0 0E+00 2.316289E+03 0E+00
5.49241e+00 1.04206e-02 0 0E+00 2.315689E+03 0E+00
5.56286e+00 1.04186e-02 0 0E+00 2.315244E+03 0E+00
5.63330e+00 1.04156e-02 0 0E+00 2.314578E+03 0E+00
5.70376e+00 1.04134e-02 0 0E+00 2.314089E+03 0E+00
5.77422e+00 1.04109e-02 0 0E+00 2.313533E+03 0E+00
5.84467e+00 1.04089e-02 0 0E+00 2.313089E+03 0E+00
5.91512e+00 1.04063e-02 0 0E+00 2.312511E+03 0E+00
5.98559e+00 1.04034e-02 0 0E+00 2.311867E+03 0E+00
6.05604e+00 1.04012e-02 0 0E+00 2.311378E+03 0E+00
6.12655e+00 1.03990e-02 0 0E+00 2.310889E+03 0E+00
6.19699e+00 1.03965e-02 0 0E+00 2.310333E+03 0E+00
6.26745e+00 1.03942e-02 0 0E+00 2.309822E+03 0E+00
6.33789e+00 1.03909e-02 0 0E+00 2.309089E+03 0E+00
6.40835e+00 1.03886e-02 0 0E+00 2.308578E+03 0E+00
6.47880e+00 1.03860e-02 0 0E+00 2.308E+03 0E+00
6.54924e+00 1.03832e-02 0 0E+00 2.307378E+03 0E+00
6.61969e+00 1.03807e-02 0 0E+00 2.306822E+03 0E+00
6.69014e+00 1.03778e-02 0 0E+00 2.306178E+03 0E+00
6.76061e+00 1.03750e-02 0 0E+00 2.305556E+03 0E+00
6.83105e+00 1.03711e-02 0 0E+00 2.304689E+03 0E+00
6.90151e+00 1.03683e-02 0 0E+00 2.304067E+03 0E+00
6.97196e+00 1.03649e-02 0 0E+00 2.303311E+03 0E+00
7.04242e+00 1.03623e-02 0 0E+00 2.302733E+03 0E+00
7.11287e+00 1.03592e-02 0 0E+00 2.302044E+03 0E+00
7.18332e+00 1.03557e-02 0 0E+00 2.301267E+03 0E+00
7.25377e+00 1.03531e-02 0 0E+00 2.300689E+03 0E+00
7.32422e+00 1.03498e-02 0 0E+00 2.299956E+03 0E+00
7.39468e+00 1.03471e-02 0 0E+00 2.299356E+03 0E+00
7.46514e+00 1.03444e-02 0 0E+00 2.298756E+03 0E+00
7.53559e+00 1.03407e-02 0 0E+00 2.297933E+03 0E+00
7.60604e+00 1.03382e-02 0 0E+00 2.297378E+03 0E+00
7.67652e+00 1.03355e-02 0 0E+00 2.296778E+03 0E+00
7.74696e+00 1.03324e-02 0 0E+00 2.296089E+03 0E+00
7.81742e+00 1.03292e-02 0 0E+00 2.295378E+03 0E+00
7.88788e+00 1.03267e-02 0 0E+00 2.294822E+03 0E+00
7.95832e+00 1.03236e-02 0 0E+00 2.294133E+03 0E+00
8.02878e+00 1.03199e-02 0 0E+00 2.293311E+03 0E+00
8.09921e+00 1.03168e-02 0 0E+00 2.292622E+03 0E+00
8.16967e+00 1.03137e-02 0 0E+00 2.291933E+03 0E+00
8.24011e+00 1.03098e-02 0 0E+00 2.291067E+03 0E+00
8.31057e+00 1.03068e-02 0 0E+00 2.2904E+03 0E+00
8.38103e+00 1.03038e-02 0 0E+00 2.289733E+03 0E+00
8.45148e+00 1.03004e-02 0 0E+00 2.288978E+03 0E+00
8.52191e+00 1.02971e-02 0 0E+00 2.288244E+03 0E+00
8.59237e+00 1.02945e-02 0 0E+00 2.287667E+03 0E+00
8.66281e+00 1.02911e-02 0 0E+00 2.286911E+03 0E+00
8.73326e+00 1.02889e-02 0 0E+00 2.286422E+03 0E+00
8.80371e+00 1.02852e-02 0 0E+00 2.2856E+03 0E+00
8.87417e+00 1.02821e-02 0 0E+00 2.284911E+03 0E+00
8.94451e+00 1.02796e-02 0 0E+00 2.284356E+03 0E+00
9.01485e+00 1.02774e-02 0 0E+00 2.283867E+03 0E+00
9.08518e+00 1.02733e-02 0 0E+00 2.282956E+03 0E+00
9.15551e+00 1.02696e-02 0 0E+00 2.282133E+03 0E+00
9.22595e+00 1.02661e-02 0 0E+00 2.281356E+03 0E+00
9.29641e+00 1.02631e-02 0 0E+00 2.280689E+03 0E+00
9.36686e+00 1.02599e-02 0 0E+00 2.279978E+03 0E+00
9.43731e+00 1.02572e-02 0 0E+00 2.279378E+03 0E+00
9.50790e+00 1.02536e-02 0 0E+00 2.278578E+03 0E+00
9.57836e+00 1.02504e-02 0 0E+00 2.277867E+03 0E+00
9.64882e+00 1.02469e-02 0 0E+00 2.277089E+03 0E+00
9.71929e+00 1.02432e-02 0 0E+00 2.276267E+03 0E+00
9.78975e+00 1.02407e-02 0 0E+00 2.275711E+03 0E+00
9.86020e+00 1.02373e-02 0 0E+00 2.274956E+03 0E+00
9.93066e+00 1.02341e-02 0 0E+00 2.274244E+03 0E+00
1.00011e+01 1.02313e-02 0 0E+00 2.273622E+03 0E+00
1.00716e+01 1.02281e-02 0 0E+00 2.272911E+03 0E+00
1.01420e+01 1.02247e-02 0 0E+00 2.272156E+03 0E+00
1.02124e+01 1.02224e-02 0 0E+00 2.271644E+03 0E+00
1.02829e+01 1.02193e-02 0 0E+00 2.270956E+03 0E+00
1.03533e+01 1.02149e-02 0 0E+00 2.269978E+03 0E+00
1.04238e+01 1.02121e-02 0 0E+00 2.269356E+03 0E+00
1.04943e+01 1.02081e-02 0 0E+00 2.268467E+03 0E+00
1.05647e+01 1.02049e-02 0 0E+00 2.267756E+03 0E+00
1.06352e+01 1.02014e-02 0 0E+00 2.266978E+03 0E+00
1.07056e+01 1.01977e-02 0 0E+00 2.266156E+03 0E+00
1.07761e+01 1.01943e-02 0 0E+00 2.2654E+03 0E+00
1.08465e+01 1.01910e-02 0 0E+00 2.264667E+03 0E+00
1.09170e+01 1.01880e-02 0 0E+00 2.264E+03 0E+00
1.09874e+01 1.01841e-02 0 0E+00 2.263133E+03 0E+00
1.10579e+01 1.01812e-02 0 0E+00 2.262489E+03 0E+00
1.11283e+01 1.01783e-02 0 0E+00 2.261844E+03 0E+00
1.11988e+01 1.01755e-02 0 0E+00 2.261222E+03 0E+00
1.12692e+01 1.01723e-02 0 0E+00 2.260511E+03 0E+00
1.13397e+01 1.01681e-02 0 0E+00 2.259578E+03 0E+00
1.14101e+01 1.01648e-02 0 0E+00 2.258844E+03 0E+00
1.14806e+01 1.01613e-02 0 0E+00 2.258067E+03 0E+00
1.15511e+01 1.01583e-02 0 0E+00 2.2574E+03 0E+00
1.16215e+01 1.01553e-02 0 0E+00 2.256733E+03 0E+00
1.16920e+01 1.01532e-02 0 0E+00 2.256267E+03 0E+00
1.17625e+01 1.01487e-02 0 0E+00 2.255267E+03 0E+00
1.18329e+01 1.01454e-02 0 0E+00 2.254533E+03 0E+00
1.19034e+01 1.01420e-02 0 0E+00 2.253778E+03 0E+00
1.19738e+01 1.01376e-02 0 0E+00 2.2528E+03 0E+00
1.20443e+01 1.01348e-02 0 0E+00 2.252178E+03 0E+00
1.21147e+01 1.01312e-02 0 0E+00 2.251378E+03 0E+00
1.21852e+01 1.01278e-02 0 0E+00 2.250622E+03 0E+00
1.22556e+01 1.01240e-02 0 0E+00 2.249778E+03 0E+00
1.23261e+01 1.01210e-02 0 0E+00 2.249111E+03 0E+00
1.23965e+01 1.01175e-02 0 0E+00 2.248333E+03 0E+00
1.24670e+01 1.01132e-02 0 0E+00 2.247378E+03 0E+00
1.25375e+01 1.01105e-02 0 0E+00 2.246778E+03 0E+00
1.26080e+01 1.01065e-02 0 0E+00 2.245889E+03 0E+00
1.26785e+01 1.01037e-02 0 0E+00 2.245267E+03 0E+00
1.27489e+01 1.01001e-02 0 0E+00 2.244467E+03 0E+00
1.28194e+01 1.00967e-02 0 0E+00 2.243711E+03 0E+00
1.28899e+01 1.00931e-02 0 0E+00 2.242911E+03 0E+00
1.29603e+01 1.00895e-02 0 0E+00 2.242111E+03 0E+00
1.30308e+01 1.00871e-02 0 0E+00 2.241578E+03 0E+00
1.31012e+01 1.00827e-02 0 0E+00 2.2406E+03 0E+00
1.31717e+01 1.00798e-02 0 0E+00 2.239956E+03 0E+00
1.32421e+01 1.00746e-02 0 0E+00 2.2388E+03 0E+00
1.33126e+01 1.00717e-02 0 0E+00 2.238156E+03 0E+00
1.33831e+01 1.00689e-02 0 0E+00 2.237533E+03 0E+00
1.34535e+01 1.00657e-02 0 0E+00 2.236822E+03 0E+00
1.35240e+01 1.00622e-02 0 0E+00 2.236044E+03 0E+00
1.35945e+01 1.00597e-02 0 0E+00 2.235489E+03 0E+00
1.36649e+01 1.00564e-02 0 0E+00 2.234756E+03 0E+00
1.37353e+01 1.00527e-02 0 0E+00 2.233933E+03 0E+00
1.38058e+01 1.00496e-02 0 0E+00 2.233244E+03 0E+00
1.38763e+01 1.00455e-02 0 0E+00 2.232333E+03 0E+00
1.39467e+01 1.00425e-02 0 0E+00 2.231667E+03 0E+00
1.40172e+01 1.00384e-02 0 0E+00 2.230756E+03 0E+00
1.40877e+01 1.00346e-02 0 0E+00 2.229911E+03 0E+00
1.41582e+01 1.00307e-02 0 0E+00 2.229044E+03 0E+00
1.42287e+01 1.00272e-02 0 0E+00 2.228267E+03 0E+00
1.42991e+01 1.00239e-02 0 0E+00 2.227533E+03 0E+00
1.43696e+01 1.00212e-02 0 0E+00 2.226933E+03 0E+00
1.44400e+01 1.00179e-02 0 0E+00 2.2262E+03 0E+00
1.45105e+01 1.00129e-02 0 0E+00 2.225089E+03 0E+00
1.45809e+01 1.00100e-02 0 0E+00 2.224444E+03 0E+00
1.46514e+01 1.00067e-02 0 0E+00 2.223711E+03 0E+00
1.47218e+01 1.00039e-02 0 0E+00 2.223089E+03 0E+00
1.47922e+01 1.00001e-02 0 0E+00 2.222244E+03 0E+00
1.48627e+01 9.99506e-03 0 0E+00 2.221124E+03 0E+00
1.49534e+01 9.99163e-03 0 0E+00 2.220362E+03 0E+00
1.50239e+01 9.98781e-03 0 0E+00 2.219513E+03 0E+00
1.51346e+01 9.98344e-03 0 0E+00 2.218542E+03 0E+00
1.52050e+01 9.97948e-03 0 0E+00 2.217662E+03 0E+00
1.52755e+01 9.97662e-03 0 0E+00 2.217027E+03 0E+00
1.53459e+01 9.97334e-03 0 0E+00 2.216298E+03 0E+00
1.54164e+01 9.97034e-03 0 0E+00 2.215631E+03 0E+00
1.54868e+01 9.96553e-03 0 0E+00 2.214562E+03 0E+00
1.55573e+01 9.96253e-03 0 0E+00 2.213896E+03 0E+00
1.56277e+01 9.95910e-03 0 0E+00 2.213133E+03 0E+00
1.56981e+01 9.95562e-03 0 0E+00 2.21236E+03 0E+00
1.57686e+01 9.95218e-03 0 0E+00 2.211596E+03 0E+00
1.58391e+01 9.94906e-03 0 0E+00 2.210902E+03 0E+00
1.59095e+01 9.94529e-03 0 0E+00 2.210064E+03 0E+00
1.59800e+01 9.94173e-03 0 0E+00 2.209273E+03 0E+00
1.60504e+01 9.93926e-03 0 0E+00 2.208724E+03 0E+00
1.61208e+01 9.93650e-03 0 0E+00 2.208111E+03 0E+00
1.61913e+01 9.93303e-03 0 0E+00 2.20734E+03 0E+00
1.62617e+01 9.92926e-03 0 0E+00 2.206502E+03 0E+00
1.63322e+01 9.92651e-03 0 0E+00 2.205891E+03 0E+00
1.64026e+01 9.92234e-03 0 0E+00 2.204964E+03 0E+00
1.64731e+01 9.91902e-03 0 0E+00 2.204227E+03 0E+00
1.65435e+01 9.91535e-03 0 0E+00 2.203411E+03 0E+00
1.66140e+01 9.91254e-03 0 0E+00 2.202787E+03 0E+00
1.66844e+01 9.90998e-03 0 0E+00 2.202218E+03 0E+00
1.67549e+01 9.90653e-03 0 0E+00 2.201451E+03 0E+00
1.68254e+01 9.90378e-03 0 0E+00 2.20084E+03 0E+00
1.68958e+01 9.90012e-03 0 0E+00 2.200027E+03 0E+00
1.69663e+01 9.89696e-03 0 0E+00 2.199324E+03 0E+00
1.70367e+01 9.89352e-03 0 0E+00 2.19856E+03 0E+00
1.71071e+01 9.89049e-03 0 0E+00 2.197887E+03 0E+00
1.71776e+01 9.88657e-03 0 0E+00 2.197016E+03 0E+00
1.72481e+01 9.88365e-03 0 0E+00 2.196367E+03 0E+00
1.73185e+01 9.88038e-03 0 0E+00 2.19564E+03 0E+00
1.73890e+01 9.87650e-03 0 0E+00 2.194778E+03 0E+00
1.74594e+01 9.87315e-03 0 0E+00 2.194033E+03 0E+00
1.75298e+01 9.86941e-03 0 0E+00 2.193202E+03 0E+00
1.76003e+01 9.86631e-03 0 0E+00 2.192513E+03 0E+00
1.76707e+01 9.86352e-03 0 0E+00 2.191893E+03 0E+00
1.77412e+01 9.86109e-03 0 0E+00 2.191353E+03 0E+00
1.78116e+01 9.85817e-03 0 0E+00 2.190704E+03 0E+00
1.78821e+01 9.85472e-03 0 0E+00 2.189938E+03 0E+00
1.79525e+01 9.85068e-03 0 0E+00 2.18904E+03 0E+00
1.80230e+01 9.84824e-03 0 0E+00 2.188498E+03 0E+00
1.80934e+01 9.84457e-03 0 0E+00 2.187682E+03 0E+00
1.81638e+01 9.84126e-03 0 0E+00 2.186947E+03 0E+00
1.82343e+01 9.83744e-03 0 0E+00 2.186098E+03 0E+00
1.83047e+01 9.83440e-03 0 0E+00 2.185422E+03 0E+00
1.83752e+01 9.83133e-03 0 0E+00 2.18474E+03 0E+00
1.84456e+01 9.82908e-03 0 0E+00 2.18424E+03 0E+00
1.85160e+01 9.82538e-03 0 0E+00 2.183418E+03 0E+00
1.85865e+01 9.82143e-03 0 0E+00 2.18254E+03 0E+00
1.86570e+01 9.81867e-03 0 0E+00 2.181927E+03 0E+00
1.87274e+01 9.81556e-03 0 0E+00 2.181236E+03 0E+00
1.87979e+01 9.81186e-03 0 0E+00 2.180413E+03 0E+00
1.88683e+01 9.80928e-03 0 0E+00 2.17984E+03 0E+00
1.89387e+01 9.80585e-03 0 0E+00 2.179078E+03 0E+00
1.90092e+01 9.80316e-03 0 0E+00 2.17848E+03 0E+00
1.90797e+01 9.79912e-03 0 0E+00 2.177582E+03 0E+00
1.91501e+01 9.79601e-03 0 0E+00 2.176891E+03 0E+00
1.92205e+01 9.79316e-03 0 0E+00 2.176258E+03 0E+00
1.92910e+01 9.78881e-03 0 0E+00 2.175291E+03 0E+00
1.93614e+01 9.78558e-03 0 0E+00 2.174573E+03 0E+00
1.94318e+01 9.78225e-03 0 0E+00 2.173833E+03 0E+00
1.95023e+01 9.77964e-03 0 0E+00 2.173253E+03 0E+00
1.95728e+01 9.77557e-03 0 0E+00 2.172349E+03 0E+00
1.96432e+01 9.77276e-03 0 0E+00 2.171724E+03 0E+00
1.97137e+01 9.77012e-03 0 0E+00 2.171138E+03 0E+00
1.97841e+01 9.76694e-03 0 0E+00 2.170431E+03 0E+00
1.98545e+01 9.76377e-03 0 0E+00 2.169727E+03 0E+00
1.99250e+01 9.76051e-03 0 0E+00 2.169002E+03 0E+00
1.99955e+01 9.75731e-03 0 0E+00 2.168291E+03 0E+00
2.00659e+01 9.75380e-03 0 0E+00 2.167511E+03 0E+00
2.01363e+01 9.75010e-03 0 0E+00 2.166689E+03 0E+00
2.02068e+01 9.74761e-03 0 0E+00 2.166136E+03 0E+00
2.02772e+01 9.74528e-03 0 0E+00 2.165618E+03 0E+00
2.03476e+01 9.74115e-03 0 0E+00 2.1647E+03 0E+00
2.04181e+01 9.73765e-03 0 0E+00 2.163922E+03 0E+00
2.04885e+01 9.73519e-03 0 0E+00 2.163376E+03 0E+00
2.05590e+01 9.73144e-03 0 0E+00 2.162542E+03 0E+00
2.06295e+01 9.72832e-03 0 0E+00 2.161849E+03 0E+00
2.06999e+01 9.72466e-03 0 0E+00 2.161036E+03 0E+00
2.07703e+01 9.72145e-03 0 0E+00 2.160322E+03 0E+00
2.08408e+01 9.71946e-03 0 0E+00 2.15988E+03 0E+00
2.09112e+01 9.71539e-03 0 0E+00 2.158976E+03 0E+00
2.09817e+01 9.71262e-03 0 0E+00 2.15836E+03 0E+00
2.10521e+01 9.70913e-03 0 0E+00 2.157584E+03 0E+00
2.11226e+01 9.70633e-03 0 0E+00 2.156962E+03 0E+00
2.11930e+01 9.70300e-03 0 0E+00 2.156222E+03 0E+00
2.12635e+01 9.70013e-03 0 0E+00 2.155584E+03 0E+00
2.13339e+01 9.69643e-03 0 0E+00 2.154762E+03 0E+00
2.14043e+01 9.69281e-03 0 0E+00 2.153958E+03 0E+00
2.14748e+01 9.69037e-03 0 0E+00 2.153416E+03 0E+00
2.15452e+01 9.68742e-03 0 0E+00 2.15276E+03 0E+00
2.16157e+01 9.68417e-03 0 0E+00 2.152038E+03 0E+00
2.16861e+01 9.68132e-03 0 0E+00 2.151404E+03 0E+00
2.17565e+01 9.67769e-03 0 0E+00 2.150598E+03 0E+00
2.18270e+01 9.67452e-03 0 0E+00 2.149893E+03 0E+00
2.18974e+01 9.67119e-03 0 0E+00 2.149153E+03 0E+00
2.19679e+01 9.66865e-03 0 0E+00 2.148589E+03 0E+00
2.20383e+01 9.66590e-03 0 0E+00 2.147978E+03 0E+00
2.21088e+01 9.66188e-03 0 0E+00 2.147084E+03 0E+00
2.21792e+01 9.65930e-03 0 0E+00 2.146511E+03 0E+00
2.22496e+01 9.65642e-03 0 0E+00 2.145871E+03 0E+00
2.23201e+01 9.65305e-03 0 0E+00 2.145122E+03 0E+00
2.23906e+01 9.65011e-03 0 0E+00 2.144469E+03 0E+00
2.24610e+01 9.64721e-03 0 0E+00 2.143824E+03 0E+00
2.25314e+01 9.64445e-03 0 0E+00 2.143211E+03 0E+00
2.26019e+01 9.64098e-03 0 0E+00 2.14244E+03 0E+00
2.26723e+01 9.63780e-03 0 0E+00 2.141733E+03 0E+00
2.27428e+01 9.63467e-03 0 0E+00 2.141038E+03 0E+00
2.28132e+01 9.63175e-03 0 0E+00 2.140389E+03 0E+00
2.28837e+01 9.62853e-03 0 0E+00 2.139673E+03 0E+00
2.29541e+01 9.62462e-03 0 0E+00 2.138804E+03 0E+00
2.30246e+01 9.62162e-03 0 0E+00 2.138138E+03 0E+00
2.30950e+01 9.61891e-03 0 0E+00 2.137536E+03 0E+00
2.31654e+01 9.61535e-03 0 0E+00 2.136744E+03 0E+00
2.32359e+01 9.61212e-03 0 0E+00 2.136027E+03 0E+00
2.33063e+01 9.60913e-03 0 0E+00 2.135362E+03 0E+00
2.33768e+01 9.60609e-03 0 0E+00 2.134687E+03 0E+00
2.34472e+01 9.60257e-03 0 0E+00 2.133904E+03 0E+00
2.35177e+01 9.60057e-03 0 0E+00 2.13346E+03 0E+00
2.35881e+01 9.59681e-03 0 0E+00 2.132624E+03 0E+00
2.36585e+01 9.59346e-03 0 0E+00 2.13188E+03 0E+00
2.37290e+01 9.59027e-03 0 0E+00 2.131171E+03 0E+00
2.37995e+01 9.58725e-03 0 0E+00 2.1305E+03 0E+00
2.38699e+01 9.58395e-03 0 0E+00 2.129767E+03 0E+00
2.39404e+01 9.58072e-03 0 0E+00 2.129049E+03 0E+00
2.40108e+01 9.57753e-03 0 0E+00 2.12834E+03 0E+00
2.40812e+01 9.57458e-03 0 0E+00 2.127684E+03 0E+00
2.41516e+01 9.57194e-03 0 0E+00 2.127098E+03 0E+00
2.42221e+01 9.56946e-03 0 0E+00 2.126547E+03 0E+00
2.42926e+01 9.56603e-03 0 0E+00 2.125784E+03 0E+00
2.43630e+01 9.56312e-03 0 0E+00 2.125138E+03 0E+00
2.44335e+01 9.55911e-03 0 0E+00 2.124247E+03 0E+00
2.45039e+01 9.55636e-03 0 0E+00 2.123636E+03 0E+00
2.45743e+01 9.55437e-03 0 0E+00 2.123193E+03 0E+00
2.46448e+01 9.55156e-03 0 0E+00 2.122569E+03 0E+00
2.47152e+01 9.54839e-03 0 0E+00 2.121864E+03 0E+00
2.47857e+01 9.54471e-03 0 0E+00 2.121047E+03 0E+00
2.48562e+01 9.54231e-03 0 0E+00 2.120513E+03 0E+00
2.49266e+01 9.53938e-03 0 0E+00 2.119862E+03 0E+00
2.49970e+01 9.53659e-03 0 0E+00 2.119242E+03 0E+00
2.50675e+01 9.53285e-03 0 0E+00 2.118411E+03 0E+00
2.51379e+01 9.52965e-03 0 0E+00 2.1177E+03 0E+00
2.52084e+01 9.52639e-03 0 0E+00 2.116976E+03 0E+00
2.52788e+01 9.52322e-03 0 0E+00 2.116271E+03 0E+00
2.53493e+01 9.52011e-03 0 0E+00 2.11558E+03 0E+00
2.54198e+01 9.51706e-03 0 0E+00 2.114902E+03 0E+00
2.54902e+01 9.51488e-03 0 0E+00 2.114418E+03 0E+00
2.55606e+01 9.51231e-03 0 0E+00 2.113847E+03 0E+00
2.56311e+01 9.50823e-03 0 0E+00 2.11294E+03 0E+00
2.57016e+01 9.50606e-03 0 0E+00 2.112458E+03 0E+00
2.57720e+01 9.50287e-03 0 0E+00 2.111749E+03 0E+00
2.58424e+01 9.49937e-03 0 0E+00 2.110971E+03 0E+00
2.59128e+01 9.49627e-03 0 0E+00 2.110282E+03 0E+00
2.59833e+01 9.49406e-03 0 0E+00 2.109791E+03 0E+00
2.60538e+01 9.49076e-03 0 0E+00 2.109058E+03 0E+00
2.61242e+01 9.48765e-03 0 0E+00 2.108367E+03 0E+00
2.61947e+01 9.48445e-03 0 0E+00 2.107656E+03 0E+00
2.62651e+01 9.48164e-03 0 0E+00 2.107031E+03 0E+00
2.63356e+01 9.47874e-03 0 0E+00 2.106387E+03 0E+00
2.64060e+01 9.47461e-03 0 0E+00 2.105469E+03 0E+00
2.64764e+01 9.47243e-03 0 0E+00 2.104984E+03 0E+00
2.65469e+01 9.46921e-03 0 0E+00 2.104269E+03 0E+00
2.66173e+01 9.46583e-03 0 0E+00 2.103518E+03 0E+00
2.66879e+01 9.46325e-03 0 0E+00 2.102944E+03 0E+00
2.67583e+01 9.46058e-03 0 0E+00 2.102351E+03 0E+00
2.68288e+01 9.45785e-03 0 0E+00 2.101744E+03 0E+00
2.68992e+01 9.45444e-03 0 0E+00 2.100987E+03 0E+00
2.69697e+01 9.45150e-03 0 0E+00 2.100333E+03 0E+00
2.70401e+01 9.44895e-03 0 0E+00 2.099767E+03 0E+00
2.71106e+01 9.44570e-03 0 0E+00 2.099044E+03 0E+00
2.71810e+01 9.44208e-03 0 0E+00 2.09824E+03 0E+00
