>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-7.48385e-04 	 0 	 -0E+00 	 -1.663078E+02	0E+00
1.00000e-02	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
2.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
3.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
4.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
5.00000e-02	9.99933e-04 	 0 	 0E+00 	 2.222073E+02	0E+00
6.00000e-02	9.99933e-04 	 0 	 0E+00 	 2.222073E+02	0E+00
7.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
8.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
9.00000e-02	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.00000e-01	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.10000e-01	9.99932e-04 	 0 	 0E+00 	 2.222071E+02	0E+00
1.20000e-01	9.99932e-04 	 0 	 0E+00 	 2.222071E+02	0E+00
1.30000e-01	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.40000e-01	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.50000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
1.60000e-01	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.70000e-01	9.99931e-04 	 0 	 0E+00 	 2.222069E+02	0E+00
1.80000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
1.90000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
2.00000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
2.10000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
2.20000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
2.30000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
2.40000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
2.50000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
2.60000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
2.70000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
2.80000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
2.90000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
3.00000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
3.10000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
3.20000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
3.30000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
3.40000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
3.50000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
3.60000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
3.70000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
3.80000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
3.90000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
4.00000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.10000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.20000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
4.30000e-01	9.99930e-04 	 0 	 0E+00 	 2.222067E+02	0E+00
4.40000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
4.50000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.60000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.70000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.80000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
4.90000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
5.00000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
5.10000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
5.20000e-01	9.99929e-04 	 0 	 0E+00 	 2.222064E+02	0E+00
5.30000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
5.40000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
5.50000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
5.60000e-01	9.99928e-04 	 0 	 0E+00 	 2.222062E+02	0E+00
5.70000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
5.80000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
5.90000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
6.00000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
6.10000e-01	9.99927e-04 	 0 	 0E+00 	 2.22206E+02	0E+00
