>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.38986e+00	-6.06709e-04 	 0 	 -0E+00 	 -1.348242E+02	0E+00
1.41031e+00	-6.06417e-04 	 0 	 -0E+00 	 -1.347593E+02	0E+00
1.43073e+00	-6.13194e-04 	 0 	 -0E+00 	 -1.362653E+02	0E+00
1.45115e+00	-6.12285e-04 	 0 	 -0E+00 	 -1.360633E+02	0E+00
1.47158e+00	-6.06686e-04 	 0 	 -0E+00 	 -1.348191E+02	0E+00
1.49202e+00	-6.05182e-04 	 0 	 -0E+00 	 -1.344849E+02	0E+00
1.51245e+00	-6.04958e-04 	 0 	 -0E+00 	 -1.344351E+02	0E+00
1.53289e+00	-6.04691e-04 	 0 	 -0E+00 	 -1.343758E+02	0E+00
1.55333e+00	-6.05474e-04 	 0 	 -0E+00 	 -1.345498E+02	0E+00
1.57375e+00	-6.05403e-04 	 0 	 -0E+00 	 -1.34534E+02	0E+00
1.59418e+00	-6.05737e-04 	 0 	 -0E+00 	 -1.346082E+02	0E+00
1.61462e+00	-6.07428e-04 	 0 	 -0E+00 	 -1.34984E+02	0E+00
1.63506e+00	-6.02624e-04 	 0 	 -0E+00 	 -1.339164E+02	0E+00
1.65550e+00	-5.99659e-04 	 0 	 -0E+00 	 -1.332576E+02	0E+00
1.67592e+00	-6.00064e-04 	 0 	 -0E+00 	 -1.333476E+02	0E+00
1.69635e+00	-5.97200e-04 	 0 	 -0E+00 	 -1.327111E+02	0E+00
1.71678e+00	-6.00266e-04 	 0 	 -0E+00 	 -1.333924E+02	0E+00
1.73721e+00	-5.99701e-04 	 0 	 -0E+00 	 -1.332669E+02	0E+00
1.75766e+00	-6.05433e-04 	 0 	 -0E+00 	 -1.345407E+02	0E+00
1.77811e+00	-5.97298e-04 	 0 	 -0E+00 	 -1.327329E+02	0E+00
1.79854e+00	-6.03579e-04 	 0 	 -0E+00 	 -1.341287E+02	0E+00
1.81897e+00	-6.02295e-04 	 0 	 -0E+00 	 -1.338433E+02	0E+00
1.83941e+00	-5.98697e-04 	 0 	 -0E+00 	 -1.330438E+02	0E+00
1.85984e+00	-5.90497e-04 	 0 	 -0E+00 	 -1.312216E+02	0E+00
1.88029e+00	-5.96495e-04 	 0 	 -0E+00 	 -1.325544E+02	0E+00
1.90073e+00	-5.98603e-04 	 0 	 -0E+00 	 -1.330229E+02	0E+00
1.92114e+00	-5.99678e-04 	 0 	 -0E+00 	 -1.332618E+02	0E+00
1.94158e+00	-5.98295e-04 	 0 	 -0E+00 	 -1.329544E+02	0E+00
1.96201e+00	-5.92461e-04 	 0 	 -0E+00 	 -1.31658E+02	0E+00
1.98245e+00	-5.95789e-04 	 0 	 -0E+00 	 -1.323976E+02	0E+00
2.00295e+00	-5.93581e-04 	 0 	 -0E+00 	 -1.319069E+02	0E+00
2.02340e+00	-5.84887e-04 	 0 	 -0E+00 	 -1.299749E+02	0E+00
2.04384e+00	-5.87973e-04 	 0 	 -0E+00 	 -1.306607E+02	0E+00
2.06428e+00	-6.00984e-04 	 0 	 -0E+00 	 -1.33552E+02	0E+00
2.08472e+00	-6.00953e-04 	 0 	 -0E+00 	 -1.335451E+02	0E+00
2.10513e+00	-5.95969e-04 	 0 	 -0E+00 	 -1.324376E+02	0E+00
2.12558e+00	-6.02480e-04 	 0 	 -0E+00 	 -1.338844E+02	0E+00
2.14601e+00	-5.93281e-04 	 0 	 -0E+00 	 -1.318402E+02	0E+00
2.16643e+00	-5.93004e-04 	 0 	 -0E+00 	 -1.317787E+02	0E+00
2.18688e+00	-5.96959e-04 	 0 	 -0E+00 	 -1.326576E+02	0E+00
2.20731e+00	-5.91353e-04 	 0 	 -0E+00 	 -1.314118E+02	0E+00
2.22772e+00	-5.89293e-04 	 0 	 -0E+00 	 -1.30954E+02	0E+00
2.24816e+00	-5.97095e-04 	 0 	 -0E+00 	 -1.326878E+02	0E+00
2.26861e+00	-6.02016e-04 	 0 	 -0E+00 	 -1.337813E+02	0E+00
2.28904e+00	-6.07641e-04 	 0 	 -0E+00 	 -1.350313E+02	0E+00
2.30948e+00	-6.09012e-04 	 0 	 -0E+00 	 -1.35336E+02	0E+00
2.32991e+00	-6.03043e-04 	 0 	 -0E+00 	 -1.340096E+02	0E+00
2.35033e+00	-6.02127e-04 	 0 	 -0E+00 	 -1.33806E+02	0E+00
2.37077e+00	-6.04766e-04 	 0 	 -0E+00 	 -1.343924E+02	0E+00
2.39121e+00	-6.01814e-04 	 0 	 -0E+00 	 -1.337364E+02	0E+00
2.41164e+00	-6.12558e-04 	 0 	 -0E+00 	 -1.36124E+02	0E+00
2.43208e+00	-6.06899e-04 	 0 	 -0E+00 	 -1.348664E+02	0E+00
2.45249e+00	-6.08787e-04 	 0 	 -0E+00 	 -1.35286E+02	0E+00
2.47292e+00	-6.07978e-04 	 0 	 -0E+00 	 -1.351062E+02	0E+00
2.49336e+00	-6.09511e-04 	 0 	 -0E+00 	 -1.354469E+02	0E+00
2.51380e+00	-6.12117e-04 	 0 	 -0E+00 	 -1.36026E+02	0E+00
2.53423e+00	-6.12806e-04 	 0 	 -0E+00 	 -1.361791E+02	0E+00
2.55467e+00	-6.16874e-04 	 0 	 -0E+00 	 -1.370831E+02	0E+00
2.57510e+00	-6.15195e-04 	 0 	 -0E+00 	 -1.3671E+02	0E+00
2.59552e+00	-6.14204e-04 	 0 	 -0E+00 	 -1.364898E+02	0E+00
2.61596e+00	-6.04938e-04 	 0 	 -0E+00 	 -1.344307E+02	0E+00
2.63640e+00	-6.06027e-04 	 0 	 -0E+00 	 -1.346727E+02	0E+00
2.65682e+00	-6.02771e-04 	 0 	 -0E+00 	 -1.339491E+02	0E+00
2.67726e+00	-6.02535e-04 	 0 	 -0E+00 	 -1.338967E+02	0E+00
2.69769e+00	-6.03393e-04 	 0 	 -0E+00 	 -1.340873E+02	0E+00
2.71810e+00	-6.05623e-04 	 0 	 -0E+00 	 -1.345829E+02	0E+00
2.73854e+00	-6.08779e-04 	 0 	 -0E+00 	 -1.352842E+02	0E+00
2.75899e+00	-6.13550e-04 	 0 	 -0E+00 	 -1.363444E+02	0E+00
2.77942e+00	-6.16741e-04 	 0 	 -0E+00 	 -1.370536E+02	0E+00
2.79986e+00	-6.10932e-04 	 0 	 -0E+00 	 -1.357627E+02	0E+00
2.82029e+00	-6.18886e-04 	 0 	 -0E+00 	 -1.375302E+02	0E+00
2.84073e+00	-6.19121e-04 	 0 	 -0E+00 	 -1.375824E+02	0E+00
2.86115e+00	-6.12968e-04 	 0 	 -0E+00 	 -1.362151E+02	0E+00
2.88159e+00	-6.06527e-04 	 0 	 -0E+00 	 -1.347838E+02	0E+00
2.90203e+00	-6.12956e-04 	 0 	 -0E+00 	 -1.362124E+02	0E+00
2.92246e+00	-6.05852e-04 	 0 	 -0E+00 	 -1.346338E+02	0E+00
2.94289e+00	-6.06405e-04 	 0 	 -0E+00 	 -1.347567E+02	0E+00
2.96332e+00	-6.08870e-04 	 0 	 -0E+00 	 -1.353044E+02	0E+00
2.98376e+00	-6.00555e-04 	 0 	 -0E+00 	 -1.334567E+02	0E+00
3.00420e+00	-6.05765e-04 	 0 	 -0E+00 	 -1.346144E+02	0E+00
3.02463e+00	-6.09994e-04 	 0 	 -0E+00 	 -1.355542E+02	0E+00
3.04506e+00	-5.99795e-04 	 0 	 -0E+00 	 -1.332878E+02	0E+00
3.06548e+00	-6.03660e-04 	 0 	 -0E+00 	 -1.341467E+02	0E+00
3.08592e+00	-6.07093e-04 	 0 	 -0E+00 	 -1.349096E+02	0E+00
3.10635e+00	-5.97255e-04 	 0 	 -0E+00 	 -1.327233E+02	0E+00
3.12679e+00	-6.01723e-04 	 0 	 -0E+00 	 -1.337162E+02	0E+00
3.14724e+00	-6.02883e-04 	 0 	 -0E+00 	 -1.33974E+02	0E+00
3.16767e+00	-6.00104e-04 	 0 	 -0E+00 	 -1.333564E+02	0E+00
3.18822e+00	-5.95546e-04 	 0 	 -0E+00 	 -1.323436E+02	0E+00
3.20866e+00	-6.04519e-04 	 0 	 -0E+00 	 -1.343376E+02	0E+00
3.22909e+00	-5.94209e-04 	 0 	 -0E+00 	 -1.320464E+02	0E+00
3.24958e+00	-5.93776e-04 	 0 	 -0E+00 	 -1.319502E+02	0E+00
3.27003e+00	-5.97891e-04 	 0 	 -0E+00 	 -1.328647E+02	0E+00
3.29046e+00	-5.92953e-04 	 0 	 -0E+00 	 -1.317673E+02	0E+00
3.31088e+00	-5.93330e-04 	 0 	 -0E+00 	 -1.318511E+02	0E+00
3.33132e+00	-5.95338e-04 	 0 	 -0E+00 	 -1.322973E+02	0E+00
3.35174e+00	-5.95555e-04 	 0 	 -0E+00 	 -1.323456E+02	0E+00
3.37216e+00	-5.93149e-04 	 0 	 -0E+00 	 -1.318109E+02	0E+00
3.39262e+00	-6.02272e-04 	 0 	 -0E+00 	 -1.338382E+02	0E+00
3.41306e+00	-5.95887e-04 	 0 	 -0E+00 	 -1.324193E+02	0E+00
3.43348e+00	-6.04679e-04 	 0 	 -0E+00 	 -1.343731E+02	0E+00
3.45393e+00	-6.05700e-04 	 0 	 -0E+00 	 -1.346E+02	0E+00
3.47436e+00	-6.10552e-04 	 0 	 -0E+00 	 -1.356782E+02	0E+00
3.49478e+00	-6.11784e-04 	 0 	 -0E+00 	 -1.35952E+02	0E+00
3.51524e+00	-6.16077e-04 	 0 	 -0E+00 	 -1.36906E+02	0E+00
3.53567e+00	-6.09291e-04 	 0 	 -0E+00 	 -1.35398E+02	0E+00
3.55610e+00	-6.04139e-04 	 0 	 -0E+00 	 -1.342531E+02	0E+00
3.57653e+00	-5.99710e-04 	 0 	 -0E+00 	 -1.332689E+02	0E+00
3.59695e+00	-6.06252e-04 	 0 	 -0E+00 	 -1.347227E+02	0E+00
3.61737e+00	-6.13088e-04 	 0 	 -0E+00 	 -1.362418E+02	0E+00
3.63782e+00	-6.02804e-04 	 0 	 -0E+00 	 -1.339564E+02	0E+00
3.65826e+00	-6.04856e-04 	 0 	 -0E+00 	 -1.344124E+02	0E+00
3.67868e+00	-6.06461e-04 	 0 	 -0E+00 	 -1.347691E+02	0E+00
3.69911e+00	-6.05873e-04 	 0 	 -0E+00 	 -1.346384E+02	0E+00
3.71955e+00	-6.05297e-04 	 0 	 -0E+00 	 -1.345104E+02	0E+00
3.73997e+00	-5.99726e-04 	 0 	 -0E+00 	 -1.332724E+02	0E+00
3.76042e+00	-5.98860e-04 	 0 	 -0E+00 	 -1.3308E+02	0E+00
3.78086e+00	-6.01854e-04 	 0 	 -0E+00 	 -1.337453E+02	0E+00
3.80129e+00	-6.02116e-04 	 0 	 -0E+00 	 -1.338036E+02	0E+00
3.82172e+00	-5.99880e-04 	 0 	 -0E+00 	 -1.333067E+02	0E+00
3.84214e+00	-5.98818e-04 	 0 	 -0E+00 	 -1.330707E+02	0E+00
3.86257e+00	-6.04777e-04 	 0 	 -0E+00 	 -1.343949E+02	0E+00
3.88302e+00	-6.00056e-04 	 0 	 -0E+00 	 -1.333458E+02	0E+00
3.90345e+00	-6.06087e-04 	 0 	 -0E+00 	 -1.34686E+02	0E+00
3.92389e+00	-6.11277e-04 	 0 	 -0E+00 	 -1.358393E+02	0E+00
3.94432e+00	-6.06422e-04 	 0 	 -0E+00 	 -1.347604E+02	0E+00
3.96474e+00	-6.06221e-04 	 0 	 -0E+00 	 -1.347158E+02	0E+00
3.98518e+00	-6.06743e-04 	 0 	 -0E+00 	 -1.348318E+02	0E+00
4.00569e+00	-5.95706e-04 	 0 	 -0E+00 	 -1.323791E+02	0E+00
4.02614e+00	-5.99336e-04 	 0 	 -0E+00 	 -1.331858E+02	0E+00
4.04660e+00	-6.10835e-04 	 0 	 -0E+00 	 -1.357411E+02	0E+00
4.06707e+00	-6.08745e-04 	 0 	 -0E+00 	 -1.352767E+02	0E+00
4.08751e+00	-6.15797e-04 	 0 	 -0E+00 	 -1.368438E+02	0E+00
4.10795e+00	-6.14175e-04 	 0 	 -0E+00 	 -1.364833E+02	0E+00
4.12837e+00	-6.14863e-04 	 0 	 -0E+00 	 -1.366362E+02	0E+00
4.14879e+00	-6.16303e-04 	 0 	 -0E+00 	 -1.369562E+02	0E+00
4.16923e+00	-6.18166e-04 	 0 	 -0E+00 	 -1.373702E+02	0E+00
4.18968e+00	-6.08724e-04 	 0 	 -0E+00 	 -1.35272E+02	0E+00
4.21011e+00	-6.06919e-04 	 0 	 -0E+00 	 -1.348709E+02	0E+00
4.23055e+00	-6.07343e-04 	 0 	 -0E+00 	 -1.349651E+02	0E+00
4.25098e+00	-6.07170e-04 	 0 	 -0E+00 	 -1.349267E+02	0E+00
4.27140e+00	-6.07488e-04 	 0 	 -0E+00 	 -1.349973E+02	0E+00
4.29184e+00	-6.12310e-04 	 0 	 -0E+00 	 -1.360689E+02	0E+00
4.31229e+00	-6.11214e-04 	 0 	 -0E+00 	 -1.358253E+02	0E+00
4.33271e+00	-6.11067e-04 	 0 	 -0E+00 	 -1.357927E+02	0E+00
4.35314e+00	-6.12539e-04 	 0 	 -0E+00 	 -1.361198E+02	0E+00
4.37356e+00	-5.99942e-04 	 0 	 -0E+00 	 -1.333204E+02	0E+00
4.39398e+00	-5.93151e-04 	 0 	 -0E+00 	 -1.318113E+02	0E+00
4.41442e+00	-5.96407e-04 	 0 	 -0E+00 	 -1.325349E+02	0E+00
4.43488e+00	-5.97073e-04 	 0 	 -0E+00 	 -1.326829E+02	0E+00
4.45531e+00	-5.96686e-04 	 0 	 -0E+00 	 -1.325969E+02	0E+00
4.47574e+00	-6.01600e-04 	 0 	 -0E+00 	 -1.336889E+02	0E+00
4.49617e+00	-6.01673e-04 	 0 	 -0E+00 	 -1.337051E+02	0E+00
4.51660e+00	-5.98588e-04 	 0 	 -0E+00 	 -1.330196E+02	0E+00
4.53703e+00	-5.96705e-04 	 0 	 -0E+00 	 -1.326011E+02	0E+00
4.55752e+00	-5.99906e-04 	 0 	 -0E+00 	 -1.333124E+02	0E+00
4.57796e+00	-5.94387e-04 	 0 	 -0E+00 	 -1.32086E+02	0E+00
4.59840e+00	-5.98844e-04 	 0 	 -0E+00 	 -1.330764E+02	0E+00
4.61883e+00	-6.04528e-04 	 0 	 -0E+00 	 -1.343396E+02	0E+00
4.63926e+00	-5.99012e-04 	 0 	 -0E+00 	 -1.331138E+02	0E+00
4.65969e+00	-6.05756e-04 	 0 	 -0E+00 	 -1.346124E+02	0E+00
4.68012e+00	-5.99471e-04 	 0 	 -0E+00 	 -1.332158E+02	0E+00
4.70055e+00	-6.00826e-04 	 0 	 -0E+00 	 -1.335169E+02	0E+00
4.72100e+00	-5.97369e-04 	 0 	 -0E+00 	 -1.327487E+02	0E+00
4.74143e+00	-6.01508e-04 	 0 	 -0E+00 	 -1.336684E+02	0E+00
4.76186e+00	-6.02283e-04 	 0 	 -0E+00 	 -1.338407E+02	0E+00
4.78229e+00	-5.96422e-04 	 0 	 -0E+00 	 -1.325382E+02	0E+00
4.80271e+00	-6.00140e-04 	 0 	 -0E+00 	 -1.333644E+02	0E+00
4.82315e+00	-6.01523e-04 	 0 	 -0E+00 	 -1.336718E+02	0E+00
4.84358e+00	-5.92807e-04 	 0 	 -0E+00 	 -1.317349E+02	0E+00
4.86401e+00	-5.93526e-04 	 0 	 -0E+00 	 -1.318947E+02	0E+00
4.88444e+00	-5.99537e-04 	 0 	 -0E+00 	 -1.332304E+02	0E+00
4.90488e+00	-5.87385e-04 	 0 	 -0E+00 	 -1.3053E+02	0E+00
4.92530e+00	-5.90885e-04 	 0 	 -0E+00 	 -1.313078E+02	0E+00
4.94575e+00	-5.90624e-04 	 0 	 -0E+00 	 -1.312498E+02	0E+00
4.96618e+00	-5.88268e-04 	 0 	 -0E+00 	 -1.307262E+02	0E+00
4.98662e+00	-5.91748e-04 	 0 	 -0E+00 	 -1.314996E+02	0E+00
5.00706e+00	-5.93590e-04 	 0 	 -0E+00 	 -1.319089E+02	0E+00
5.02748e+00	-5.85385e-04 	 0 	 -0E+00 	 -1.300856E+02	0E+00
5.04791e+00	-5.93448e-04 	 0 	 -0E+00 	 -1.318773E+02	0E+00
5.06837e+00	-5.94365e-04 	 0 	 -0E+00 	 -1.320811E+02	0E+00
5.08880e+00	-5.86079e-04 	 0 	 -0E+00 	 -1.302398E+02	0E+00
5.10922e+00	-5.87447e-04 	 0 	 -0E+00 	 -1.305438E+02	0E+00
5.12965e+00	-5.88220e-04 	 0 	 -0E+00 	 -1.307156E+02	0E+00
5.15008e+00	-5.86276e-04 	 0 	 -0E+00 	 -1.302836E+02	0E+00
5.17049e+00	-5.87052e-04 	 0 	 -0E+00 	 -1.30456E+02	0E+00
5.19095e+00	-6.01311e-04 	 0 	 -0E+00 	 -1.336247E+02	0E+00
5.21138e+00	-5.94171e-04 	 0 	 -0E+00 	 -1.32038E+02	0E+00
5.23180e+00	-5.98584e-04 	 0 	 -0E+00 	 -1.330187E+02	0E+00
5.25225e+00	-6.00532e-04 	 0 	 -0E+00 	 -1.334516E+02	0E+00
5.27267e+00	-6.01003e-04 	 0 	 -0E+00 	 -1.335562E+02	0E+00
5.29309e+00	-6.00886e-04 	 0 	 -0E+00 	 -1.335302E+02	0E+00
5.31355e+00	-6.04244e-04 	 0 	 -0E+00 	 -1.342764E+02	0E+00
5.33399e+00	-5.98926e-04 	 0 	 -0E+00 	 -1.330947E+02	0E+00
5.35441e+00	-6.03819e-04 	 0 	 -0E+00 	 -1.34182E+02	0E+00
5.37485e+00	-6.04400e-04 	 0 	 -0E+00 	 -1.343111E+02	0E+00
5.39528e+00	-6.01731e-04 	 0 	 -0E+00 	 -1.33718E+02	0E+00
5.41570e+00	-5.97809e-04 	 0 	 -0E+00 	 -1.328464E+02	0E+00
5.43616e+00	-5.91190e-04 	 0 	 -0E+00 	 -1.313756E+02	0E+00
5.45658e+00	-6.02087e-04 	 0 	 -0E+00 	 -1.337971E+02	0E+00
5.47701e+00	-5.96472e-04 	 0 	 -0E+00 	 -1.325493E+02	0E+00
5.49745e+00	-5.95201e-04 	 0 	 -0E+00 	 -1.322669E+02	0E+00
5.51789e+00	-5.97980e-04 	 0 	 -0E+00 	 -1.328844E+02	0E+00
5.53831e+00	-5.97266e-04 	 0 	 -0E+00 	 -1.327258E+02	0E+00
5.55876e+00	-5.95372e-04 	 0 	 -0E+00 	 -1.323049E+02	0E+00
5.57919e+00	-6.00637e-04 	 0 	 -0E+00 	 -1.334749E+02	0E+00
5.59962e+00	-6.03325e-04 	 0 	 -0E+00 	 -1.340722E+02	0E+00
5.62006e+00	-6.00082e-04 	 0 	 -0E+00 	 -1.333516E+02	0E+00
5.64048e+00	-6.05502e-04 	 0 	 -0E+00 	 -1.34556E+02	0E+00
5.66091e+00	-5.96803e-04 	 0 	 -0E+00 	 -1.326229E+02	0E+00
5.68134e+00	-5.91843e-04 	 0 	 -0E+00 	 -1.315207E+02	0E+00
5.70178e+00	-5.95474e-04 	 0 	 -0E+00 	 -1.323276E+02	0E+00
5.72226e+00	-6.02366e-04 	 0 	 -0E+00 	 -1.338591E+02	0E+00
5.74269e+00	-5.97771e-04 	 0 	 -0E+00 	 -1.32838E+02	0E+00
5.76312e+00	-6.04741e-04 	 0 	 -0E+00 	 -1.343869E+02	0E+00
5.78355e+00	-6.01810e-04 	 0 	 -0E+00 	 -1.337356E+02	0E+00
5.80398e+00	-5.91644e-04 	 0 	 -0E+00 	 -1.314764E+02	0E+00
5.82442e+00	-5.95563e-04 	 0 	 -0E+00 	 -1.323473E+02	0E+00
5.84487e+00	-5.96812e-04 	 0 	 -0E+00 	 -1.326249E+02	0E+00
5.86530e+00	-5.91858e-04 	 0 	 -0E+00 	 -1.31524E+02	0E+00
5.88572e+00	-5.98061e-04 	 0 	 -0E+00 	 -1.329024E+02	0E+00
5.90615e+00	-6.00278e-04 	 0 	 -0E+00 	 -1.333951E+02	0E+00
5.92657e+00	-5.96982e-04 	 0 	 -0E+00 	 -1.326627E+02	0E+00
5.94702e+00	-5.98122e-04 	 0 	 -0E+00 	 -1.32916E+02	0E+00
5.96746e+00	-5.92768e-04 	 0 	 -0E+00 	 -1.317262E+02	0E+00
5.98790e+00	-5.98197e-04 	 0 	 -0E+00 	 -1.329327E+02	0E+00
6.00832e+00	-5.98769e-04 	 0 	 -0E+00 	 -1.330598E+02	0E+00
6.02875e+00	-6.02498e-04 	 0 	 -0E+00 	 -1.338884E+02	0E+00
6.04917e+00	-5.95565e-04 	 0 	 -0E+00 	 -1.323478E+02	0E+00
6.06967e+00	-6.10024e-04 	 0 	 -0E+00 	 -1.355609E+02	0E+00
6.09016e+00	-6.08475e-04 	 0 	 -0E+00 	 -1.352167E+02	0E+00
6.11060e+00	-6.07133e-04 	 0 	 -0E+00 	 -1.349184E+02	0E+00
6.13106e+00	-6.05945e-04 	 0 	 -0E+00 	 -1.346544E+02	0E+00
6.15150e+00	-6.11959e-04 	 0 	 -0E+00 	 -1.359909E+02	0E+00
6.17194e+00	-6.03074e-04 	 0 	 -0E+00 	 -1.340164E+02	0E+00
6.19237e+00	-5.88915e-04 	 0 	 -0E+00 	 -1.3087E+02	0E+00
6.21280e+00	-5.98746e-04 	 0 	 -0E+00 	 -1.330547E+02	0E+00
6.23324e+00	-5.93503e-04 	 0 	 -0E+00 	 -1.318896E+02	0E+00
6.25368e+00	-5.94029e-04 	 0 	 -0E+00 	 -1.320064E+02	0E+00
6.27412e+00	-5.94710e-04 	 0 	 -0E+00 	 -1.321578E+02	0E+00
