>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
2.01012e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
2.08049e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
2.15097e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
2.22145e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.29191e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.36238e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
2.43282e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.50327e+00	1.00009e-03 	 0 	 0E+00 	 2.222422E+02	0E+00
2.57372e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
2.64418e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
2.71464e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.78508e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.85553e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
2.92599e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
2.99645e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
3.06691e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
3.13734e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
3.20780e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
3.27825e+00	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
3.34871e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
3.41915e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
3.48961e+00	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
3.56008e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
3.63053e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
3.70099e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
3.77143e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
3.84190e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
3.91235e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
3.98281e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
4.05327e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
4.12372e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
4.19419e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
4.26464e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
4.33512e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
4.40556e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
4.47599e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
4.54645e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
4.61691e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
4.68737e+00	1.00024e-03 	 0 	 0E+00 	 2.222756E+02	0E+00
4.75783e+00	1.00025e-03 	 0 	 0E+00 	 2.222778E+02	0E+00
4.82828e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
4.89874e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
4.96920e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
5.03963e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
5.11009e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
5.18054e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
5.25101e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
5.32144e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
5.39188e+00	1.00027e-03 	 0 	 0E+00 	 2.222822E+02	0E+00
5.46233e+00	1.00024e-03 	 0 	 0E+00 	 2.222756E+02	0E+00
5.53279e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
5.60324e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
5.67365e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
5.74413e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
5.81458e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
5.88502e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
5.95548e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
6.02593e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
6.09639e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
6.16685e+00	1.00025e-03 	 0 	 0E+00 	 2.222778E+02	0E+00
6.23731e+00	1.00025e-03 	 0 	 0E+00 	 2.222778E+02	0E+00
6.30772e+00	1.00025e-03 	 0 	 0E+00 	 2.222778E+02	0E+00
6.37818e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
6.44863e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
6.51909e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
6.58953e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
6.65997e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
6.73042e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
6.80089e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
6.87132e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
6.94176e+00	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
7.01221e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
7.08264e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
7.15309e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
7.22353e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
7.29397e+00	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
7.36442e+00	1.00025e-03 	 0 	 0E+00 	 2.222778E+02	0E+00
7.43488e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
7.50534e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
7.57578e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
7.64624e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
7.71669e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
7.78714e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
7.85758e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
7.92802e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
7.99848e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.06893e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.13938e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.20983e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
8.28028e+00	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
8.35074e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.42120e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.49166e+00	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
8.56210e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
8.63255e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
8.70300e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
8.77344e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
8.84390e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
8.91435e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
8.98480e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
9.05526e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
9.12571e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.19615e+00	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
9.26661e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.33707e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.40752e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.47798e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
9.54843e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
9.61877e+00	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
9.68918e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.75963e+00	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
9.83008e+00	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
9.90052e+00	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
9.97098e+00	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.00414e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.01119e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.01823e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.02528e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.03232e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.03937e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.04641e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.05346e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.06050e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.06755e+01	1.00008e-03 	 0 	 0E+00 	 2.2224E+02	0E+00
1.07459e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.08164e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.08868e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.09573e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.10277e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.10982e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.11686e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.12391e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.13096e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.13800e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.14504e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.15209e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.15914e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.16618e+01	1.00128e-03 	 0 	 0E+00 	 2.225067E+02	0E+00
1.17322e+01	1.00024e-03 	 0 	 0E+00 	 2.222756E+02	0E+00
1.18027e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.18731e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.19436e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.20141e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.20845e+01	1.00021e-03 	 0 	 0E+00 	 2.222689E+02	0E+00
1.21549e+01	1.00024e-03 	 0 	 0E+00 	 2.222756E+02	0E+00
1.22254e+01	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
1.22959e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.23663e+01	1.00024e-03 	 0 	 0E+00 	 2.222756E+02	0E+00
1.24368e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.25072e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.25777e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.26481e+01	1.00022e-03 	 0 	 0E+00 	 2.222711E+02	0E+00
1.27186e+01	1.00023e-03 	 0 	 0E+00 	 2.222733E+02	0E+00
1.27890e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.28594e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.29299e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.30003e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.30708e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.31412e+01	1.00011e-03 	 0 	 0E+00 	 2.222467E+02	0E+00
1.32117e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
1.32821e+01	1.00010e-03 	 0 	 0E+00 	 2.222444E+02	0E+00
1.33526e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.34230e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.34935e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.35639e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.36344e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.37048e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.37753e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.38458e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.39162e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.39867e+01	1.00012e-03 	 0 	 0E+00 	 2.222489E+02	0E+00
1.40571e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.41276e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.41980e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.42685e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.43389e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.44094e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.44798e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.45503e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.46207e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.46912e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.47616e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.48321e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.49025e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.49730e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.50434e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.51139e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.51843e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.52548e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.53252e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.53957e+01	1.00017e-03 	 0 	 0E+00 	 2.2226E+02	0E+00
1.54661e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.55366e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.56071e+01	1.00014e-03 	 0 	 0E+00 	 2.222533E+02	0E+00
1.56775e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.57480e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.58185e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.58889e+01	1.00019e-03 	 0 	 0E+00 	 2.222644E+02	0E+00
1.59594e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.60298e+01	1.00016e-03 	 0 	 0E+00 	 2.222578E+02	0E+00
1.61003e+01	1.00015e-03 	 0 	 0E+00 	 2.222556E+02	0E+00
1.61708e+01	1.00018e-03 	 0 	 0E+00 	 2.222622E+02	0E+00
1.62412e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.63117e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.64224e+01	1.00013e-03 	 0 	 0E+00 	 2.222511E+02	0E+00
1.64928e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.65633e+01	1.00020e-03 	 0 	 0E+00 	 2.222667E+02	0E+00
1.66337e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.16054e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.16759e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.17465e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.18171e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.18877e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.19582e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.20288e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.20994e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.21699e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.22405e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.23111e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.23816e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.24522e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.25228e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.25933e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.26638e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.27344e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.28049e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.28755e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.29461e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.30166e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.30872e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.31578e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.32283e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.32989e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.33694e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.34400e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.35106e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.35812e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.36517e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.37223e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.37928e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.38634e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.39341e+01	9.99962e-04 	 0 	 0E+00 	 2.222138E+02	0E+00
2.40046e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.40752e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.41457e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.42163e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.42869e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.43574e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.44280e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.44985e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.45691e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.46397e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.47102e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.47808e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.48514e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.49219e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.49925e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.50630e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.51336e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.52042e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.52747e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.53453e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.54159e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.54864e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.55570e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.56276e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.56981e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.57687e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.58393e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.59098e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.59804e+01	9.99933e-04 	 0 	 0E+00 	 2.222073E+02	0E+00
2.60509e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.61215e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.61921e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.62626e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.63332e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.64037e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.64743e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.65449e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.66154e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.66860e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.67566e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.68271e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.68977e+01	9.99935e-04 	 0 	 0E+00 	 2.222078E+02	0E+00
2.69682e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.70388e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.71094e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.71799e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.72505e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.73210e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.73916e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.74621e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.75327e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.76033e+01	9.99936e-04 	 0 	 0E+00 	 2.22208E+02	0E+00
2.76738e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.77444e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.78149e+01	9.99937e-04 	 0 	 0E+00 	 2.222082E+02	0E+00
2.78855e+01	9.99939e-04 	 0 	 0E+00 	 2.222087E+02	0E+00
2.79561e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
2.80267e+01	9.99939e-04 	 0 	 0E+00 	 2.222087E+02	0E+00
2.80972e+01	9.99939e-04 	 0 	 0E+00 	 2.222087E+02	0E+00
2.81678e+01	9.99938e-04 	 0 	 0E+00 	 2.222084E+02	0E+00
