VGS(0) IDS(0) IGS(0) VDS(0) VGS(20) IDS(20) IGS(20) VDS(20)
0.00000e+00 5.33367e-07 6.00138e-07 1.00000e+00 2.00000e+01 9.99933e-02 9.99937e-02 -1.00000e+00
1.00000e+00 7.78787e-03 7.78793e-03 1.00000e+00 1.90000e+01 9.63713e-02 9.65235e-02 -1.00000e+00
2.00000e+00 1.58070e-02 1.58067e-02 1.00000e+00 1.80000e+01 8.73889e-02 8.66692e-02 -1.00000e+00
3.00000e+00 2.40506e-02 2.40554e-02 1.00000e+00 1.70000e+01 7.86777e-02 7.82633e-02 -1.00000e+00
4.00000e+00 3.25128e-02 3.24911e-02 1.00000e+00 1.60000e+01 7.07617e-02 7.04952e-02 -1.00000e+00
5.00000e+00 4.11174e-02 4.11177e-02 1.00000e+00 1.50000e+01 6.36344e-02 6.33208e-02 -1.00000e+00
6.00000e+00 4.98415e-02 4.98317e-02 1.00000e+00 1.40000e+01 5.70022e-02 5.62443e-02 -1.00000e+00
7.00000e+00 5.86640e-02 5.86712e-02 1.00000e+00 1.30000e+01 5.02275e-02 4.98155e-02 -1.00000e+00
8.00000e+00 6.78049e-02 6.78694e-02 1.00000e+00 1.20000e+01 4.44641e-02 4.38311e-02 -1.00000e+00
9.00000e+00 7.69881e-02 7.69790e-02 1.00000e+00 1.10000e+01 3.81408e-02 3.79433e-02 -1.00000e+00
1.00000e+01 8.63232e-02 8.60751e-02 1.00000e+00 1.00000e+01 3.26953e-02 3.20815e-02 -1.00000e+00
1.10000e+01 9.45893e-02 9.30229e-02 1.00000e+00 9.00000e+00 2.78665e-02 2.76544e-02 -1.00000e+00
1.20000e+01 5.26788e-02 4.40636e-02 1.00000e+00 8.00000e+00 2.37328e-02 2.35389e-02 -1.00000e+00
1.30000e+01 5.00741e-02 5.06077e-02 1.00000e+00 7.00000e+00 1.98559e-02 1.95814e-02 -1.00000e+00
1.40000e+01 5.65550e-02 5.70956e-02 1.00000e+00 6.00000e+00 1.61670e-02 1.69091e-02 -1.00000e+00
1.50000e+01 6.44467e-02 6.51023e-02 1.00000e+00 5.00000e+00 1.68245e-02 1.53927e-02 -1.00000e+00
1.60000e+01 7.21913e-02 7.25332e-02 1.00000e+00 4.00000e+00 1.29718e-02 1.17739e-02 -1.00000e+00
1.70000e+01 8.04963e-02 8.10107e-02 1.00000e+00 3.00000e+00 8.71009e-03 8.61646e-03 -1.00000e+00
1.80000e+01 8.96316e-02 8.99562e-02 1.00000e+00 2.00000e+00 5.43050e-03 6.04968e-03 -1.00000e+00
1.90000e+01 9.56853e-02 9.86525e-02 1.00000e+00 1.00000e+00 2.98355e-03 2.95633e-03 -1.00000e+00
2.00000e+01 9.99942e-02 9.99944e-02 1.00000e+00 0.00000e+00 8.74609e-07 8.64722e-07 -1.00000e+00
