VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 4.10124e-06 4.35121e-06 5.00000e-01 1.00000e+01 9.94151e-02 9.93963e-02 -5.00000e-01
5.00000e-01 6.72934e-03 6.73171e-03 5.00000e-01 9.50000e+00 9.94365e-02 9.94365e-02 -5.00000e-01
1.00000e+00 1.33720e-02 1.33686e-02 5.00000e-01 9.00000e+00 9.94148e-02 9.94201e-02 -5.00000e-01
1.50000e+00 2.00835e-02 2.00723e-02 5.00000e-01 8.50000e+00 9.94234e-02 9.94285e-02 -5.00000e-01
2.00000e+00 2.67012e-02 2.67206e-02 5.00000e-01 8.00000e+00 9.94102e-02 9.94213e-02 -5.00000e-01
2.50000e+00 3.36087e-02 3.36125e-02 5.00000e-01 7.50000e+00 9.68286e-02 9.68248e-02 -5.00000e-01
3.00000e+00 4.05972e-02 4.05477e-02 5.00000e-01 7.00000e+00 8.86121e-02 8.86225e-02 -5.00000e-01
3.50000e+00 4.72795e-02 4.72616e-02 5.00000e-01 6.50000e+00 8.12795e-02 8.12917e-02 -5.00000e-01
4.00000e+00 5.34133e-02 5.33331e-02 5.00000e-01 6.00000e+00 7.45629e-02 7.45627e-02 -5.00000e-01
4.50000e+00 5.98099e-02 5.97152e-02 5.00000e-01 5.50000e+00 6.79860e-02 6.79949e-02 -5.00000e-01
5.00000e+00 6.60713e-02 6.59667e-02 5.00000e-01 5.00000e+00 6.16017e-02 6.16119e-02 -5.00000e-01
5.50000e+00 7.20700e-02 7.20356e-02 5.00000e-01 4.50000e+00 5.53778e-02 5.53926e-02 -5.00000e-01
6.00000e+00 7.86226e-02 7.85827e-02 5.00000e-01 4.00000e+00 4.90426e-02 4.90480e-02 -5.00000e-01
6.50000e+00 8.53194e-02 8.52565e-02 5.00000e-01 3.50000e+00 4.27306e-02 4.27366e-02 -5.00000e-01
7.00000e+00 9.22578e-02 9.21626e-02 5.00000e-01 3.00000e+00 1.42298e-04 1.46460e-04 -5.00000e-01
7.50000e+00 9.94582e-02 9.94247e-02 5.00000e-01 2.50000e+00 9.22836e-05 9.11962e-05 -5.00000e-01
8.00000e+00 9.94099e-02 9.94251e-02 5.00000e-01 2.00000e+00 5.19244e-05 5.14862e-05 -5.00000e-01
8.50000e+00 9.94246e-02 9.94220e-02 5.00000e-01 1.50000e+00 1.74908e-05 1.69693e-05 -5.00000e-01
9.00000e+00 9.94198e-02 9.94276e-02 5.00000e-01 1.00000e+00 3.70526e-06 3.72247e-06 -5.00000e-01
9.50000e+00 9.94412e-02 9.94271e-02 5.00000e-01 5.00000e-01 3.90242e-07 3.90242e-07 -5.00000e-01
1.00000e+01 9.94189e-02 9.94065e-02 5.00000e-01 0.00000e+00 -1.59768e-07 -1.28489e-09 -5.00000e-01
