>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
7.01000e+00	-2.06482e-13 	 0 	 -0E+00 	 -4.588489E-08 	 0E+00
7.02000e+00	-2.13408e-13 	 0 	 -0E+00 	 -4.7424E-08 	 0E+00
7.03000e+00	-2.05958e-13 	 0 	 -0E+00 	 -4.576844E-08 	 0E+00
7.04000e+00	-2.18940e-13 	 0 	 -0E+00 	 -4.865333E-08 	 0E+00
7.05000e+00	-2.26736e-13 	 0 	 -0E+00 	 -5.038578E-08 	 0E+00
7.06000e+00	-2.12336e-13 	 0 	 -0E+00 	 -4.718578E-08 	 0E+00
7.07000e+00	-2.32267e-13 	 0 	 -0E+00 	 -5.161489E-08 	 0E+00
7.08000e+00	-2.06172e-13 	 0 	 -0E+00 	 -4.5816E-08 	 0E+00
7.09000e+00	-2.34592e-13 	 0 	 -0E+00 	 -5.213156E-08 	 0E+00
7.10000e+00	-2.00355e-13 	 0 	 -0E+00 	 -4.452333E-08 	 0E+00
7.11000e+00	-3.12042e-13 	 0 	 -0E+00 	 -6.934267E-08 	 0E+00
7.12000e+00	-2.64764e-13 	 0 	 -0E+00 	 -5.883644E-08 	 0E+00
7.13000e+00	-2.00939e-13 	 0 	 -0E+00 	 -4.465311E-08 	 0E+00
7.14000e+00	-2.13122e-13 	 0 	 -0E+00 	 -4.736044E-08 	 0E+00
7.15000e+00	-3.89302e-13 	 0 	 -0E+00 	 -8.651156E-08 	 0E+00
7.16000e+00	-4.10080e-13 	 0 	 -0E+00 	 -9.112889E-08 	 0E+00
7.17000e+00	-1.88538e-11 	 0 	 -0E+00 	 -4.189733E-06 	 0E+00
7.18000e+00	-1.96748e-10 	 0 	 -0E+00 	 -4.372178E-05 	 0E+00
7.19000e+00	2.23747e-10 	 0 	 0E+00 	 4.972156E-05 	 0E+00
7.20000e+00	9.94093e-02 	 0 	 0E+00 	 2.209096E+04 	 0E+00
7.21000e+00	9.94272e-02 	 0 	 0E+00 	 2.209493E+04 	 0E+00
7.22000e+00	9.94176e-02 	 0 	 0E+00 	 2.20928E+04 	 0E+00
7.23000e+00	9.94370e-02 	 0 	 0E+00 	 2.209711E+04 	 0E+00
7.24000e+00	9.94409e-02 	 0 	 0E+00 	 2.209798E+04 	 0E+00
7.25000e+00	9.94190e-02 	 0 	 0E+00 	 2.209311E+04 	 0E+00
7.26000e+00	9.94252e-02 	 0 	 0E+00 	 2.209449E+04 	 0E+00
7.27000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.28000e+00	9.94349e-02 	 0 	 0E+00 	 2.209664E+04 	 0E+00
7.29000e+00	9.94478e-02 	 0 	 0E+00 	 2.209951E+04 	 0E+00
7.30000e+00	9.94458e-02 	 0 	 0E+00 	 2.209907E+04 	 0E+00
7.31000e+00	9.94455e-02 	 0 	 0E+00 	 2.2099E+04 	 0E+00
7.32000e+00	9.94568e-02 	 0 	 0E+00 	 2.210151E+04 	 0E+00
7.33000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.34000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.35000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.36000e+00	9.94530e-02 	 0 	 0E+00 	 2.210067E+04 	 0E+00
7.37000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.38000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.39000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.40000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.41000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.42000e+00	9.99998e-02 	 0 	 0E+00 	 2.222218E+04 	 0E+00
7.43000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.44000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.45000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.46000e+00	9.94264e-02 	 0 	 0E+00 	 2.209476E+04 	 0E+00
7.47000e+00	9.94239e-02 	 0 	 0E+00 	 2.20942E+04 	 0E+00
7.48000e+00	9.94494e-02 	 0 	 0E+00 	 2.209987E+04 	 0E+00
7.49000e+00	9.94390e-02 	 0 	 0E+00 	 2.209756E+04 	 0E+00
7.50000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.51000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.52000e+00	1.00000e-01 	 0 	 0E+00 	 2.222222E+04 	 0E+00
7.53000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.54000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.55000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.56000e+00	9.99999e-02 	 0 	 0E+00 	 2.22222E+04 	 0E+00
7.57000e+00	9.94443e-02 	 0 	 0E+00 	 2.209873E+04 	 0E+00
7.58000e+00	9.94357e-02 	 0 	 0E+00 	 2.209682E+04 	 0E+00
7.59000e+00	9.94458e-02 	 0 	 0E+00 	 2.209907E+04 	 0E+00
7.60000e+00	9.94451e-02 	 0 	 0E+00 	 2.209891E+04 	 0E+00
7.61000e+00	9.94501e-02 	 0 	 0E+00 	 2.210002E+04 	 0E+00
7.62000e+00	9.94339e-02 	 0 	 0E+00 	 2.209642E+04 	 0E+00
7.63000e+00	9.94667e-02 	 0 	 0E+00 	 2.210371E+04 	 0E+00
