VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 3.38978e-07 3.40054e-07 5.00000e-01 1.00000e+01 3.21403e-02 3.20049e-02 -5.00000e-01
1.50000e+00 1.32252e-06 1.25695e-06 5.00000e-01 9.50000e+00 3.01866e-02 2.99788e-02 -5.00000e-01
2.00000e+00 3.14893e-06 2.90387e-06 5.00000e-01 9.00000e+00 2.74832e-02 2.73817e-02 -5.00000e-01
2.50000e+00 5.96444e-06 5.98316e-06 5.00000e-01 8.50000e+00 2.50629e-02 2.50080e-02 -5.00000e-01
3.00000e+00 9.89848e-06 1.08759e-05 5.00000e-01 8.00000e+00 2.18309e-02 2.17518e-02 -5.00000e-01
3.50000e+00 1.57313e-05 1.41156e-05 5.00000e-01 7.50000e+00 1.94567e-02 1.94440e-02 -5.00000e-01
4.00000e+00 1.26582e-05 2.92979e-06 5.00000e-01 7.00000e+00 1.72831e-02 1.72216e-02 -5.00000e-01
4.50000e+00 4.64073e-06 5.18396e-06 5.00000e-01 6.50000e+00 1.51819e-02 1.51609e-02 -5.00000e-01
5.00000e+00 1.89578e-05 2.16447e-05 5.00000e-01 6.00000e+00 1.32908e-02 1.32675e-02 -5.00000e-01
5.50000e+00 1.52800e-04 1.77305e-04 5.00000e-01 5.50000e+00 1.17291e-02 1.17281e-02 -5.00000e-01
6.00000e+00 6.72267e-04 7.99238e-04 5.00000e-01 5.00000e+00 1.07959e-02 1.09185e-02 -5.00000e-01
6.50000e+00 1.39536e-02 1.38494e-02 5.00000e-01 4.50000e+00 9.01577e-03 9.02206e-03 -5.00000e-01
7.00000e+00 1.60701e-02 1.54971e-02 5.00000e-01 4.00000e+00 7.99360e-03 7.95676e-03 -5.00000e-01
7.50000e+00 2.03061e-02 2.07100e-02 5.00000e-01 3.50000e+00 6.00343e-03 5.99482e-03 -5.00000e-01
8.00000e+00 2.33025e-02 2.38090e-02 5.00000e-01 3.00000e+00 4.85024e-03 4.84738e-03 -5.00000e-01
8.50000e+00 2.77825e-02 2.79201e-02 5.00000e-01 2.50000e+00 3.81029e-03 3.80620e-03 -5.00000e-01
9.00000e+00 3.06174e-02 3.03845e-02 5.00000e-01 2.00000e+00 2.86756e-03 2.86524e-03 -5.00000e-01
9.50000e+00 2.77949e-02 2.79779e-02 5.00000e-01 1.50000e+00 2.00497e-03 2.00738e-03 -5.00000e-01
1.00000e+01 3.16709e-02 3.16166e-02 5.00000e-01 1.00000e+00 1.55381e-03 1.55262e-03 -5.00000e-01
