>>head<<VGS(0) IDS(0) IGS(0) VDS(0) 	 0.0
0.00000e+00	1.50586e-06	1.54168e-06	5.00000e-01 	 0.0
5.00000e-01	3.05318e-03	3.05456e-03	5.00000e-01 	 0.0
1.00000e+00	6.18463e-03	6.17286e-03	5.00000e-01 	 0.0
1.50000e+00	9.45613e-03	9.43631e-03	5.00000e-01 	 0.0
2.00000e+00	1.27910e-02	1.28086e-02	5.00000e-01 	 0.0
2.50000e+00	1.64492e-02	1.64988e-02	5.00000e-01 	 0.0
3.00000e+00	2.04291e-02	2.05038e-02	5.00000e-01 	 0.0
3.50000e+00	2.46207e-02	2.47432e-02	5.00000e-01 	 0.0
4.00000e+00	2.90467e-02	2.90668e-02	5.00000e-01 	 0.0
4.50000e+00	3.33481e-02	3.36989e-02	5.00000e-01 	 0.0
5.00000e+00	3.78858e-02	3.79096e-02	5.00000e-01 	 0.0
5.50000e+00	4.18518e-02	4.18500e-02	5.00000e-01 	 0.0
6.00000e+00	4.58631e-02	4.58822e-02	5.00000e-01 	 0.0
6.50000e+00	4.98820e-02	4.98995e-02	5.00000e-01 	 0.0
7.00000e+00	5.42809e-02	5.43235e-02	5.00000e-01 	 0.0
7.50000e+00	5.82640e-02	5.82836e-02	5.00000e-01 	 0.0
8.00000e+00	6.33317e-02	6.33577e-02	5.00000e-01 	 0.0
8.50000e+00	6.75084e-02	6.75050e-02	5.00000e-01 	 0.0
9.00000e+00	7.14304e-02	7.14315e-02	5.00000e-01 	 0.0
9.50000e+00	7.54229e-02	7.54266e-02	5.00000e-01 	 0.0
1.00000e+01	7.95253e-02	7.94261e-02	5.00000e-01 	 0.0
1.05000e+01	8.34727e-02	8.33506e-02	5.00000e-01 	 0.0
1.10000e+01	8.73392e-02	8.73486e-02	5.00000e-01 	 0.0
1.15000e+01	9.11673e-02	9.11842e-02	5.00000e-01 	 0.0
1.20000e+01	9.45628e-02	9.43901e-02	5.00000e-01 	 0.0
1.25000e+01	8.89409e-02	8.90082e-02	5.00000e-01 	 0.0
1.30000e+01	9.40762e-02	9.40958e-02	5.00000e-01 	 0.0
1.35000e+01	9.93887e-02	9.95367e-02	5.00000e-01 	 0.0
1.40000e+01	9.94877e-02	9.94749e-02	5.00000e-01 	 0.0
1.45000e+01	9.94582e-02	9.94790e-02	5.00000e-01 	 0.0
1.50000e+01	9.94813e-02	9.94774e-02	5.00000e-01 	 0.0
>>head<<VGS(15) IDS(15) IGS(15) VDS(15) 	 0.0
1.50000e+01	9.94735e-02	9.94631e-02	-5.00000e-01 	 0.0
1.45000e+01	9.94786e-02	9.94613e-02	-5.00000e-01 	 0.0
1.40000e+01	9.94595e-02	9.94676e-02	-5.00000e-01 	 0.0
1.35000e+01	9.94748e-02	9.94606e-02	-5.00000e-01 	 0.0
1.30000e+01	9.59697e-02	9.59441e-02	-5.00000e-01 	 0.0
1.25000e+01	9.08192e-02	9.07750e-02	-5.00000e-01 	 0.0
1.20000e+01	8.56341e-02	8.55817e-02	-5.00000e-01 	 0.0
1.15000e+01	8.05155e-02	8.04686e-02	-5.00000e-01 	 0.0
1.10000e+01	7.54794e-02	7.54266e-02	-5.00000e-01 	 0.0
1.05000e+01	7.05504e-02	7.05061e-02	-5.00000e-01 	 0.0
1.00000e+01	6.56284e-02	6.55353e-02	-5.00000e-01 	 0.0
9.50000e+00	6.08313e-02	6.07935e-02	-5.00000e-01 	 0.0
9.00000e+00	5.63971e-02	5.63531e-02	-5.00000e-01 	 0.0
8.50000e+00	5.17977e-02	5.17575e-02	-5.00000e-01 	 0.0
8.00000e+00	4.73519e-02	4.73061e-02	-5.00000e-01 	 0.0
7.50000e+00	4.28791e-02	4.28370e-02	-5.00000e-01 	 0.0
7.00000e+00	3.86469e-02	3.86156e-02	-5.00000e-01 	 0.0
6.50000e+00	3.45201e-02	3.44983e-02	-5.00000e-01 	 0.0
6.00000e+00	3.06008e-02	3.05826e-02	-5.00000e-01 	 0.0
5.50000e+00	2.67687e-02	2.67356e-02	-5.00000e-01 	 0.0
5.00000e+00	2.31637e-02	2.31355e-02	-5.00000e-01 	 0.0
4.50000e+00	1.96535e-02	1.96303e-02	-5.00000e-01 	 0.0
4.00000e+00	1.63535e-02	1.63436e-02	-5.00000e-01 	 0.0
3.50000e+00	1.32734e-02	1.32506e-02	-5.00000e-01 	 0.0
3.00000e+00	1.04566e-02	1.04426e-02	-5.00000e-01 	 0.0
2.50000e+00	7.91240e-03	7.90390e-03	-5.00000e-01 	 0.0
2.00000e+00	5.67567e-03	5.66836e-03	-5.00000e-01 	 0.0
1.50000e+00	3.74610e-03	3.74024e-03	-5.00000e-01 	 0.0
1.00000e+00	2.14433e-03	2.14061e-03	-5.00000e-01 	 0.0
5.00000e-01	8.82592e-04	8.82130e-04	-5.00000e-01 	 0.0
0.00000e+00	6.81392e-07	6.91224e-07	-5.00000e-01 	 0.0
>>END<< 	 0.0
