>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
1.00000e-01	1.09088e-13 	 0 	 0E+00 	 2.424178E-08 	 0E+00
2.00000e-01	1.07658e-13 	 0 	 0E+00 	 2.3924E-08 	 0E+00
3.00000e-01	1.05369e-13 	 0 	 0E+00 	 2.341533E-08 	 0E+00
4.00000e-01	1.02377e-13 	 0 	 0E+00 	 2.275044E-08 	 0E+00
5.00000e-01	1.15466e-13 	 0 	 0E+00 	 2.565911E-08 	 0E+00
6.00000e-01	1.24657e-13 	 0 	 0E+00 	 2.770156E-08 	 0E+00
7.00000e-01	1.01268e-13 	 0 	 0E+00 	 2.2504E-08 	 0E+00
8.00000e-01	1.13094e-13 	 0 	 0E+00 	 2.5132E-08 	 0E+00
9.00000e-01	9.23276e-14 	 0 	 0E+00 	 2.051724E-08 	 0E+00
1.00000e+00	1.24633e-13 	 0 	 0E+00 	 2.769622E-08 	 0E+00
1.10000e+00	1.01995e-13 	 0 	 0E+00 	 2.266556E-08 	 0E+00
1.00000e+00	5.28336e-14 	 0 	 0E+00 	 1.17408E-08 	 0E+00
9.00000e-01	8.92043e-14 	 0 	 0E+00 	 1.982318E-08 	 0E+00
8.00000e-01	-1.91975e-13 	 0 	 -0E+00 	 -4.266111E-08 	 0E+00
7.00000e-01	2.66802e-13 	 0 	 0E+00 	 5.928933E-08 	 0E+00
6.00000e-01	1.67727e-14 	 0 	 0E+00 	 3.727267E-09 	 0E+00
5.00000e-01	-5.33104e-14 	 0 	 -0E+00 	 -1.184676E-08 	 0E+00
4.00000e-01	4.39167e-14 	 0 	 0E+00 	 9.759267E-09 	 0E+00
3.00000e-01	-1.28603e-13 	 0 	 -0E+00 	 -2.857844E-08 	 0E+00
2.00000e-01	1.36828e-13 	 0 	 0E+00 	 3.040622E-08 	 0E+00
1.00000e-01	9.15527e-14 	 0 	 0E+00 	 2.034504E-08 	 0E+00
2.77556e-17	-3.94583e-15 	 0 	 -0E+00 	 -8.768511E-10 	 0E+00
-1.00000e-01	1.45543e-13 	 0 	 0E+00 	 3.234289E-08 	 0E+00
-2.00000e-01	1.29151e-13 	 0 	 0E+00 	 2.870022E-08 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_106.txt
