VGS(0) IDS(0) IGS(0) VDS(0) VGS(50) IDS(50) IGS(50) VDS(50)
0.00000e+00 -1.61361e-07 -1.80489e-07 1.00000e+00 5.00000e+01 9.99976e-02 9.99972e-02 -1.00000e+00
1.00000e+00 7.51541e-03 7.51590e-03 1.00000e+00 4.90000e+01 9.99981e-02 9.99979e-02 -1.00000e+00
2.00000e+00 1.52028e-02 1.51771e-02 1.00000e+00 4.80000e+01 9.99972e-02 9.99976e-02 -1.00000e+00
3.00000e+00 2.31452e-02 2.31687e-02 1.00000e+00 4.70000e+01 9.99983e-02 9.99969e-02 -1.00000e+00
4.00000e+00 3.15383e-02 3.16011e-02 1.00000e+00 4.60000e+01 9.99974e-02 9.99985e-02 -1.00000e+00
5.00000e+00 4.02509e-02 4.03213e-02 1.00000e+00 4.50000e+01 9.99972e-02 9.99971e-02 -1.00000e+00
6.00000e+00 4.98202e-02 5.00093e-02 1.00000e+00 4.40000e+01 9.99985e-02 9.99976e-02 -1.00000e+00
7.00000e+00 5.88593e-02 5.88572e-02 1.00000e+00 4.30000e+01 9.99968e-02 9.99978e-02 -1.00000e+00
8.00000e+00 6.82764e-02 6.84427e-02 1.00000e+00 4.20000e+01 9.99647e-02 9.99980e-02 -1.00000e+00
9.00000e+00 7.80827e-02 7.80277e-02 1.00000e+00 4.10000e+01 9.99967e-02 9.99982e-02 -1.00000e+00
1.00000e+01 8.76495e-02 8.71844e-02 1.00000e+00 4.00000e+01 9.99965e-02 9.99964e-02 -1.00000e+00
1.10000e+01 9.73231e-02 9.75129e-02 1.00000e+00 3.90000e+01 9.99984e-02 9.99962e-02 -1.00000e+00
1.20000e+01 9.99955e-02 9.99953e-02 1.00000e+00 3.80000e+01 9.99956e-02 9.99987e-02 -1.00000e+00
1.30000e+01 9.99959e-02 9.99964e-02 1.00000e+00 3.70000e+01 9.99960e-02 9.99973e-02 -1.00000e+00
1.40000e+01 9.99954e-02 9.30162e-02 1.00000e+00 3.60000e+01 9.99964e-02 9.99965e-02 -1.00000e+00
1.50000e+01 8.08496e-02 8.15749e-02 1.00000e+00 3.50000e+01 9.99972e-02 9.99961e-02 -1.00000e+00
1.60000e+01 8.85217e-02 8.89659e-02 1.00000e+00 3.40000e+01 9.99951e-02 9.99982e-02 -1.00000e+00
1.70000e+01 9.82271e-02 9.68340e-02 1.00000e+00 3.30000e+01 9.99954e-02 9.99952e-02 -1.00000e+00
1.80000e+01 9.99957e-02 9.99962e-02 1.00000e+00 3.20000e+01 9.99981e-02 9.99970e-02 -1.00000e+00
1.90000e+01 9.99942e-02 9.99952e-02 1.00000e+00 3.10000e+01 9.99944e-02 9.99974e-02 -1.00000e+00
2.00000e+01 9.99962e-02 9.99965e-02 1.00000e+00 3.00000e+01 9.99968e-02 9.99959e-02 -1.00000e+00
2.10000e+01 9.99970e-02 9.99957e-02 1.00000e+00 2.90000e+01 9.99971e-02 9.95867e-02 -1.00000e+00
2.20000e+01 9.99973e-02 9.99999e-02 1.00000e+00 2.80000e+01 9.99978e-02 9.99967e-02 -1.00000e+00
2.30000e+01 9.99976e-02 9.99968e-02 1.00000e+00 2.70000e+01 9.99952e-02 9.99987e-02 -1.00000e+00
2.40000e+01 9.99790e-02 9.99981e-02 1.00000e+00 2.60000e+01 9.99961e-02 9.99957e-02 -1.00000e+00
2.50000e+01 9.99963e-02 9.96070e-02 1.00000e+00 2.50000e+01 9.99972e-02 9.99974e-02 -1.00000e+00
2.60000e+01 9.99983e-02 9.99988e-02 1.00000e+00 2.40000e+01 9.99957e-02 9.99988e-02 -1.00000e+00
2.70000e+01 9.99969e-02 9.99967e-02 1.00000e+00 2.30000e+01 9.99961e-02 9.99960e-02 -1.00000e+00
2.80000e+01 9.99997e-02 9.99966e-02 1.00000e+00 2.20000e+01 9.99959e-02 9.99972e-02 -1.00000e+00
2.90000e+01 9.99961e-02 9.95996e-02 1.00000e+00 2.10000e+01 9.99965e-02 9.94362e-02 -1.00000e+00
3.00000e+01 9.95882e-02 9.99975e-02 1.00000e+00 2.00000e+01 9.99954e-02 9.99947e-02 -1.00000e+00
3.10000e+01 9.99983e-02 9.99969e-02 1.00000e+00 1.90000e+01 9.99953e-02 9.99946e-02 -1.00000e+00
3.20000e+01 9.99966e-02 9.99992e-02 1.00000e+00 1.80000e+01 9.47262e-02 9.41210e-02 -1.00000e+00
3.30000e+01 9.99966e-02 9.99960e-02 1.00000e+00 1.70000e+01 8.67760e-02 8.62839e-02 -1.00000e+00
3.40000e+01 9.99997e-02 9.99982e-02 1.00000e+00 1.60000e+01 7.87367e-02 7.66588e-02 -1.00000e+00
