VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 5.03398e-03 5.03406e-03 5.00000e-01 1.00000e+01 7.69603e-02 7.69706e-02 -5.00000e-01
1.50000e+00 8.45017e-03 8.45836e-03 5.00000e-01 9.50000e+00 7.22209e-02 7.19340e-02 -5.00000e-01
2.00000e+00 1.21811e-02 1.21839e-02 5.00000e-01 9.00000e+00 6.66626e-02 6.65254e-02 -5.00000e-01
2.50000e+00 1.60668e-02 1.60782e-02 5.00000e-01 8.50000e+00 6.14051e-02 6.12642e-02 -5.00000e-01
3.00000e+00 2.00834e-02 2.00952e-02 5.00000e-01 8.00000e+00 5.61720e-02 5.60291e-02 -5.00000e-01
3.50000e+00 2.41718e-02 2.41818e-02 5.00000e-01 7.50000e+00 5.09894e-02 5.08391e-02 -5.00000e-01
4.00000e+00 2.82896e-02 2.82949e-02 5.00000e-01 7.00000e+00 4.58621e-02 4.57103e-02 -5.00000e-01
4.50000e+00 3.23737e-02 3.23719e-02 5.00000e-01 6.50000e+00 4.08187e-02 4.06655e-02 -5.00000e-01
5.00000e+00 3.63357e-02 3.63195e-02 5.00000e-01 6.00000e+00 3.58658e-02 3.57054e-02 -5.00000e-01
5.50000e+00 4.00958e-02 4.00629e-02 5.00000e-01 5.50000e+00 3.10308e-02 3.07911e-02 -5.00000e-01
6.00000e+00 4.34957e-02 4.34392e-02 5.00000e-01 5.00000e+00 2.63685e-02 2.62188e-02 -5.00000e-01
6.50000e+00 4.63109e-02 4.62244e-02 5.00000e-01 4.50000e+00 2.19133e-02 2.17743e-02 -5.00000e-01
7.00000e+00 4.84144e-02 4.83084e-02 5.00000e-01 4.00000e+00 1.77220e-02 1.76016e-02 -5.00000e-01
7.50000e+00 5.03959e-02 5.22026e-02 5.00000e-01 3.50000e+00 1.38593e-02 1.37545e-02 -5.00000e-01
8.00000e+00 5.95721e-02 5.96002e-02 5.00000e-01 3.00000e+00 1.03722e-02 1.02916e-02 -5.00000e-01
8.50000e+00 6.32061e-02 6.34968e-02 5.00000e-01 2.50000e+00 7.27009e-03 7.24517e-03 -5.00000e-01
9.00000e+00 6.77312e-02 6.78612e-02 5.00000e-01 2.00000e+00 4.77676e-03 4.74063e-03 -5.00000e-01
9.50000e+00 7.24794e-02 7.24215e-02 5.00000e-01 1.50000e+00 2.76182e-03 2.73952e-03 -5.00000e-01
1.00000e+01 7.70964e-02 7.72182e-02 5.00000e-01 1.00000e+00 1.28383e-03 1.27194e-03 -5.00000e-01
