>>head<<VGS(0) IDS(0) IGS(0) VDS(0)
0.00000e+00	-1.65632e-09	-1.65667e-09	nil
1.00000e+00	2.84653e-06	2.88495e-06	nil
2.00000e+00	2.70053e-05	2.67521e-05	nil
3.00000e+00	9.03198e-05	7.26128e-05	nil
4.00000e+00	1.70894e-04	1.66410e-04	nil
5.00000e+00	2.57659e-04	2.43352e-04	nil
6.00000e+00	5.45781e-04	5.52503e-04	nil
7.00000e+00	2.30930e-03	2.43179e-03	nil
8.00000e+00	1.10621e-02	1.14108e-02	nil
9.00000e+00	6.75632e-02	7.16464e-02	nil
1.00000e+01	8.74990e-02	8.85481e-02	nil
>>head<<VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+01	9.08233e-02	9.55011e-02	nil
9.00000e+00	9.99949e-02	9.99962e-02	nil
8.00000e+00	9.99959e-02	9.99959e-02	nil
7.00000e+00	8.12951e-02	8.46387e-02	nil
6.00000e+00	6.39252e-02	6.38007e-02	nil
5.00000e+00	4.91603e-02	4.89893e-02	nil
4.00000e+00	3.68110e-02	3.66859e-02	nil
3.00000e+00	2.56330e-02	2.55291e-02	nil
2.00000e+00	1.56118e-02	1.55645e-02	nil
1.00000e+00	6.96019e-03	6.95247e-03	nil
0.00000e+00	-1.49276e-07	-1.12547e-07	nil
>>END<<
