VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -5.84290e-11 -5.85972e-11 2.00000e-01 1.00000e+01 1.54057e-02 1.54112e-02 -2.00000e-01
2.00000e-01 2.45076e-08 2.46857e-08 2.00000e-01 9.80000e+00 1.41518e-02 1.41290e-02 -2.00000e-01
4.00000e-01 9.01342e-08 5.67999e-08 2.00000e-01 9.60000e+00 1.27324e-02 1.27081e-02 -2.00000e-01
6.00000e-01 8.67033e-08 8.42250e-08 2.00000e-01 9.40000e+00 1.13192e-02 1.12957e-02 -2.00000e-01
8.00000e-01 1.25486e-07 1.23662e-07 2.00000e-01 9.20000e+00 9.90171e-03 9.89133e-03 -2.00000e-01
1.00000e+00 1.89449e-07 1.70061e-07 2.00000e-01 9.00000e+00 8.63613e-03 8.61603e-03 -2.00000e-01
1.20000e+00 2.36698e-07 2.14877e-07 2.00000e-01 8.80000e+00 7.41929e-03 7.40153e-03 -2.00000e-01
1.40000e+00 2.92478e-07 2.70019e-07 2.00000e-01 8.60000e+00 6.29383e-03 6.27885e-03 -2.00000e-01
1.60000e+00 3.47555e-07 3.25010e-07 2.00000e-01 8.40000e+00 5.27268e-03 5.25973e-03 -2.00000e-01
1.80000e+00 4.16876e-07 3.95303e-07 2.00000e-01 8.20000e+00 4.35684e-03 4.34619e-03 -2.00000e-01
2.00000e+00 4.85896e-07 4.64157e-07 2.00000e-01 8.00000e+00 3.54999e-03 3.54106e-03 -2.00000e-01
2.20000e+00 5.51772e-07 5.42569e-07 2.00000e-01 7.80000e+00 2.85221e-03 2.84543e-03 -2.00000e-01
2.40000e+00 6.51091e-07 6.29746e-07 2.00000e-01 7.60000e+00 2.25867e-03 2.25313e-03 -2.00000e-01
2.60000e+00 7.57094e-07 7.43543e-07 2.00000e-01 7.40000e+00 1.76216e-03 1.75791e-03 -2.00000e-01
2.80000e+00 8.55908e-07 8.37682e-07 2.00000e-01 7.20000e+00 1.35467e-03 1.35154e-03 -2.00000e-01
3.00000e+00 9.62248e-07 9.44966e-07 2.00000e-01 7.00000e+00 1.02686e-03 1.02430e-03 -2.00000e-01
3.20000e+00 1.09823e-06 1.10456e-06 2.00000e-01 6.80000e+00 7.63831e-04 7.62723e-04 -2.00000e-01
3.40000e+00 1.32288e-06 1.30515e-06 2.00000e-01 6.60000e+00 5.62743e-04 5.61129e-04 -2.00000e-01
3.60000e+00 1.64281e-06 1.62719e-06 2.00000e-01 6.40000e+00 4.07744e-04 4.06448e-04 -2.00000e-01
3.80000e+00 2.16093e-06 2.17116e-06 2.00000e-01 6.20000e+00 2.91110e-04 2.90014e-04 -2.00000e-01
4.00000e+00 3.11399e-06 3.14180e-06 2.00000e-01 6.00000e+00 2.04681e-04 2.03753e-04 -2.00000e-01
4.20000e+00 4.79419e-06 4.88086e-06 2.00000e-01 5.80000e+00 1.41733e-04 1.40954e-04 -2.00000e-01
4.40000e+00 7.64231e-06 7.78879e-06 2.00000e-01 5.60000e+00 9.61308e-05 9.59427e-05 -2.00000e-01
4.60000e+00 1.25449e-05 1.26167e-05 2.00000e-01 5.40000e+00 6.51016e-05 6.45077e-05 -2.00000e-01
4.80000e+00 1.97231e-05 2.00507e-05 2.00000e-01 5.20000e+00 4.32967e-05 4.28047e-05 -2.00000e-01
5.00000e+00 3.09944e-05 3.14316e-05 2.00000e-01 5.00000e+00 2.85088e-05 2.81331e-05 -2.00000e-01
5.20000e+00 4.78773e-05 4.83671e-05 2.00000e-01 4.80000e+00 1.87336e-05 1.84479e-05 -2.00000e-01
5.40000e+00 7.23808e-05 7.30698e-05 2.00000e-01 4.60000e+00 1.23016e-05 1.20858e-05 -2.00000e-01
5.60000e+00 1.07813e-04 1.07907e-04 2.00000e-01 4.40000e+00 8.03564e-06 7.99675e-06 -2.00000e-01
5.80000e+00 1.55582e-04 1.56246e-04 2.00000e-01 4.20000e+00 5.54100e-06 5.47504e-06 -2.00000e-01
6.00000e+00 2.22004e-04 2.22664e-04 2.00000e-01 4.00000e+00 3.84212e-06 3.81106e-06 -2.00000e-01
6.20000e+00 3.10663e-04 3.11423e-04 2.00000e-01 3.80000e+00 2.72973e-06 2.72091e-06 -2.00000e-01
6.40000e+00 4.27431e-04 4.28456e-04 2.00000e-01 3.60000e+00 1.98704e-06 1.98638e-06 -2.00000e-01
6.60000e+00 5.79274e-04 5.80317e-04 2.00000e-01 3.40000e+00 1.49679e-06 1.51299e-06 -2.00000e-01
6.80000e+00 7.72974e-04 7.74215e-04 2.00000e-01 3.20000e+00 1.15763e-06 1.18377e-06 -2.00000e-01
7.00000e+00 1.01885e-03 1.01940e-03 2.00000e-01 3.00000e+00 9.44605e-07 9.45721e-07 -2.00000e-01
7.20000e+00 1.31828e-03 1.32020e-03 2.00000e-01 2.80000e+00 7.41083e-07 7.61687e-07 -2.00000e-01
7.40000e+00 1.68581e-03 1.68832e-03 2.00000e-01 2.60000e+00 5.97354e-07 6.27641e-07 -2.00000e-01
7.60000e+00 2.12757e-03 2.13101e-03 2.00000e-01 2.40000e+00 4.84891e-07 5.11002e-07 -2.00000e-01
7.80000e+00 2.65139e-03 2.65566e-03 2.00000e-01 2.20000e+00 3.92383e-07 4.18782e-07 -2.00000e-01
8.00000e+00 3.26318e-03 3.26887e-03 2.00000e-01 2.00000e+00 3.24596e-07 3.37512e-07 -2.00000e-01
8.20000e+00 3.97084e-03 3.97820e-03 2.00000e-01 1.80000e+00 2.47857e-07 2.75018e-07 -2.00000e-01
8.40000e+00 4.78002e-03 4.78947e-03 2.00000e-01 1.60000e+00 1.94657e-07 2.20728e-07 -2.00000e-01
8.60000e+00 5.69182e-03 5.70347e-03 2.00000e-01 1.40000e+00 1.52051e-07 1.71871e-07 -2.00000e-01
8.80000e+00 6.71253e-03 6.72697e-03 2.00000e-01 1.20000e+00 1.17989e-07 1.40615e-07 -2.00000e-01
9.00000e+00 7.84180e-03 7.85946e-03 2.00000e-01 1.00000e+00 1.08439e-07 1.10006e-07 -2.00000e-01
