VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 2.36286e-10 1.44108e-10 5.00000e-01 1.50000e+01 6.95941e-05 6.84410e-05 -5.00000e-01
5.00000e-01 5.28905e-08 5.26203e-08 5.00000e-01 1.45000e+01 5.04335e-05 5.20019e-05 -5.00000e-01
1.00000e+00 1.21189e-07 1.15209e-07 5.00000e-01 1.40000e+01 4.14389e-05 4.22947e-05 -5.00000e-01
1.50000e+00 2.65574e-07 1.85506e-07 5.00000e-01 1.35000e+01 3.38313e-05 3.47567e-05 -5.00000e-01
2.00000e+00 3.37947e-07 2.63035e-07 5.00000e-01 1.30000e+01 2.89023e-05 2.98022e-05 -5.00000e-01
2.50000e+00 4.08902e-07 3.53389e-07 5.00000e-01 1.25000e+01 2.67236e-05 2.72168e-05 -5.00000e-01
3.00000e+00 5.98016e-07 5.28013e-07 5.00000e-01 1.20000e+01 2.27458e-05 2.36413e-05 -5.00000e-01
3.50000e+00 1.10183e-06 1.08422e-06 5.00000e-01 1.15000e+01 2.04494e-05 2.10510e-05 -5.00000e-01
4.00000e+00 2.87998e-06 2.83195e-06 5.00000e-01 1.10000e+01 1.77503e-05 1.81208e-05 -5.00000e-01
4.50000e+00 6.25009e-06 6.20926e-06 5.00000e-01 1.05000e+01 1.50925e-05 1.58736e-05 -5.00000e-01
5.00000e+00 1.14709e-05 1.14723e-05 5.00000e-01 1.00000e+01 1.40373e-05 1.44637e-05 -5.00000e-01
5.50000e+00 1.84940e-05 1.82667e-05 5.00000e-01 9.50000e+00 1.16584e-05 1.19132e-05 -5.00000e-01
6.00000e+00 2.86828e-05 2.85399e-05 5.00000e-01 9.00000e+00 1.03645e-05 1.07118e-05 -5.00000e-01
6.50000e+00 4.15722e-05 4.07521e-05 5.00000e-01 8.50000e+00 8.91359e-06 9.17341e-06 -5.00000e-01
7.00000e+00 6.10548e-05 6.08210e-05 5.00000e-01 8.00000e+00 7.32729e-06 7.52084e-06 -5.00000e-01
7.50000e+00 8.88113e-05 8.06623e-05 5.00000e-01 7.50000e+00 9.79992e-06 9.75267e-06 -5.00000e-01
8.00000e+00 1.72378e-04 1.52027e-04 5.00000e-01 7.00000e+00 6.27159e-06 6.61029e-06 -5.00000e-01
8.50000e+00 1.22418e-04 1.14153e-04 5.00000e-01 6.50000e+00 4.41747e-06 4.50739e-06 -5.00000e-01
9.00000e+00 1.13161e-04 1.00001e-04 5.00000e-01 6.00000e+00 3.53151e-06 3.72504e-06 -5.00000e-01
9.50000e+00 1.31011e-04 1.31439e-04 5.00000e-01 5.50000e+00 2.38879e-06 2.47978e-06 -5.00000e-01
1.00000e+01 5.00266e-05 4.14695e-05 5.00000e-01 5.00000e+00 1.70144e-06 1.81224e-06 -5.00000e-01
1.05000e+01 4.95343e-05 3.57496e-05 5.00000e-01 4.50000e+00 1.13489e-06 1.21523e-06 -5.00000e-01
1.10000e+01 5.43512e-05 5.45757e-05 5.00000e-01 4.00000e+00 8.50819e-07 8.61574e-07 -5.00000e-01
1.15000e+01 4.54549e-05 4.71982e-05 5.00000e-01 3.50000e+00 5.49342e-07 5.82398e-07 -5.00000e-01
1.20000e+01 5.00597e-05 5.33404e-05 5.00000e-01 3.00000e+00 4.06022e-07 4.40416e-07 -5.00000e-01
1.25000e+01 3.86525e-05 3.67441e-05 5.00000e-01 2.50000e+00 3.02810e-07 3.41864e-07 -5.00000e-01
1.30000e+01 4.89158e-05 4.71840e-05 5.00000e-01 2.00000e+00 2.35515e-07 2.55015e-07 -5.00000e-01
1.35000e+01 5.76927e-05 5.76082e-05 5.00000e-01 1.50000e+00 1.40315e-07 1.73952e-07 -5.00000e-01
1.40000e+01 6.22579e-05 5.52986e-05 5.00000e-01 1.00000e+00 1.14205e-07 1.15128e-07 -5.00000e-01
1.45000e+01 6.59843e-05 6.41057e-05 5.00000e-01 5.00000e-01 5.17633e-08 5.22538e-08 -5.00000e-01
1.50000e+01 6.42063e-05 6.37579e-05 5.00000e-01 0.00000e+00 -7.07900e-08 -2.26278e-08 -5.00000e-01
