VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -2.76581e-11 -2.75003e-11 1.00000e+00 1.00000e+01 1.05071e-03 1.04953e-03 -1.00000e+00
1.00000e+00 1.40650e-07 1.41100e-07 1.00000e+00 9.00000e+00 3.20399e-04 3.14995e-04 -1.00000e+00
2.00000e+00 3.90925e-07 2.85125e-07 1.00000e+00 8.00000e+00 8.09210e-05 7.96937e-05 -1.00000e+00
3.00000e+00 5.19074e-07 4.33484e-07 1.00000e+00 7.00000e+00 2.14089e-05 2.03093e-05 -1.00000e+00
4.00000e+00 8.01108e-07 6.69827e-07 1.00000e+00 6.00000e+00 5.31666e-06 5.20561e-06 -1.00000e+00
5.00000e+00 1.30711e-06 1.46882e-06 1.00000e+00 5.00000e+00 1.43346e-06 1.54350e-06 -1.00000e+00
6.00000e+00 3.74325e-06 3.77633e-06 1.00000e+00 4.00000e+00 6.35532e-07 6.47633e-07 -1.00000e+00
7.00000e+00 1.45239e-05 1.47993e-05 1.00000e+00 3.00000e+00 2.30680e-07 4.09555e-07 -1.00000e+00
8.00000e+00 5.69133e-05 6.06276e-05 1.00000e+00 2.00000e+00 1.86721e-07 2.73845e-07 -1.00000e+00
9.00000e+00 2.52830e-04 2.55958e-04 1.00000e+00 1.00000e+00 1.37915e-07 1.38586e-07 -1.00000e+00
1.00000e+01 9.21557e-04 9.60281e-04 1.00000e+00 0.00000e+00 -1.91244e-09 -1.77811e-09 -1.00000e+00
