VGS(0) IDS(0) IGS(0) VDS(0) VGS(20) IDS(20) IGS(20) VDS(20)
0.00000e+00 9.64284e-13 6.27124e-13 1.00000e-01 2.00000e+01 -1.63534e-10 -1.42033e-10 -1.00000e-01
1.00000e-01 8.40175e-11 1.75229e-11 1.00000e-01 1.99000e+01 -1.63839e-10 -1.39400e-10 -1.00000e-01
2.00000e-01 8.56413e-11 1.81395e-11 1.00000e-01 1.98000e+01 -1.63472e-10 -1.39137e-10 -1.00000e-01
3.00000e-01 8.56487e-11 1.82829e-11 1.00000e-01 1.97000e+01 -1.64137e-10 -1.39750e-10 -1.00000e-01
4.00000e-01 8.60397e-11 1.83700e-11 1.00000e-01 1.96000e+01 -1.63885e-10 -1.39558e-10 -1.00000e-01
5.00000e-01 8.61272e-11 1.85306e-11 1.00000e-01 1.95000e+01 -1.64026e-10 -1.39691e-10 -1.00000e-01
6.00000e-01 8.61855e-11 1.86180e-11 1.00000e-01 1.94000e+01 -1.64505e-10 -1.40117e-10 -1.00000e-01
7.00000e-01 8.61926e-11 1.86502e-11 1.00000e-01 1.93000e+01 -1.64430e-10 -1.40100e-10 -1.00000e-01
8.00000e-01 8.62918e-11 1.86880e-11 1.00000e-01 1.92000e+01 -1.64786e-10 -1.40388e-10 -1.00000e-01
9.00000e-01 8.63440e-11 1.87392e-11 1.00000e-01 1.91000e+01 -1.64417e-10 -1.40044e-10 -1.00000e-01
1.00000e+00 8.64171e-11 1.88213e-11 1.00000e-01 1.90000e+01 -1.64396e-10 -1.40044e-10 -1.00000e-01
1.10000e+00 8.63934e-11 1.88045e-11 1.00000e-01 1.89000e+01 -1.64761e-10 -1.40365e-10 -1.00000e-01
1.20000e+00 8.64710e-11 1.88178e-11 1.00000e-01 1.88000e+01 -1.64369e-10 -1.40093e-10 -1.00000e-01
1.30000e+00 8.65623e-11 1.88696e-11 1.00000e-01 1.87000e+01 -1.64999e-10 -1.40675e-10 -1.00000e-01
1.40000e+00 8.65182e-11 1.89502e-11 1.00000e-01 1.86000e+01 -1.65009e-10 -1.40591e-10 -1.00000e-01
1.50000e+00 8.64938e-11 1.89024e-11 1.00000e-01 1.85000e+01 -1.64179e-10 -1.39729e-10 -1.00000e-01
1.60000e+00 8.65538e-11 1.88589e-11 1.00000e-01 1.84000e+01 -1.63398e-10 -1.38279e-10 -1.00000e-01
1.70000e+00 8.66261e-11 1.89696e-11 1.00000e-01 1.83000e+01 -1.63339e-10 -1.38938e-10 -1.00000e-01
1.80000e+00 8.65173e-11 1.90284e-11 1.00000e-01 1.82000e+01 -1.62646e-10 -1.37596e-10 -1.00000e-01
1.90000e+00 8.65175e-11 1.89863e-11 1.00000e-01 1.81000e+01 -1.72733e-10 -1.51447e-10 -1.00000e-01
2.00000e+00 8.66196e-11 1.89590e-11 1.00000e-01 1.80000e+01 -2.28080e-10 -1.98946e-10 -1.00000e-01
2.10000e+00 8.59081e-11 1.88248e-11 1.00000e-01 1.79000e+01 -1.59265e-10 -1.39163e-10 -1.00000e-01
2.20000e+00 6.56291e-11 1.44477e-11 1.00000e-01 1.78000e+01 -2.03534e-10 -1.63982e-10 -1.00000e-01
2.30000e+00 8.63746e-11 1.89658e-11 1.00000e-01 1.77000e+01 -2.19286e-10 -1.95107e-10 -1.00000e-01
2.40000e+00 8.65737e-11 1.90393e-11 1.00000e-01 1.76000e+01 -1.87567e-10 -1.62240e-10 -1.00000e-01
2.50000e+00 8.66088e-11 1.91460e-11 1.00000e-01 1.75000e+01 -2.44460e-10 -2.00558e-10 -1.00000e-01
2.60000e+00 8.68154e-11 1.92305e-11 1.00000e-01 1.74000e+01 -2.26234e-10 -4.33019e-10 -1.00000e-01
2.70000e+00 8.65535e-11 1.89608e-11 1.00000e-01 1.73000e+01 -2.00107e-10 7.33175e-11 -1.00000e-01
2.80000e+00 8.68968e-11 1.91018e-11 1.00000e-01 1.72000e+01 8.62466e-12 7.81890e-12 -1.00000e-01
2.90000e+00 8.66083e-11 1.90666e-11 1.00000e-01 1.71000e+01 -2.90887e-11 -1.57990e-12 -1.00000e-01
3.00000e+00 8.65393e-11 1.90988e-11 1.00000e-01 1.70000e+01 -3.51202e-11 3.01013e-12 -1.00000e-01
3.10000e+00 8.68903e-11 1.91061e-11 1.00000e-01 1.69000e+01 8.58021e-11 -1.08762e-11 -1.00000e-01
3.20000e+00 8.66615e-11 1.90662e-11 1.00000e-01 1.68000e+01 -3.08204e-10 -3.02246e-10 -1.00000e-01
3.30000e+00 8.65487e-11 1.91154e-11 1.00000e-01 1.67000e+01 -2.59696e-10 -2.27138e-10 -1.00000e-01
3.40000e+00 8.68019e-11 1.91402e-11 1.00000e-01 1.66000e+01 -2.18409e-10 -1.90955e-10 -1.00000e-01
3.50000e+00 8.66491e-11 1.91248e-11 1.00000e-01 1.65000e+01 -1.81132e-10 -1.53763e-10 -1.00000e-01
