VGS(0) IDS(0) IGS(0) VDS(0) VGS(20) IDS(20) IGS(20) VDS(20)
0.00000e+00 -2.94187e-10 -2.94226e-10 1.00000e+00 2.00000e+01 -1.97206e-10 -1.68144e-10 -1.00000e+00
1.00000e+00 7.03374e-06 6.98932e-06 1.00000e+00 1.90000e+01 -2.05382e-10 -1.00448e-10 -1.00000e+00
2.00000e+00 1.98724e-05 2.02038e-05 1.00000e+00 1.80000e+01 -1.85747e-10 3.91127e-12 -1.00000e+00
3.00000e+00 8.67465e-05 8.82846e-05 1.00000e+00 1.70000e+01 -2.72240e-10 -2.34020e-10 -1.00000e+00
4.00000e+00 1.09743e-04 1.20168e-04 1.00000e+00 1.60000e+01 -7.61378e-11 7.55794e-11 -1.00000e+00
5.00000e+00 3.70368e-04 3.97262e-04 1.00000e+00 1.50000e+01 -1.85552e-10 -1.48237e-10 -1.00000e+00
6.00000e+00 1.87991e-03 1.89868e-03 1.00000e+00 1.40000e+01 -1.33035e-10 3.53508e-11 -1.00000e+00
7.00000e+00 5.80291e-03 5.90597e-03 1.00000e+00 1.30000e+01 -2.08439e-10 -1.77554e-10 -1.00000e+00
8.00000e+00 1.34976e-02 1.35749e-02 1.00000e+00 1.20000e+01 -1.78362e-10 6.89214e-10 -1.00000e+00
9.00000e+00 2.46189e-02 2.48426e-02 1.00000e+00 1.10000e+01 -1.87615e-10 -7.61837e-12 -1.00000e+00
1.00000e+01 4.04581e-02 4.07975e-02 1.00000e+00 1.00000e+01 -3.42573e-10 -2.94785e-10 -1.00000e+00
1.10000e+01 9.66639e-07 8.88807e-07 1.00000e+00 9.00000e+00 -2.34611e-10 -3.38315e-12 -1.00000e+00
1.20000e+01 1.31702e-06 1.30608e-06 1.00000e+00 8.00000e+00 -2.97829e-10 -2.55420e-10 -1.00000e+00
1.30000e+01 1.79048e-06 1.77137e-06 1.00000e+00 7.00000e+00 -2.51945e-10 -1.18120e-11 -1.00000e+00
1.40000e+01 2.50411e-06 2.54461e-06 1.00000e+00 6.00000e+00 -3.05776e-10 -2.66655e-10 -1.00000e+00
1.50000e+01 1.65401e-05 1.58770e-05 1.00000e+00 5.00000e+00 -2.01184e-10 -1.78217e-11 -1.00000e+00
1.60000e+01 1.60401e-04 1.56566e-04 1.00000e+00 4.00000e+00 -3.09996e-10 -2.70848e-10 -1.00000e+00
1.70000e+01 3.70544e-04 3.24469e-04 1.00000e+00 3.00000e+00 -2.08162e-10 -1.97614e-11 -1.00000e+00
1.80000e+01 7.99862e-04 5.91162e-04 1.00000e+00 2.00000e+00 -3.11359e-10 -2.72358e-10 -1.00000e+00
1.90000e+01 3.22239e-09 3.14281e-09 1.00000e+00 1.00000e+00 -2.01218e-10 -2.24171e-11 -1.00000e+00
2.00000e+01 1.82036e-09 6.33390e-11 1.00000e+00 0.00000e+00 -3.15758e-10 -2.76486e-10 -1.00000e+00
