VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -2.25069e-10 -2.26131e-10 5.00000e-01 1.00000e+01 5.99292e-03 5.99779e-03 -5.00000e-01
5.00000e-01 1.54158e-07 1.53940e-07 5.00000e-01 9.50000e+00 4.55385e-03 4.52590e-03 -5.00000e-01
1.00000e+00 3.96122e-07 3.46547e-07 5.00000e-01 9.00000e+00 3.26550e-03 3.24430e-03 -5.00000e-01
1.50000e+00 6.49890e-07 6.04802e-07 5.00000e-01 8.50000e+00 2.25168e-03 2.23714e-03 -5.00000e-01
2.00000e+00 1.06845e-06 1.06074e-06 5.00000e-01 8.00000e+00 1.51096e-03 1.50128e-03 -5.00000e-01
2.50000e+00 2.19214e-06 2.08856e-06 5.00000e-01 7.50000e+00 9.71671e-04 9.68799e-04 -5.00000e-01
3.00000e+00 4.41393e-06 4.25702e-06 5.00000e-01 7.00000e+00 6.13177e-04 6.09845e-04 -5.00000e-01
3.50000e+00 8.69468e-06 8.56013e-06 5.00000e-01 6.50000e+00 3.75244e-04 3.73522e-04 -5.00000e-01
4.00000e+00 1.67300e-05 1.67173e-05 5.00000e-01 6.00000e+00 2.22950e-04 2.22165e-04 -5.00000e-01
4.50000e+00 3.18997e-05 3.18207e-05 5.00000e-01 5.50000e+00 1.28457e-04 1.28237e-04 -5.00000e-01
5.00000e+00 5.81619e-05 5.80677e-05 5.00000e-01 5.00000e+00 7.19220e-05 7.18142e-05 -5.00000e-01
5.50000e+00 1.03273e-04 1.03341e-04 5.00000e-01 4.50000e+00 3.88343e-05 3.88118e-05 -5.00000e-01
6.00000e+00 1.84848e-04 1.87538e-04 5.00000e-01 4.00000e+00 2.00521e-05 2.00796e-05 -5.00000e-01
6.50000e+00 3.08064e-04 3.07621e-04 5.00000e-01 3.50000e+00 9.83549e-06 9.83360e-06 -5.00000e-01
7.00000e+00 5.03087e-04 5.02842e-04 5.00000e-01 3.00000e+00 4.38611e-06 4.48277e-06 -5.00000e-01
7.50000e+00 8.00508e-04 8.05545e-04 5.00000e-01 2.50000e+00 1.90936e-06 1.97489e-06 -5.00000e-01
8.00000e+00 1.26812e-03 1.27222e-03 5.00000e-01 2.00000e+00 1.00534e-06 1.00757e-06 -5.00000e-01
8.50000e+00 1.92329e-03 1.93764e-03 5.00000e-01 1.50000e+00 5.84879e-07 5.86828e-07 -5.00000e-01
9.00000e+00 2.85558e-03 2.87568e-03 5.00000e-01 1.00000e+00 2.76609e-07 3.30598e-07 -5.00000e-01
9.50000e+00 4.08923e-03 4.11746e-03 5.00000e-01 5.00000e-01 1.46549e-07 1.47053e-07 -5.00000e-01
1.00000e+01 5.71891e-03 5.79335e-03 5.00000e-01 0.00000e+00 -3.43171e-09 -3.34123e-09 -5.00000e-01
