>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	4.00543e-04 	 0 	 0E+00 	 8.900956E+01 	 0E+00
2.50000e-01	2.14458e-03 	 0 	 0E+00 	 4.765733E+02 	 0E+00
5.00000e-01	3.96132e-03 	 0 	 0E+00 	 8.802933E+02 	 0E+00
7.50000e-01	5.73874e-03 	 0 	 0E+00 	 1.275276E+03 	 0E+00
1.00000e+00	7.53522e-03 	 0 	 0E+00 	 1.674493E+03 	 0E+00
1.25000e+00	9.33528e-03 	 0 	 0E+00 	 2.074507E+03 	 0E+00
1.50000e+00	1.11222e-02 	 0 	 0E+00 	 2.4716E+03 	 0E+00
1.75000e+00	1.29712e-02 	 0 	 0E+00 	 2.882489E+03 	 0E+00
2.00000e+00	1.48141e-02 	 0 	 0E+00 	 3.292022E+03 	 0E+00
2.25000e+00	1.67489e-02 	 0 	 0E+00 	 3.721978E+03 	 0E+00
2.50000e+00	1.85192e-02 	 0 	 0E+00 	 4.115378E+03 	 0E+00
2.75000e+00	2.03884e-02 	 0 	 0E+00 	 4.530756E+03 	 0E+00
3.00000e+00	2.21562e-02 	 0 	 0E+00 	 4.9236E+03 	 0E+00
3.25000e+00	2.40159e-02 	 0 	 0E+00 	 5.336867E+03 	 0E+00
3.50000e+00	2.61045e-02 	 0 	 0E+00 	 5.801E+03 	 0E+00
3.75000e+00	2.80416e-02 	 0 	 0E+00 	 6.231467E+03 	 0E+00
4.00000e+00	3.00157e-02 	 0 	 0E+00 	 6.670156E+03 	 0E+00
4.25000e+00	3.21221e-02 	 0 	 0E+00 	 7.138244E+03 	 0E+00
4.50000e+00	3.42143e-02 	 0 	 0E+00 	 7.603178E+03 	 0E+00
4.75000e+00	3.63147e-02 	 0 	 0E+00 	 8.069933E+03 	 0E+00
5.00000e+00	3.87526e-02 	 0 	 0E+00 	 8.611689E+03 	 0E+00
5.25000e+00	4.09973e-02 	 0 	 0E+00 	 9.110511E+03 	 0E+00
5.50000e+00	4.32467e-02 	 0 	 0E+00 	 9.610378E+03 	 0E+00
5.75000e+00	4.49908e-02 	 0 	 0E+00 	 9.997956E+03 	 0E+00
6.00000e+00	4.65679e-02 	 0 	 0E+00 	 1.034842E+04 	 0E+00
6.25000e+00	4.85754e-02 	 0 	 0E+00 	 1.079453E+04 	 0E+00
6.50000e+00	4.95517e-02 	 0 	 0E+00 	 1.101149E+04 	 0E+00
6.75000e+00	5.09834e-02 	 0 	 0E+00 	 1.132964E+04 	 0E+00
7.00000e+00	5.21719e-02 	 0 	 0E+00 	 1.159376E+04 	 0E+00
7.25000e+00	5.32281e-02 	 0 	 0E+00 	 1.182847E+04 	 0E+00
7.50000e+00	4.36056e-02 	 0 	 0E+00 	 9.690133E+03 	 0E+00
7.75000e+00	4.52232e-02 	 0 	 0E+00 	 1.00496E+04 	 0E+00
8.00000e+00	4.68206e-02 	 0 	 0E+00 	 1.040458E+04 	 0E+00
8.25000e+00	4.86505e-02 	 0 	 0E+00 	 1.081122E+04 	 0E+00
8.50000e+00	5.05376e-02 	 0 	 0E+00 	 1.123058E+04 	 0E+00
8.75000e+00	5.22542e-02 	 0 	 0E+00 	 1.161204E+04 	 0E+00
9.00000e+00	5.39398e-02 	 0 	 0E+00 	 1.198662E+04 	 0E+00
9.25000e+00	5.57673e-02 	 0 	 0E+00 	 1.239273E+04 	 0E+00
9.50000e+00	5.75495e-02 	 0 	 0E+00 	 1.278878E+04 	 0E+00
9.75000e+00	5.93781e-02 	 0 	 0E+00 	 1.319513E+04 	 0E+00
1.00000e+01	6.10793e-02 	 0 	 0E+00 	 1.357318E+04 	 0E+00
1.02500e+01	6.28245e-02 	 0 	 0E+00 	 1.3961E+04 	 0E+00
1.05000e+01	6.46079e-02 	 0 	 0E+00 	 1.435731E+04 	 0E+00
1.07500e+01	6.63340e-02 	 0 	 0E+00 	 1.474089E+04 	 0E+00
1.10000e+01	6.81579e-02 	 0 	 0E+00 	 1.51462E+04 	 0E+00
1.12500e+01	6.99735e-02 	 0 	 0E+00 	 1.554967E+04 	 0E+00
1.15000e+01	7.18367e-02 	 0 	 0E+00 	 1.596371E+04 	 0E+00
1.17500e+01	7.35950e-02 	 0 	 0E+00 	 1.635444E+04 	 0E+00
1.20000e+01	7.54392e-02 	 0 	 0E+00 	 1.676427E+04 	 0E+00
1.22500e+01	7.72488e-02 	 0 	 0E+00 	 1.71664E+04 	 0E+00
1.25000e+01	7.89690e-02 	 0 	 0E+00 	 1.754867E+04 	 0E+00
1.27500e+01	8.06057e-02 	 0 	 0E+00 	 1.791238E+04 	 0E+00
1.30000e+01	8.28123e-02 	 0 	 0E+00 	 1.840273E+04 	 0E+00
1.32500e+01	8.45027e-02 	 0 	 0E+00 	 1.877838E+04 	 0E+00
1.35000e+01	8.63194e-02 	 0 	 0E+00 	 1.918209E+04 	 0E+00
1.37500e+01	8.81791e-02 	 0 	 0E+00 	 1.959536E+04 	 0E+00
1.40000e+01	8.99494e-02 	 0 	 0E+00 	 1.998876E+04 	 0E+00
1.42500e+01	9.17506e-02 	 0 	 0E+00 	 2.038902E+04 	 0E+00
1.45000e+01	9.34875e-02 	 0 	 0E+00 	 2.0775E+04 	 0E+00
1.47500e+01	9.51970e-02 	 0 	 0E+00 	 2.115489E+04 	 0E+00
1.50000e+01	9.69398e-02 	 0 	 0E+00 	 2.154218E+04 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_058.txt
