VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -3.79418e-12 -3.67006e-12 1.00000e+00 1.00000e+01 4.49847e-02 4.50221e-02 -1.00000e+00
1.00000e+00 3.00891e-10 2.62457e-10 1.00000e+00 9.00000e+00 3.26224e-02 3.24138e-02 -1.00000e+00
2.00000e+00 1.55371e-10 8.09749e-12 1.00000e+00 8.00000e+00 2.05563e-02 2.04105e-02 -1.00000e+00
3.00000e+00 3.05112e-10 2.66644e-10 1.00000e+00 7.00000e+00 1.09989e-02 1.08940e-02 -1.00000e+00
4.00000e+00 1.71162e-10 1.13952e-11 1.00000e+00 6.00000e+00 4.65532e-03 4.63840e-03 -1.00000e+00
5.00000e+00 3.07637e-10 2.68710e-10 1.00000e+00 5.00000e+00 1.57947e-03 1.57873e-03 -1.00000e+00
6.00000e+00 1.62395e-10 1.13399e-11 1.00000e+00 4.00000e+00 5.53666e-04 5.71490e-04 -1.00000e+00
7.00000e+00 2.47220e-10 2.04294e-10 1.00000e+00 3.00000e+00 1.63598e-04 1.99405e-04 -1.00000e+00
8.00000e+00 1.24799e-10 4.83216e-12 1.00000e+00 2.00000e+00 6.91760e-05 6.88655e-05 -1.00000e+00
9.00000e+00 2.68511e-02 2.68917e-02 1.00000e+00 1.00000e+00 3.67805e-05 3.43552e-05 -1.00000e+00
1.00000e+01 4.21173e-02 4.24371e-02 1.00000e+00 0.00000e+00 -1.70172e-07 -1.42955e-07 -1.00000e+00
