>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-2 	 %lux/m^-2
4.32788e+02	1.17848e-03 	 14.2 	 1.204942E+02 	 2.618844E+02	3.155556E+06	34.3
4.33808e+02	1.17852e-03 	 14.2 	 1.204901E+02 	 2.618933E+02	3.155556E+06	34.3
4.34829e+02	1.17729e-03 	 14.2 	 1.20616E+02 	 2.6162E+02	3.155556E+06	34.3
4.35849e+02	1.17649e-03 	 14.2 	 1.20698E+02 	 2.614422E+02	3.155556E+06	34.3
4.36869e+02	1.17606e-03 	 14.2 	 1.207421E+02 	 2.613467E+02	3.155556E+06	34.3
4.37890e+02	1.17472e-03 	 14.2 	 1.208799E+02 	 2.610489E+02	3.155556E+06	34.3
4.38910e+02	1.17460e-03 	 14.2 	 1.208922E+02 	 2.610222E+02	3.155556E+06	34.3
4.39931e+02	1.17349e-03 	 14.2 	 1.210066E+02 	 2.607756E+02	3.155556E+06	34.3
4.40951e+02	1.17292e-03 	 14.2 	 1.210654E+02 	 2.606489E+02	3.155556E+06	34.3
4.41972e+02	1.17242e-03 	 14.2 	 1.21117E+02 	 2.605378E+02	3.155556E+06	34.3
4.42992e+02	1.17176e-03 	 14.2 	 1.211852E+02 	 2.603911E+02	3.155556E+06	34.3
4.44013e+02	1.17033e-03 	 14.2 	 1.213333E+02 	 2.600733E+02	3.155556E+06	34.3
4.45033e+02	1.17025e-03 	 14.2 	 1.213416E+02 	 2.600556E+02	3.155556E+06	34.3
4.46094e+02	1.16919e-03 	 14.2 	 1.214516E+02 	 2.5982E+02	3.155556E+06	34.3
4.47115e+02	1.16916e-03 	 14.2 	 1.214547E+02 	 2.598133E+02	3.155556E+06	34.3
4.48135e+02	1.16779e-03 	 14.2 	 1.215972E+02 	 2.595089E+02	3.155556E+06	34.3
4.49156e+02	1.16742e-03 	 14.2 	 1.216357E+02 	 2.594267E+02	3.155556E+06	34.3
4.50176e+02	1.16677e-03 	 14.2 	 1.217035E+02 	 2.592822E+02	3.155556E+06	34.3
4.51196e+02	1.16634e-03 	 14.2 	 1.217484E+02 	 2.591867E+02	3.155556E+06	34.3
4.52217e+02	1.16532e-03 	 14.2 	 1.218549E+02 	 2.5896E+02	3.155556E+06	34.3
4.53237e+02	1.16505e-03 	 14.2 	 1.218832E+02 	 2.589E+02	3.155556E+06	34.3
4.54258e+02	1.16396e-03 	 0.01 	 8.591361E-02 	 2.586578E+02	2.222222E+03	0.024
4.55278e+02	1.16364e-03 	 14.2 	 1.220309E+02 	 2.585867E+02	3.155556E+06	34.3
4.56299e+02	1.16277e-03 	 14.2 	 1.221222E+02 	 2.583933E+02	3.155556E+06	34.3
4.57319e+02	1.16214e-03 	 14.2 	 1.221884E+02 	 2.582533E+02	3.155556E+06	34.3
4.58340e+02	1.16133e-03 	 14.2 	 1.222736E+02 	 2.580733E+02	3.155556E+06	34.3
4.59360e+02	1.16130e-03 	 14.2 	 1.222768E+02 	 2.580667E+02	3.155556E+06	34.3
4.60381e+02	1.16057e-03 	 14.2 	 1.223537E+02 	 2.579044E+02	3.155556E+06	34.3
4.61441e+02	1.15933e-03 	 14.2 	 1.224845E+02 	 2.576289E+02	3.155556E+06	34.3
4.62462e+02	1.15901e-03 	 13.2 	 1.138903E+02 	 2.575578E+02	2.933333E+06	31.884
4.63482e+02	1.15906e-03 	 13.2 	 1.138854E+02 	 2.575689E+02	2.933333E+06	31.884
4.64503e+02	1.15926e-03 	 13.2 	 1.138657E+02 	 2.576133E+02	2.933333E+06	31.884
4.65523e+02	1.15845e-03 	 13.2 	 1.139454E+02 	 2.574333E+02	2.933333E+06	31.884
4.66544e+02	1.15781e-03 	 13.2 	 1.140083E+02 	 2.572911E+02	2.933333E+06	31.884
4.67564e+02	1.15688e-03 	 13.2 	 1.141E+02 	 2.570844E+02	2.933333E+06	31.884
4.68585e+02	1.15620e-03 	 13.2 	 1.141671E+02 	 2.569333E+02	2.933333E+06	31.884
4.69605e+02	1.15615e-03 	 13.2 	 1.14172E+02 	 2.569222E+02	2.933333E+06	31.884
4.70626e+02	1.15459e-03 	 13.2 	 1.143263E+02 	 2.565756E+02	2.933333E+06	31.884
4.71646e+02	1.15425e-03 	 13.2 	 1.1436E+02 	 2.565E+02	2.933333E+06	31.884
4.72666e+02	1.15385e-03 	 13.2 	 1.143996E+02 	 2.564111E+02	2.933333E+06	31.884
4.73687e+02	1.15209e-03 	 13.2 	 1.145744E+02 	 2.5602E+02	2.933333E+06	31.884
4.74707e+02	1.15258e-03 	 13.2 	 1.145257E+02 	 2.561289E+02	2.933333E+06	31.884
4.75728e+02	1.15164e-03 	 13.2 	 1.146192E+02 	 2.5592E+02	2.933333E+06	31.884
4.76789e+02	1.15123e-03 	 13.2 	 1.1466E+02 	 2.558289E+02	2.933333E+06	31.884
4.77809e+02	1.15072e-03 	 13.2 	 1.147108E+02 	 2.557156E+02	2.933333E+06	31.884
4.78830e+02	1.15118e-03 	 13.2 	 1.14665E+02 	 2.558178E+02	2.933333E+06	31.884
4.79850e+02	1.15060e-03 	 13.2 	 1.147228E+02 	 2.556889E+02	2.933333E+06	31.884
4.80871e+02	1.14985e-03 	 13.2 	 1.147976E+02 	 2.555222E+02	2.933333E+06	31.884
4.81891e+02	1.14938e-03 	 0.01 	 8.700343E-02 	 2.554178E+02	2.222222E+03	0.024
4.82911e+02	1.14877e-03 	 13.2 	 1.149055E+02 	 2.552822E+02	2.933333E+06	31.884
4.83932e+02	1.14786e-03 	 13.2 	 1.149966E+02 	 2.5508E+02	2.933333E+06	31.884
4.84952e+02	1.14694e-03 	 13.2 	 1.150888E+02 	 2.548756E+02	2.933333E+06	31.884
4.85973e+02	1.14635e-03 	 13.2 	 1.151481E+02 	 2.547444E+02	2.933333E+06	31.884
4.86993e+02	1.14517e-03 	 13.2 	 1.152667E+02 	 2.544822E+02	2.933333E+06	31.884
4.88014e+02	1.14437e-03 	 13.2 	 1.153473E+02 	 2.543044E+02	2.933333E+06	31.884
4.89034e+02	1.14398e-03 	 13.2 	 1.153866E+02 	 2.542178E+02	2.933333E+06	31.884
4.90055e+02	1.14381e-03 	 13.2 	 1.154038E+02 	 2.5418E+02	2.933333E+06	31.884
4.91075e+02	1.14328e-03 	 13.2 	 1.154573E+02 	 2.540622E+02	2.933333E+06	31.884
4.92136e+02	1.14353e-03 	 13.2 	 1.15432E+02 	 2.541178E+02	2.933333E+06	31.884
4.93156e+02	1.14290e-03 	 13.2 	 1.154957E+02 	 2.539778E+02	2.933333E+06	31.884
4.94177e+02	1.14138e-03 	 13.2 	 1.156495E+02 	 2.5364E+02	2.933333E+06	31.884
4.95197e+02	1.14117e-03 	 13.2 	 1.156708E+02 	 2.535933E+02	2.933333E+06	31.884
4.96218e+02	1.13974e-03 	 13.2 	 1.158159E+02 	 2.532756E+02	2.933333E+06	31.884
4.97238e+02	1.13978e-03 	 13.2 	 1.158118E+02 	 2.532844E+02	2.933333E+06	31.884
4.98259e+02	1.13841e-03 	 13.2 	 1.159512E+02 	 2.5298E+02	2.933333E+06	31.884
4.99279e+02	1.13791e-03 	 13.2 	 1.160021E+02 	 2.528689E+02	2.933333E+06	31.884
5.00300e+02	1.13748e-03 	 13.2 	 1.16046E+02 	 2.527733E+02	2.933333E+06	31.884
5.01320e+02	1.13716e-03 	 13.2 	 1.160787E+02 	 2.527022E+02	2.933333E+06	31.884
5.02340e+02	1.13759e-03 	 13.2 	 1.160348E+02 	 2.527978E+02	2.933333E+06	31.884
5.03361e+02	1.13616e-03 	 13.2 	 1.161808E+02 	 2.5248E+02	2.933333E+06	31.884
5.04381e+02	1.13638e-03 	 13.2 	 1.161583E+02 	 2.525289E+02	2.933333E+06	31.884
5.05402e+02	1.13511e-03 	 13.2 	 1.162883E+02 	 2.522467E+02	2.933333E+06	31.884
5.06422e+02	1.13440e-03 	 13.2 	 1.163611E+02 	 2.520889E+02	2.933333E+06	31.884
5.07483e+02	1.13402e-03 	 13.2 	 1.164001E+02 	 2.520044E+02	2.933333E+06	31.884
5.08504e+02	1.13393e-03 	 13.2 	 1.164093E+02 	 2.519844E+02	2.933333E+06	31.884
5.09524e+02	1.13286e-03 	 13.2 	 1.165193E+02 	 2.517467E+02	2.933333E+06	31.884
5.10544e+02	1.13205e-03 	 13.2 	 1.166026E+02 	 2.515667E+02	2.933333E+06	31.884
5.11565e+02	1.13204e-03 	 13.2 	 1.166037E+02 	 2.515644E+02	2.933333E+06	31.884
5.12585e+02	1.13138e-03 	 13.2 	 1.166717E+02 	 2.514178E+02	2.933333E+06	31.884
5.13606e+02	1.13100e-03 	 13.2 	 1.167109E+02 	 2.513333E+02	2.933333E+06	31.884
5.14626e+02	1.13064e-03 	 13.2 	 1.16748E+02 	 2.512533E+02	2.933333E+06	31.884
5.15647e+02	1.12949e-03 	 13.2 	 1.168669E+02 	 2.509978E+02	2.933333E+06	31.884
5.16667e+02	1.13029e-03 	 13.2 	 1.167842E+02 	 2.511756E+02	2.933333E+06	31.884
5.17688e+02	1.12802e-03 	 13.2 	 1.170192E+02 	 2.506711E+02	2.933333E+06	31.884
5.18708e+02	1.12705e-03 	 13.2 	 1.171199E+02 	 2.504556E+02	2.933333E+06	31.884
5.19729e+02	1.12653e-03 	 13.2 	 1.17174E+02 	 2.5034E+02	2.933333E+06	31.884
5.20749e+02	1.12569e-03 	 13.2 	 1.172614E+02 	 2.501533E+02	2.933333E+06	31.884
5.21770e+02	1.12601e-03 	 13.2 	 1.172281E+02 	 2.502244E+02	2.933333E+06	31.884
5.22830e+02	1.12545e-03 	 13.2 	 1.172864E+02 	 2.501E+02	2.933333E+06	31.884
5.23851e+02	1.12452e-03 	 13.2 	 1.173834E+02 	 2.498933E+02	2.933333E+06	31.884
5.24871e+02	1.12463e-03 	 13.2 	 1.173719E+02 	 2.499178E+02	2.933333E+06	31.884
5.25892e+02	1.12443e-03 	 13.2 	 1.173928E+02 	 2.498733E+02	2.933333E+06	31.884
5.26912e+02	1.12493e-03 	 13.2 	 1.173406E+02 	 2.499844E+02	2.933333E+06	31.884
5.27933e+02	1.12307e-03 	 13.2 	 1.17535E+02 	 2.495711E+02	2.933333E+06	31.884
5.28953e+02	1.12267e-03 	 13.2 	 1.175768E+02 	 2.494822E+02	2.933333E+06	31.884
5.29974e+02	1.12194e-03 	 13.2 	 1.176534E+02 	 2.4932E+02	2.933333E+06	31.884
5.30994e+02	1.12119e-03 	 13.2 	 1.177321E+02 	 2.491533E+02	2.933333E+06	31.884
5.32015e+02	1.12016e-03 	 13.2 	 1.178403E+02 	 2.489244E+02	2.933333E+06	31.884
5.33035e+02	1.12000e-03 	 13.2 	 1.178571E+02 	 2.488889E+02	2.933333E+06	31.884
5.34056e+02	1.11992e-03 	 13.2 	 1.178656E+02 	 2.488711E+02	2.933333E+06	31.884
5.35076e+02	1.11971e-03 	 13.2 	 1.178877E+02 	 2.488244E+02	2.933333E+06	31.884
5.36097e+02	1.11893e-03 	 13.2 	 1.179698E+02 	 2.486511E+02	2.933333E+06	31.884
5.37117e+02	1.11817e-03 	 13.2 	 1.1805E+02 	 2.484822E+02	2.933333E+06	31.884
5.38178e+02	1.11801e-03 	 12.2 	 1.091225E+02 	 2.484467E+02	2.711111E+06	29.469
5.39198e+02	1.11740e-03 	 12.2 	 1.09182E+02 	 2.483111E+02	2.711111E+06	29.469
5.40219e+02	1.11662e-03 	 12.2 	 1.092583E+02 	 2.481378E+02	2.711111E+06	29.469
5.41239e+02	1.11544e-03 	 12.2 	 1.093739E+02 	 2.478756E+02	2.711111E+06	29.469
5.42260e+02	1.11463e-03 	 12.2 	 1.094534E+02 	 2.476956E+02	2.711111E+06	29.469
5.43280e+02	1.11454e-03 	 12.2 	 1.094622E+02 	 2.476756E+02	2.711111E+06	29.469
5.44301e+02	1.11397e-03 	 12.2 	 1.095182E+02 	 2.475489E+02	2.711111E+06	29.469
5.45321e+02	1.11369e-03 	 12.2 	 1.095457E+02 	 2.474867E+02	2.711111E+06	29.469
5.46342e+02	1.11350e-03 	 12.2 	 1.095644E+02 	 2.474444E+02	2.711111E+06	29.469
5.47362e+02	1.11291e-03 	 12.2 	 1.096225E+02 	 2.473133E+02	2.711111E+06	29.469
5.48383e+02	1.11221e-03 	 12.2 	 1.096915E+02 	 2.471578E+02	2.711111E+06	29.469
5.49403e+02	1.11214e-03 	 12.2 	 1.096984E+02 	 2.471422E+02	2.711111E+06	29.469
5.50423e+02	1.11149e-03 	 12.2 	 1.097626E+02 	 2.469978E+02	2.711111E+06	29.469
5.51444e+02	1.11140e-03 	 12.2 	 1.097715E+02 	 2.469778E+02	2.711111E+06	29.469
5.52464e+02	1.11017e-03 	 12.2 	 1.098931E+02 	 2.467044E+02	2.711111E+06	29.469
5.53525e+02	1.11032e-03 	 12.2 	 1.098782E+02 	 2.467378E+02	2.711111E+06	29.469
5.54546e+02	1.10969e-03 	 12.2 	 1.099406E+02 	 2.465978E+02	2.711111E+06	29.469
5.55566e+02	1.10876e-03 	 12.2 	 1.100328E+02 	 2.463911E+02	2.711111E+06	29.469
5.56586e+02	1.10848e-03 	 12.2 	 1.100606E+02 	 2.463289E+02	2.711111E+06	29.469
5.57607e+02	1.10840e-03 	 12.2 	 1.100686E+02 	 2.463111E+02	2.711111E+06	29.469
5.58627e+02	1.10809e-03 	 12.2 	 1.100994E+02 	 2.462422E+02	2.711111E+06	29.469
5.59648e+02	1.10717e-03 	 12.2 	 1.101908E+02 	 2.460378E+02	2.711111E+06	29.469
5.60668e+02	1.10669e-03 	 12.2 	 1.102386E+02 	 2.459311E+02	2.711111E+06	29.469
5.61689e+02	1.10611e-03 	 12.2 	 1.102964E+02 	 2.458022E+02	2.711111E+06	29.469
5.62709e+02	1.10552e-03 	 12.2 	 1.103553E+02 	 2.456711E+02	2.711111E+06	29.469
5.63730e+02	1.10482e-03 	 12.2 	 1.104252E+02 	 2.455156E+02	2.711111E+06	29.469
5.64750e+02	1.10489e-03 	 12.2 	 1.104182E+02 	 2.455311E+02	2.711111E+06	29.469
5.65771e+02	1.10537e-03 	 12.2 	 1.103703E+02 	 2.456378E+02	2.711111E+06	29.469
5.66791e+02	1.10457e-03 	 12.2 	 1.104502E+02 	 2.4546E+02	2.711111E+06	29.469
5.67812e+02	1.10315e-03 	 12.2 	 1.105924E+02 	 2.451444E+02	2.711111E+06	29.469
5.68872e+02	1.10181e-03 	 12.2 	 1.107269E+02 	 2.448467E+02	2.711111E+06	29.469
5.69893e+02	1.10174e-03 	 12.2 	 1.107339E+02 	 2.448311E+02	2.711111E+06	29.469
5.70913e+02	1.10097e-03 	 12.2 	 1.108114E+02 	 2.4466E+02	2.711111E+06	29.469
5.71934e+02	1.10041e-03 	 12.2 	 1.108678E+02 	 2.445356E+02	2.711111E+06	29.469
5.72954e+02	1.10023e-03 	 12.2 	 1.108859E+02 	 2.444956E+02	2.711111E+06	29.469
5.73975e+02	1.09988e-03 	 12.2 	 1.109212E+02 	 2.444178E+02	2.711111E+06	29.469
5.74995e+02	1.09931e-03 	 12.2 	 1.109787E+02 	 2.442911E+02	2.711111E+06	29.469
5.76016e+02	1.09895e-03 	 12.2 	 1.110151E+02 	 2.442111E+02	2.711111E+06	29.469
5.77036e+02	1.09855e-03 	 12.2 	 1.110555E+02 	 2.441222E+02	2.711111E+06	29.469
5.78057e+02	1.09773e-03 	 12.2 	 1.111384E+02 	 2.4394E+02	2.711111E+06	29.469
5.79077e+02	1.09840e-03 	 12.2 	 1.110706E+02 	 2.440889E+02	2.711111E+06	29.469
5.80097e+02	1.09782e-03 	 12.2 	 1.111293E+02 	 2.4396E+02	2.711111E+06	29.469
5.81118e+02	1.09670e-03 	 12.2 	 1.112428E+02 	 2.437111E+02	2.711111E+06	29.469
5.82138e+02	1.09612e-03 	 12.2 	 1.113017E+02 	 2.435822E+02	2.711111E+06	29.469
5.83159e+02	1.09537e-03 	 12.2 	 1.113779E+02 	 2.434156E+02	2.711111E+06	29.469
5.84220e+02	1.09486e-03 	 12.2 	 1.114298E+02 	 2.433022E+02	2.711111E+06	29.469
5.85240e+02	1.09527e-03 	 12.2 	 1.113881E+02 	 2.433933E+02	2.711111E+06	29.469
5.86260e+02	1.09459e-03 	 12.2 	 1.114573E+02 	 2.432422E+02	2.711111E+06	29.469
5.87281e+02	1.09413e-03 	 12.2 	 1.115041E+02 	 2.4314E+02	2.711111E+06	29.469
5.88301e+02	1.09578e-03 	 12.2 	 1.113362E+02 	 2.435067E+02	2.711111E+06	29.469
5.89322e+02	1.09396e-03 	 12.2 	 1.115214E+02 	 2.431022E+02	2.711111E+06	29.469
5.90342e+02	1.09248e-03 	 12.2 	 1.116725E+02 	 2.427733E+02	2.711111E+06	29.469
5.91363e+02	1.09253e-03 	 12.2 	 1.116674E+02 	 2.427844E+02	2.711111E+06	29.469
5.92383e+02	1.09204e-03 	 12.2 	 1.117175E+02 	 2.426756E+02	2.711111E+06	29.469
5.93404e+02	1.09107e-03 	 12.2 	 1.118168E+02 	 2.4246E+02	2.711111E+06	29.469
5.94424e+02	1.09098e-03 	 12.2 	 1.118261E+02 	 2.4244E+02	2.711111E+06	29.469
5.95445e+02	1.08989e-03 	 12.2 	 1.119379E+02 	 2.421978E+02	2.711111E+06	29.469
5.96465e+02	1.08870e-03 	 12.2 	 1.120603E+02 	 2.419333E+02	2.711111E+06	29.469
5.97486e+02	1.08898e-03 	 12.2 	 1.120314E+02 	 2.419956E+02	2.711111E+06	29.469
5.98506e+02	1.08791e-03 	 12.2 	 1.121416E+02 	 2.417578E+02	2.711111E+06	29.469
5.99567e+02	1.08745e-03 	 12.2 	 1.121891E+02 	 2.416556E+02	2.711111E+06	29.469
6.00587e+02	1.08732e-03 	 12.2 	 1.122025E+02 	 2.416267E+02	2.711111E+06	29.469
6.01608e+02	1.08695e-03 	 12.2 	 1.122407E+02 	 2.415444E+02	2.711111E+06	29.469
6.02628e+02	1.08564e-03 	 12.2 	 1.123761E+02 	 2.412533E+02	2.711111E+06	29.469
6.03649e+02	1.08577e-03 	 12.2 	 1.123627E+02 	 2.412822E+02	2.711111E+06	29.469
6.04669e+02	1.08574e-03 	 12.2 	 1.123658E+02 	 2.412756E+02	2.711111E+06	29.469
6.05690e+02	1.08531e-03 	 12.2 	 1.124103E+02 	 2.4118E+02	2.711111E+06	29.469
6.06710e+02	1.08485e-03 	 12.2 	 1.124579E+02 	 2.410778E+02	2.711111E+06	29.469
6.07731e+02	1.08383e-03 	 12.2 	 1.125638E+02 	 2.408511E+02	2.711111E+06	29.469
6.08751e+02	1.08313e-03 	 12.2 	 1.126365E+02 	 2.406956E+02	2.711111E+06	29.469
6.09772e+02	1.08198e-03 	 12.2 	 1.127562E+02 	 2.4044E+02	2.711111E+06	29.469
6.10792e+02	1.08221e-03 	 12.2 	 1.127323E+02 	 2.404911E+02	2.711111E+06	29.469
6.11812e+02	1.08226e-03 	 12.2 	 1.127271E+02 	 2.405022E+02	2.711111E+06	29.469
6.12833e+02	1.08156e-03 	 12.2 	 1.128E+02 	 2.403467E+02	2.711111E+06	29.469
6.13853e+02	1.08061e-03 	 12.2 	 1.128992E+02 	 2.401356E+02	2.711111E+06	29.469
6.14914e+02	1.07989e-03 	 12.2 	 1.129745E+02 	 2.399756E+02	2.711111E+06	29.469
6.15935e+02	1.07907e-03 	 12.2 	 1.130603E+02 	 2.397933E+02	2.711111E+06	29.469
6.16955e+02	1.07954e-03 	 12.2 	 1.130111E+02 	 2.398978E+02	2.711111E+06	29.469
6.17976e+02	1.07952e-03 	 12.2 	 1.130132E+02 	 2.398933E+02	2.711111E+06	29.469
6.18996e+02	1.07846e-03 	 12.2 	 1.131243E+02 	 2.396578E+02	2.711111E+06	29.469
6.20016e+02	1.07848e-03 	 12.2 	 1.131222E+02 	 2.396622E+02	2.711111E+06	29.469
6.21037e+02	1.07834e-03 	 12.2 	 1.131369E+02 	 2.396311E+02	2.711111E+06	29.469
6.22057e+02	1.07717e-03 	 12.2 	 1.132597E+02 	 2.393711E+02	2.711111E+06	29.469
6.23078e+02	1.07635e-03 	 12.2 	 1.13346E+02 	 2.391889E+02	2.711111E+06	29.469
6.24098e+02	1.07717e-03 	 12.2 	 1.132597E+02 	 2.393711E+02	2.711111E+06	29.469
6.25119e+02	1.07648e-03 	 12.2 	 1.133323E+02 	 2.392178E+02	2.711111E+06	29.469
6.26139e+02	1.07621e-03 	 12.2 	 1.133608E+02 	 2.391578E+02	2.711111E+06	29.469
6.27160e+02	1.07513e-03 	 12.2 	 1.134746E+02 	 2.389178E+02	2.711111E+06	29.469
6.28180e+02	1.07446e-03 	 11.2 	 1.042384E+02 	 2.387689E+02	2.488889E+06	27.053
6.29201e+02	1.07407e-03 	 11.2 	 1.042763E+02 	 2.386822E+02	2.488889E+06	27.053
6.30261e+02	1.07405e-03 	 11.2 	 1.042782E+02 	 2.386778E+02	2.488889E+06	27.053
6.31282e+02	1.07348e-03 	 11.2 	 1.043336E+02 	 2.385511E+02	2.488889E+06	27.053
6.32302e+02	1.07334e-03 	 11.2 	 1.043472E+02 	 2.3852E+02	2.488889E+06	27.053
6.33323e+02	1.07329e-03 	 11.2 	 1.04352E+02 	 2.385089E+02	2.488889E+06	27.053
6.34343e+02	1.07188e-03 	 11.2 	 1.044893E+02 	 2.381956E+02	2.488889E+06	27.053
6.35364e+02	1.07122e-03 	 11.2 	 1.045537E+02 	 2.380489E+02	2.488889E+06	27.053
6.36384e+02	1.07114e-03 	 11.2 	 1.045615E+02 	 2.380311E+02	2.488889E+06	27.053
6.37405e+02	1.07075e-03 	 11.2 	 1.045996E+02 	 2.379444E+02	2.488889E+06	27.053
6.38425e+02	1.07028e-03 	 11.2 	 1.046455E+02 	 2.3784E+02	2.488889E+06	27.053
6.39446e+02	1.07014e-03 	 11.2 	 1.046592E+02 	 2.378089E+02	2.488889E+06	27.053
6.40466e+02	1.07051e-03 	 11.2 	 1.04623E+02 	 2.378911E+02	2.488889E+06	27.053
6.41487e+02	1.07023e-03 	 11.2 	 1.046504E+02 	 2.378289E+02	2.488889E+06	27.053
6.42507e+02	1.06894e-03 	 11.2 	 1.047767E+02 	 2.375422E+02	2.488889E+06	27.053
6.43527e+02	1.06824e-03 	 11.2 	 1.048454E+02 	 2.373867E+02	2.488889E+06	27.053
6.44548e+02	1.06820e-03 	 11.2 	 1.048493E+02 	 2.373778E+02	2.488889E+06	27.053
6.45609e+02	1.06698e-03 	 11.2 	 1.049692E+02 	 2.371067E+02	2.488889E+06	27.053
6.46629e+02	1.06632e-03 	 11.2 	 1.050341E+02 	 2.3696E+02	2.488889E+06	27.053
6.47650e+02	1.06584e-03 	 11.2 	 1.050814E+02 	 2.368533E+02	2.488889E+06	27.053
6.48670e+02	1.06540e-03 	 11.2 	 1.051248E+02 	 2.367556E+02	2.488889E+06	27.053
6.49691e+02	1.06537e-03 	 11.2 	 1.051278E+02 	 2.367489E+02	2.488889E+06	27.053
6.50711e+02	1.06411e-03 	 11.2 	 1.052523E+02 	 2.364689E+02	2.488889E+06	27.053
6.51732e+02	1.06427e-03 	 11.2 	 1.052365E+02 	 2.365044E+02	2.488889E+06	27.053
6.52752e+02	1.06432e-03 	 11.2 	 1.052315E+02 	 2.365156E+02	2.488889E+06	27.053
6.53772e+02	1.06400e-03 	 11.2 	 1.052632E+02 	 2.364444E+02	2.488889E+06	27.053
6.54793e+02	1.06357e-03 	 11.2 	 1.053057E+02 	 2.363489E+02	2.488889E+06	27.053
6.55813e+02	1.06357e-03 	 11.2 	 1.053057E+02 	 2.363489E+02	2.488889E+06	27.053
6.56834e+02	1.06249e-03 	 11.2 	 1.054128E+02 	 2.361089E+02	2.488889E+06	27.053
6.57854e+02	1.06220e-03 	 11.2 	 1.054415E+02 	 2.360444E+02	2.488889E+06	27.053
6.58875e+02	1.06272e-03 	 11.2 	 1.053899E+02 	 2.3616E+02	2.488889E+06	27.053
6.59895e+02	1.06087e-03 	 11.2 	 1.055737E+02 	 2.357489E+02	2.488889E+06	27.053
6.60956e+02	1.06119e-03 	 11.2 	 1.055419E+02 	 2.3582E+02	2.488889E+06	27.053
6.61976e+02	1.06001e-03 	 11.2 	 1.056594E+02 	 2.355578E+02	2.488889E+06	27.053
6.62997e+02	1.05972e-03 	 11.2 	 1.056883E+02 	 2.354933E+02	2.488889E+06	27.053
6.64017e+02	1.05892e-03 	 11.2 	 1.057681E+02 	 2.353156E+02	2.488889E+06	27.053
6.65038e+02	1.05888e-03 	 11.2 	 1.057721E+02 	 2.353067E+02	2.488889E+06	27.053
6.66058e+02	1.05821e-03 	 11.2 	 1.058391E+02 	 2.351578E+02	2.488889E+06	27.053
6.67079e+02	1.05756e-03 	 11.2 	 1.059042E+02 	 2.350133E+02	2.488889E+06	27.053
6.68099e+02	1.05721e-03 	 11.2 	 1.059392E+02 	 2.349356E+02	2.488889E+06	27.053
6.69120e+02	1.05673e-03 	 11.2 	 1.059873E+02 	 2.348289E+02	2.488889E+06	27.053
6.70140e+02	1.05633e-03 	 11.2 	 1.060275E+02 	 2.3474E+02	2.488889E+06	27.053
6.71161e+02	1.05693e-03 	 11.2 	 1.059673E+02 	 2.348733E+02	2.488889E+06	27.053
6.72181e+02	1.05636e-03 	 11.2 	 1.060245E+02 	 2.347467E+02	2.488889E+06	27.053
6.73202e+02	1.05469e-03 	 11.2 	 1.061923E+02 	 2.343756E+02	2.488889E+06	27.053
6.74222e+02	1.05449e-03 	 11.2 	 1.062125E+02 	 2.343311E+02	2.488889E+06	27.053
6.75243e+02	1.05388e-03 	 11.2 	 1.06274E+02 	 2.341956E+02	2.488889E+06	27.053
6.76303e+02	1.05334e-03 	 11.2 	 1.063284E+02 	 2.340756E+02	2.488889E+06	27.053
6.77324e+02	1.05237e-03 	 11.2 	 1.064264E+02 	 2.3386E+02	2.488889E+06	27.053
6.78344e+02	1.05209e-03 	 11.2 	 1.064548E+02 	 2.337978E+02	2.488889E+06	27.053
6.79365e+02	1.05218e-03 	 11.2 	 1.064457E+02 	 2.338178E+02	2.488889E+06	27.053
6.80385e+02	1.05200e-03 	 11.2 	 1.064639E+02 	 2.337778E+02	2.488889E+06	27.053
6.81406e+02	1.05116e-03 	 11.2 	 1.06549E+02 	 2.335911E+02	2.488889E+06	27.053
6.82426e+02	1.05041e-03 	 11.2 	 1.06625E+02 	 2.334244E+02	2.488889E+06	27.053
6.83447e+02	1.05002e-03 	 11.2 	 1.066646E+02 	 2.333378E+02	2.488889E+06	27.053
6.84467e+02	1.04943e-03 	 11.2 	 1.067246E+02 	 2.332067E+02	2.488889E+06	27.053
6.85488e+02	1.04878e-03 	 11.2 	 1.067907E+02 	 2.330622E+02	2.488889E+06	27.053
6.86508e+02	1.04892e-03 	 11.2 	 1.067765E+02 	 2.330933E+02	2.488889E+06	27.053
6.87529e+02	1.04808e-03 	 11.2 	 1.068621E+02 	 2.329067E+02	2.488889E+06	27.053
6.88549e+02	1.04852e-03 	 11.2 	 1.068172E+02 	 2.330044E+02	2.488889E+06	27.053
6.89569e+02	1.04754e-03 	 11.2 	 1.069172E+02 	 2.327867E+02	2.488889E+06	27.053
6.90590e+02	1.04834e-03 	 11.2 	 1.068356E+02 	 2.329644E+02	2.488889E+06	27.053
6.91651e+02	1.04763e-03 	 11.2 	 1.06908E+02 	 2.328067E+02	2.488889E+06	27.053
6.92671e+02	1.04703e-03 	 11.2 	 1.069692E+02 	 2.326733E+02	2.488889E+06	27.053
6.93692e+02	1.04667e-03 	 11.2 	 1.07006E+02 	 2.325933E+02	2.488889E+06	27.053
6.94712e+02	1.04626e-03 	 11.2 	 1.07048E+02 	 2.325022E+02	2.488889E+06	27.053
6.95732e+02	1.04581e-03 	 11.2 	 1.07094E+02 	 2.324022E+02	2.488889E+06	27.053
