VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 2.96140e-09 1.15997e-09 2.50000e-01 1.00000e+01 1.30156e-02 1.29659e-02 -2.50000e-01
2.50000e-01 7.79045e-10 4.13972e-09 2.50000e-01 9.75000e+00 1.03408e-02 1.02405e-02 -2.50000e-01
5.00000e-01 4.06631e-09 -6.20078e-09 2.50000e-01 9.50000e+00 7.91562e-03 7.86202e-03 -2.50000e-01
7.50000e-01 1.52419e-08 2.31709e-09 2.50000e-01 9.25000e+00 6.08828e-03 6.02803e-03 -2.50000e-01
1.00000e+00 4.63939e-09 3.96144e-09 2.50000e-01 9.00000e+00 4.61093e-03 4.56288e-03 -2.50000e-01
1.25000e+00 9.02780e-09 1.03923e-08 2.50000e-01 8.75000e+00 3.45807e-03 3.42282e-03 -2.50000e-01
1.50000e+00 2.36964e-08 1.50622e-08 2.50000e-01 8.50000e+00 2.57275e-03 2.54493e-03 -2.50000e-01
1.75000e+00 3.59761e-08 2.68064e-08 2.50000e-01 8.25000e+00 1.90354e-03 1.88378e-03 -2.50000e-01
2.00000e+00 5.57486e-08 4.78311e-08 2.50000e-01 8.00000e+00 1.40494e-03 1.38916e-03 -2.50000e-01
2.25000e+00 9.04601e-08 1.24822e-07 2.50000e-01 7.75000e+00 1.03589e-03 1.02240e-03 -2.50000e-01
2.50000e+00 4.92727e-07 4.90349e-07 2.50000e-01 7.50000e+00 7.54697e-04 7.52151e-04 -2.50000e-01
2.75000e+00 9.59164e-07 7.06853e-07 2.50000e-01 7.25000e+00 5.61224e-04 5.53811e-04 -2.50000e-01
3.00000e+00 8.60853e-07 7.75960e-07 2.50000e-01 7.00000e+00 4.15728e-04 4.11847e-04 -2.50000e-01
3.25000e+00 1.18920e-06 1.13450e-06 2.50000e-01 6.75000e+00 3.08136e-04 3.07584e-04 -2.50000e-01
3.50000e+00 1.82428e-06 1.66622e-06 2.50000e-01 6.50000e+00 2.32353e-04 2.28384e-04 -2.50000e-01
3.75000e+00 5.36084e-06 3.95515e-06 2.50000e-01 6.25000e+00 1.75704e-04 1.72509e-04 -2.50000e-01
4.00000e+00 3.88687e-06 4.10562e-06 2.50000e-01 6.00000e+00 1.37570e-04 1.38046e-04 -2.50000e-01
4.25000e+00 5.64496e-06 5.93174e-06 2.50000e-01 5.75000e+00 1.03654e-04 1.06251e-04 -2.50000e-01
4.50000e+00 8.27969e-06 7.86807e-06 2.50000e-01 5.50000e+00 1.03199e-04 9.35891e-05 -2.50000e-01
4.75000e+00 1.18701e-05 1.24870e-05 2.50000e-01 5.25000e+00 6.86394e-05 6.97134e-05 -2.50000e-01
5.00000e+00 1.91268e-05 1.97775e-05 2.50000e-01 5.00000e+00 6.54739e-05 6.81960e-05 -2.50000e-01
5.25000e+00 3.20774e-05 3.26644e-05 2.50000e-01 4.75000e+00 6.81759e-05 7.14298e-05 -2.50000e-01
5.50000e+00 4.92744e-05 5.18003e-05 2.50000e-01 4.50000e+00 6.23229e-05 7.06148e-05 -2.50000e-01
5.75000e+00 7.74987e-05 7.87646e-05 2.50000e-01 4.25000e+00 6.12377e-05 6.01307e-05 -2.50000e-01
6.00000e+00 1.19471e-04 1.20082e-04 2.50000e-01 4.00000e+00 7.41636e-05 7.51228e-05 -2.50000e-01
6.25000e+00 1.78133e-04 1.80599e-04 2.50000e-01 3.75000e+00 1.58317e-04 1.11641e-04 -2.50000e-01
6.50000e+00 2.65423e-04 2.73478e-04 2.50000e-01 3.50000e+00 8.19360e-05 9.19687e-05 -2.50000e-01
6.75000e+00 3.92901e-04 4.00159e-04 2.50000e-01 3.25000e+00 8.05763e-05 9.28179e-05 -2.50000e-01
7.00000e+00 5.69677e-04 5.78466e-04 2.50000e-01 3.00000e+00 8.19606e-05 8.87503e-05 -2.50000e-01
7.25000e+00 8.09984e-04 8.21309e-04 2.50000e-01 2.75000e+00 2.57117e-04 3.51752e-04 -2.50000e-01
7.50000e+00 1.15495e-03 1.15519e-03 2.50000e-01 2.50000e+00 2.88208e-04 2.91215e-04 -2.50000e-01
7.75000e+00 1.55198e-03 1.56075e-03 2.50000e-01 2.25000e+00 2.30038e-04 2.30675e-04 -2.50000e-01
8.00000e+00 2.08662e-03 2.10419e-03 2.50000e-01 2.00000e+00 1.80192e-04 1.79748e-04 -2.50000e-01
8.25000e+00 2.78496e-03 2.81600e-03 2.50000e-01 1.75000e+00 1.38946e-04 1.39187e-04 -2.50000e-01
8.50000e+00 3.70533e-03 3.71707e-03 2.50000e-01 1.50000e+00 1.07200e-04 1.07445e-04 -2.50000e-01
8.75000e+00 4.82773e-03 4.85821e-03 2.50000e-01 1.25000e+00 8.04004e-05 7.98257e-05 -2.50000e-01
9.00000e+00 6.19850e-03 6.23880e-03 2.50000e-01 1.00000e+00 5.70634e-05 5.71419e-05 -2.50000e-01
9.25000e+00 7.87235e-03 7.93335e-03 2.50000e-01 7.50000e-01 3.76813e-05 3.78510e-05 -2.50000e-01
9.50000e+00 9.92880e-03 1.01022e-02 2.50000e-01 5.00000e-01 2.20784e-05 2.22447e-05 -2.50000e-01
9.75000e+00 1.20884e-02 1.20592e-02 2.50000e-01 2.50000e-01 9.40625e-06 9.38721e-06 -2.50000e-01
1.00000e+01 1.39534e-02 1.39776e-02 2.50000e-01 0.00000e+00 -6.89533e-09 -6.69427e-09 -2.50000e-01
