VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 -4.72286e-10 -4.10529e-10 5.00000e-01 1.50000e+01 -9.04774e-10 -7.88026e-10 -5.00000e-01
5.00000e-01 1.74830e-10 1.07734e-11 5.00000e-01 1.45000e+01 -2.34815e-10 -1.35233e-11 -5.00000e-01
1.00000e+00 4.43364e-10 3.86072e-10 5.00000e-01 1.40000e+01 -4.49962e-10 -3.93104e-10 -5.00000e-01
1.50000e+00 1.74704e-10 1.14593e-11 5.00000e-01 1.35000e+01 -1.99262e-10 -1.46760e-11 -5.00000e-01
2.00000e+00 4.42807e-10 3.85579e-10 5.00000e-01 1.30000e+01 -4.42838e-10 -3.85192e-10 -5.00000e-01
2.50000e+00 1.75164e-10 1.05202e-11 5.00000e-01 1.25000e+01 -2.29738e-10 7.82946e-11 -5.00000e-01
3.00000e+00 4.46962e-10 3.89462e-10 5.00000e-01 1.20000e+01 -4.79595e-10 -4.20748e-10 -5.00000e-01
3.50000e+00 1.74323e-10 1.14337e-11 5.00000e-01 1.15000e+01 -2.81144e-10 -1.30794e-10 -5.00000e-01
4.00000e+00 4.44135e-10 3.86857e-10 5.00000e-01 1.10000e+01 -2.30145e-10 -1.33559e-11 -5.00000e-01
4.50000e+00 1.75047e-10 1.22203e-11 5.00000e-01 1.05000e+01 -4.43274e-10 -3.86044e-10 -5.00000e-01
5.00000e+00 4.44420e-10 3.87105e-10 5.00000e-01 1.00000e+01 -2.30322e-10 -1.87074e-11 -5.00000e-01
5.50000e+00 1.74488e-10 1.24408e-11 5.00000e-01 9.50000e+00 -4.46714e-10 -3.89035e-10 -5.00000e-01
6.00000e+00 4.44841e-10 3.87970e-10 5.00000e-01 9.00000e+00 -2.31073e-10 -4.28842e-11 -5.00000e-01
6.50000e+00 1.69060e-10 8.11389e-12 5.00000e-01 8.50000e+00 -2.08861e-10 -1.64085e-10 -5.00000e-01
7.00000e+00 3.41603e-10 2.99300e-10 5.00000e-01 8.00000e+00 -3.71392e-10 -2.64568e-10 -5.00000e-01
7.50000e+00 1.82457e-10 1.71672e-11 5.00000e-01 7.50000e+00 -1.43390e-10 -6.70827e-11 -5.00000e-01
8.00000e+00 4.42348e-10 3.85457e-10 5.00000e-01 7.00000e+00 -4.64773e-10 -4.10231e-10 -5.00000e-01
8.50000e+00 1.75539e-10 1.08749e-11 5.00000e-01 6.50000e+00 -2.31487e-10 2.73294e-11 -5.00000e-01
9.00000e+00 4.20953e-10 3.56059e-10 5.00000e-01 6.00000e+00 -1.96203e-10 -1.24498e-10 -5.00000e-01
9.50000e+00 1.84312e-10 1.47510e-11 5.00000e-01 5.50000e+00 -3.27033e-10 3.89473e-11 -5.00000e-01
1.00000e+01 4.49161e-10 3.92132e-10 5.00000e-01 5.00000e+00 -5.73751e-10 -5.04560e-10 -5.00000e-01
1.05000e+01 1.90909e-10 1.92205e-12 5.00000e-01 4.50000e+00 -2.43568e-10 -6.84704e-11 -5.00000e-01
1.10000e+01 4.45706e-10 3.88581e-10 5.00000e-01 4.00000e+00 -3.89032e-10 -3.42448e-10 -5.00000e-01
1.15000e+01 1.74948e-10 -6.35384e-12 5.00000e-01 3.50000e+00 -2.29599e-10 -2.07278e-11 -5.00000e-01
1.20000e+01 4.54984e-10 3.96485e-10 5.00000e-01 3.00000e+00 -4.51705e-10 -3.93973e-10 -5.00000e-01
1.25000e+01 1.86007e-10 1.69866e-11 5.00000e-01 2.50000e+00 -2.36056e-10 -1.85630e-11 -5.00000e-01
1.30000e+01 3.94871e-10 3.25765e-10 5.00000e-01 2.00000e+00 -3.37977e-10 -2.94963e-10 -5.00000e-01
1.35000e+01 1.70335e-10 1.02468e-11 5.00000e-01 1.50000e+00 -2.33830e-10 -5.75646e-11 -5.00000e-01
1.40000e+01 3.42342e-10 2.98348e-10 5.00000e-01 1.00000e+00 -3.56558e-10 -3.03815e-10 -5.00000e-01
1.45000e+01 1.75048e-10 1.02016e-11 5.00000e-01 5.00000e-01 -2.24711e-10 -3.51421e-11 -5.00000e-01
1.50000e+01 4.46062e-10 3.88501e-10 5.00000e-01 0.00000e+00 -5.82066e-10 -5.05866e-10 -5.00000e-01
