VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -1.81494e-08 -1.75763e-08 5.00000e-01 1.00000e+01 2.80060e-02 2.69431e-02 -5.00000e-01
5.00000e-01 3.65749e-05 3.66519e-05 5.00000e-01 9.50000e+00 2.21091e-02 2.20203e-02 -5.00000e-01
1.00000e+00 8.95827e-05 8.88690e-05 5.00000e-01 9.00000e+00 1.65210e-02 1.63876e-02 -5.00000e-01
1.50000e+00 1.56653e-04 1.56458e-04 5.00000e-01 8.50000e+00 1.19067e-02 1.18293e-02 -5.00000e-01
2.00000e+00 2.42490e-04 2.40969e-04 5.00000e-01 8.00000e+00 8.30159e-03 8.29730e-03 -5.00000e-01
2.50000e+00 3.42708e-04 3.41882e-04 5.00000e-01 7.50000e+00 5.68607e-03 5.61363e-03 -5.00000e-01
3.00000e+00 9.19385e-04 9.24395e-04 5.00000e-01 7.00000e+00 3.77202e-03 3.70928e-03 -5.00000e-01
3.50000e+00 8.48445e-04 1.06325e-03 5.00000e-01 6.50000e+00 2.56073e-03 2.48235e-03 -5.00000e-01
4.00000e+00 2.05288e-03 1.55205e-03 5.00000e-01 6.00000e+00 1.72967e-03 1.71950e-03 -5.00000e-01
4.50000e+00 1.74631e-03 1.73059e-03 5.00000e-01 5.50000e+00 1.21667e-03 1.19430e-03 -5.00000e-01
5.00000e+00 2.15592e-03 2.01114e-03 5.00000e-01 5.00000e+00 1.07042e-03 1.16668e-03 -5.00000e-01
5.50000e+00 2.18070e-03 2.13693e-03 5.00000e-01 4.50000e+00 8.15314e-04 8.72122e-04 -5.00000e-01
6.00000e+00 1.69774e-03 1.58784e-03 5.00000e-01 4.00000e+00 6.65735e-04 7.02797e-04 -5.00000e-01
6.50000e+00 2.47654e-03 2.46552e-03 5.00000e-01 3.50000e+00 7.71947e-04 7.91626e-04 -5.00000e-01
7.00000e+00 3.15827e-03 3.24221e-03 5.00000e-01 3.00000e+00 6.65549e-04 6.62641e-04 -5.00000e-01
7.50000e+00 4.62905e-03 4.65753e-03 5.00000e-01 2.50000e+00 4.56274e-04 4.57784e-04 -5.00000e-01
8.00000e+00 6.92461e-03 6.98361e-03 5.00000e-01 2.00000e+00 3.15636e-04 3.13873e-04 -5.00000e-01
8.50000e+00 1.00858e-02 1.01058e-02 5.00000e-01 1.50000e+00 1.93811e-04 1.93825e-04 -5.00000e-01
9.00000e+00 1.36235e-02 1.38342e-02 5.00000e-01 1.00000e+00 1.07073e-04 1.07450e-04 -5.00000e-01
9.50000e+00 1.76501e-02 1.68957e-02 5.00000e-01 5.00000e-01 4.14816e-05 4.14317e-05 -5.00000e-01
1.00000e+01 2.64212e-02 2.65954e-02 5.00000e-01 0.00000e+00 -2.09788e-08 -2.13115e-08 -5.00000e-01
