VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 8.80453e-08 8.79606e-08 5.00000e-01 1.00000e+01 2.61301e-03 2.60562e-03 -5.00000e-01
1.50000e+00 1.53341e-07 1.49169e-07 5.00000e-01 9.50000e+00 1.68000e-03 1.66869e-03 -5.00000e-01
2.00000e+00 2.65404e-07 2.03519e-07 5.00000e-01 9.00000e+00 1.03185e-03 1.02355e-03 -5.00000e-01
2.50000e+00 3.04876e-07 2.63080e-07 5.00000e-01 8.50000e+00 6.01232e-04 5.98702e-04 -5.00000e-01
3.00000e+00 3.98703e-07 3.38671e-07 5.00000e-01 8.00000e+00 3.39399e-04 3.35531e-04 -5.00000e-01
3.50000e+00 4.98712e-07 4.35400e-07 5.00000e-01 7.50000e+00 1.81491e-04 1.78530e-04 -5.00000e-01
4.00000e+00 6.53902e-07 5.91504e-07 5.00000e-01 7.00000e+00 9.05908e-05 9.02653e-05 -5.00000e-01
4.50000e+00 9.54507e-07 9.02085e-07 5.00000e-01 6.50000e+00 4.61084e-05 4.46970e-05 -5.00000e-01
5.00000e+00 1.90292e-06 1.96981e-06 5.00000e-01 6.00000e+00 2.24556e-05 2.14622e-05 -5.00000e-01
5.50000e+00 5.42362e-06 5.92844e-06 5.00000e-01 5.50000e+00 1.16403e-05 1.10985e-05 -5.00000e-01
6.00000e+00 2.00013e-05 2.06885e-05 5.00000e-01 5.00000e+00 5.31215e-06 5.23276e-06 -5.00000e-01
6.50000e+00 5.62794e-05 5.99583e-05 5.00000e-01 4.50000e+00 2.56536e-06 2.36584e-06 -5.00000e-01
7.00000e+00 1.55307e-04 1.57112e-04 5.00000e-01 4.00000e+00 1.10003e-06 1.20070e-06 -5.00000e-01
7.50000e+00 3.19819e-04 3.25455e-04 5.00000e-01 3.50000e+00 6.50952e-07 6.59528e-07 -5.00000e-01
8.00000e+00 5.94013e-04 6.01628e-04 5.00000e-01 3.00000e+00 3.47589e-07 4.19737e-07 -5.00000e-01
8.50000e+00 9.91149e-04 9.98218e-04 5.00000e-01 2.50000e+00 2.10715e-07 2.87817e-07 -5.00000e-01
9.00000e+00 1.51841e-03 1.51880e-03 5.00000e-01 2.00000e+00 1.56396e-07 2.02576e-07 -5.00000e-01
9.50000e+00 2.15486e-03 2.15671e-03 5.00000e-01 1.50000e+00 1.41261e-07 1.44502e-07 -5.00000e-01
1.00000e+01 2.90568e-03 2.90864e-03 5.00000e-01 1.00000e+00 7.98531e-08 8.09113e-08 -5.00000e-01
