VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 9.19027e-08 9.20438e-08 5.00000e-01 1.00000e+01 2.39045e-03 2.38426e-03 -5.00000e-01
1.50000e+00 1.65701e-07 1.58858e-07 5.00000e-01 9.50000e+00 1.53613e-03 1.52683e-03 -5.00000e-01
2.00000e+00 2.93035e-07 2.32384e-07 5.00000e-01 9.00000e+00 9.37423e-04 9.33841e-04 -5.00000e-01
2.50000e+00 3.54913e-07 3.13466e-07 5.00000e-01 8.50000e+00 5.58861e-04 5.54150e-04 -5.00000e-01
3.00000e+00 4.71899e-07 4.17506e-07 5.00000e-01 8.00000e+00 3.17642e-04 3.14022e-04 -5.00000e-01
3.50000e+00 6.09131e-07 5.55396e-07 5.00000e-01 7.50000e+00 1.71812e-04 1.69262e-04 -5.00000e-01
4.00000e+00 8.01089e-07 7.50948e-07 5.00000e-01 7.00000e+00 8.66165e-05 8.61863e-05 -5.00000e-01
4.50000e+00 1.08120e-06 1.08202e-06 5.00000e-01 6.50000e+00 4.34208e-05 4.21078e-05 -5.00000e-01
5.00000e+00 2.03032e-06 2.08323e-06 5.00000e-01 6.00000e+00 2.04854e-05 1.93152e-05 -5.00000e-01
5.50000e+00 5.46023e-06 5.95597e-06 5.00000e-01 5.50000e+00 9.01444e-06 8.85174e-06 -5.00000e-01
6.00000e+00 1.98080e-05 2.05074e-05 5.00000e-01 5.00000e+00 4.18742e-06 4.10681e-06 -5.00000e-01
6.50000e+00 5.43527e-05 5.80080e-05 5.00000e-01 4.50000e+00 1.88709e-06 1.93057e-06 -5.00000e-01
7.00000e+00 1.41205e-04 1.42981e-04 5.00000e-01 4.00000e+00 9.88360e-07 9.97761e-07 -5.00000e-01
7.50000e+00 2.87908e-04 2.93470e-04 5.00000e-01 3.50000e+00 5.11507e-07 5.81566e-07 -5.00000e-01
8.00000e+00 5.31622e-04 5.38801e-04 5.00000e-01 3.00000e+00 3.17860e-07 3.86089e-07 -5.00000e-01
8.50000e+00 8.87019e-04 8.92009e-04 5.00000e-01 2.50000e+00 1.99298e-07 2.76006e-07 -5.00000e-01
9.00000e+00 1.36334e-03 1.36252e-03 5.00000e-01 2.00000e+00 1.48452e-07 1.96510e-07 -5.00000e-01
9.50000e+00 1.94811e-03 1.95201e-03 5.00000e-01 1.50000e+00 1.40823e-07 1.42262e-07 -5.00000e-01
1.00000e+01 2.64588e-03 2.64562e-03 5.00000e-01 1.00000e+00 8.40502e-08 8.47351e-08 -5.00000e-01
