VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 2.28161e-11 2.06398e-11 2.00000e-01 1.00000e+01 1.83955e-02 1.83973e-02 -2.00000e-01
2.00000e-01 4.34111e-08 4.30810e-08 2.00000e-01 9.80000e+00 1.69448e-02 1.69129e-02 -2.00000e-01
4.00000e-01 9.97815e-08 9.64824e-08 2.00000e-01 9.60000e+00 1.53026e-02 1.52699e-02 -2.00000e-01
6.00000e-01 1.61180e-07 1.60634e-07 2.00000e-01 9.40000e+00 1.36751e-02 1.36440e-02 -2.00000e-01
8.00000e-01 2.50277e-07 2.30754e-07 2.00000e-01 9.20000e+00 1.21037e-02 1.20370e-02 -2.00000e-01
1.00000e+00 3.27010e-07 3.06769e-07 2.00000e-01 9.00000e+00 1.05928e-02 1.05664e-02 -2.00000e-01
1.20000e+00 4.17835e-07 3.96707e-07 2.00000e-01 8.80000e+00 9.16423e-03 9.14731e-03 -2.00000e-01
1.40000e+00 5.15072e-07 4.87671e-07 2.00000e-01 8.60000e+00 7.87539e-03 7.85462e-03 -2.00000e-01
1.60000e+00 6.16276e-07 5.96389e-07 2.00000e-01 8.40000e+00 6.67848e-03 6.66082e-03 -2.00000e-01
1.80000e+00 7.20190e-07 7.09311e-07 2.00000e-01 8.20000e+00 5.59178e-03 5.57663e-03 -2.00000e-01
2.00000e+00 8.46298e-07 8.30017e-07 2.00000e-01 8.00000e+00 4.62029e-03 4.60801e-03 -2.00000e-01
2.20000e+00 9.63699e-07 9.61302e-07 2.00000e-01 7.80000e+00 3.76662e-03 3.75699e-03 -2.00000e-01
2.40000e+00 1.09163e-06 1.09322e-06 2.00000e-01 7.60000e+00 3.02702e-03 3.01896e-03 -2.00000e-01
2.60000e+00 1.26950e-06 1.25248e-06 2.00000e-01 7.40000e+00 2.39716e-03 2.39116e-03 -2.00000e-01
2.80000e+00 1.43983e-06 1.41838e-06 2.00000e-01 7.20000e+00 1.87072e-03 1.86611e-03 -2.00000e-01
3.00000e+00 1.65499e-06 1.61401e-06 2.00000e-01 7.00000e+00 1.43812e-03 1.43494e-03 -2.00000e-01
3.20000e+00 1.90620e-06 1.87706e-06 2.00000e-01 6.80000e+00 1.08947e-03 1.08663e-03 -2.00000e-01
3.40000e+00 2.40328e-06 2.38309e-06 2.00000e-01 6.60000e+00 8.08987e-04 8.07865e-04 -2.00000e-01
3.60000e+00 3.48719e-06 3.49776e-06 2.00000e-01 6.40000e+00 5.95001e-04 5.93430e-04 -2.00000e-01
3.80000e+00 5.63285e-06 5.69587e-06 2.00000e-01 6.20000e+00 4.29812e-04 4.28550e-04 -2.00000e-01
4.00000e+00 9.37602e-06 9.47972e-06 2.00000e-01 6.00000e+00 3.04810e-04 3.03657e-04 -2.00000e-01
4.20000e+00 1.52511e-05 1.52837e-05 2.00000e-01 5.80000e+00 2.12109e-04 2.11754e-04 -2.00000e-01
4.40000e+00 2.37286e-05 2.39135e-05 2.00000e-01 5.60000e+00 1.45002e-04 1.44266e-04 -2.00000e-01
4.60000e+00 3.65067e-05 3.67302e-05 2.00000e-01 5.40000e+00 9.62254e-05 9.59755e-05 -2.00000e-01
4.80000e+00 5.49850e-05 5.52627e-05 2.00000e-01 5.20000e+00 6.32488e-05 6.27536e-05 -2.00000e-01
5.00000e+00 8.12998e-05 8.16572e-05 2.00000e-01 5.00000e+00 4.03721e-05 4.01590e-05 -2.00000e-01
5.20000e+00 1.18622e-04 1.18715e-04 2.00000e-01 4.80000e+00 2.50989e-05 2.47694e-05 -2.00000e-01
5.40000e+00 1.68891e-04 1.69694e-04 2.00000e-01 4.60000e+00 1.56428e-05 1.50549e-05 -2.00000e-01
5.60000e+00 2.37815e-04 2.38416e-04 2.00000e-01 4.40000e+00 8.80399e-06 8.73746e-06 -2.00000e-01
5.80000e+00 3.29192e-04 3.29878e-04 2.00000e-01 4.20000e+00 5.46686e-06 5.37407e-06 -2.00000e-01
6.00000e+00 4.49017e-04 4.49937e-04 2.00000e-01 4.00000e+00 3.14185e-06 3.14016e-06 -2.00000e-01
6.20000e+00 6.03535e-04 6.04589e-04 2.00000e-01 3.80000e+00 1.96240e-06 1.88135e-06 -2.00000e-01
6.40000e+00 7.99529e-04 8.00891e-04 2.00000e-01 3.60000e+00 1.19355e-06 1.17139e-06 -2.00000e-01
6.60000e+00 1.04708e-03 1.04779e-03 2.00000e-01 3.40000e+00 8.41954e-07 8.37481e-07 -2.00000e-01
6.80000e+00 1.34715e-03 1.34934e-03 2.00000e-01 3.20000e+00 6.24726e-07 6.48232e-07 -2.00000e-01
7.00000e+00 1.71338e-03 1.71614e-03 2.00000e-01 3.00000e+00 5.43527e-07 5.67404e-07 -2.00000e-01
7.20000e+00 2.15203e-03 2.15572e-03 2.00000e-01 2.80000e+00 4.76029e-07 5.05428e-07 -2.00000e-01
