>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
2.50000e-01	-4.02212e-14 	 0 	 -0E+00 	 -8.938044E-09 	 0E+00
5.00000e-01	4.18782e-14 	 0 	 0E+00 	 9.306267E-09 	 0E+00
7.50000e-01	6.83546e-14 	 0 	 0E+00 	 1.518991E-08 	 0E+00
1.00000e+00	1.23239e-13 	 0 	 0E+00 	 2.738644E-08 	 0E+00
1.25000e+00	1.47498e-13 	 0 	 0E+00 	 3.277733E-08 	 0E+00
1.00000e+00	1.82509e-14 	 0 	 0E+00 	 4.055756E-09 	 0E+00
7.50000e-01	1.58072e-14 	 0 	 0E+00 	 3.512711E-09 	 0E+00
5.00000e-01	-2.62022e-14 	 0 	 -0E+00 	 -5.822711E-09 	 0E+00
2.50000e-01	-2.79665e-14 	 0 	 -0E+00 	 -6.214778E-09 	 0E+00
0.00000e+00	-1.12653e-14 	 0 	 -0E+00 	 -2.5034E-09 	 0E+00
-2.50000e-01	-4.67300e-15 	 0 	 -0E+00 	 -1.038444E-09 	 0E+00
-5.00000e-01	-2.41637e-14 	 0 	 -0E+00 	 -5.369711E-09 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_109.txt
