dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.97291e+00 -4.77759e-04 0 -0E+00 -1.061687E+02 0E+00
2.04344e+00 -4.80792e-04 0 -0E+00 -1.068427E+02 0E+00
2.11392e+00 -4.73098e-04 0 -0E+00 -1.051329E+02 0E+00
2.18439e+00 -4.76404e-04 0 -0E+00 -1.058676E+02 0E+00
2.25485e+00 -4.74836e-04 0 -0E+00 -1.055191E+02 0E+00
2.32531e+00 -4.77473e-04 0 -0E+00 -1.061051E+02 0E+00
2.39578e+00 -4.80004e-04 0 -0E+00 -1.066676E+02 0E+00
2.46622e+00 -4.72186e-04 0 -0E+00 -1.049302E+02 0E+00
2.53667e+00 -4.72377e-04 0 -0E+00 -1.049727E+02 0E+00
2.60712e+00 -4.76357e-04 0 -0E+00 -1.058571E+02 0E+00
2.67757e+00 -4.72272e-04 0 -0E+00 -1.049493E+02 0E+00
2.74801e+00 -4.70351e-04 0 -0E+00 -1.045224E+02 0E+00
2.81847e+00 -4.72576e-04 0 -0E+00 -1.050169E+02 0E+00
2.88893e+00 -4.69358e-04 0 -0E+00 -1.043018E+02 0E+00
2.95938e+00 -4.78302e-04 0 -0E+00 -1.062893E+02 0E+00
3.02982e+00 -4.77761e-04 0 -0E+00 -1.061691E+02 0E+00
3.10026e+00 -4.78413e-04 0 -0E+00 -1.06314E+02 0E+00
3.17070e+00 -4.77446e-04 0 -0E+00 -1.060991E+02 0E+00
3.24115e+00 -4.86812e-04 0 -0E+00 -1.081804E+02 0E+00
3.31159e+00 -4.81842e-04 0 -0E+00 -1.07076E+02 0E+00
3.38203e+00 -4.77684e-04 0 -0E+00 -1.06152E+02 0E+00
3.45249e+00 -4.71241e-04 0 -0E+00 -1.047202E+02 0E+00
3.52292e+00 -4.60793e-04 0 -0E+00 -1.023984E+02 0E+00
3.59338e+00 -4.56211e-04 0 -0E+00 -1.013802E+02 0E+00
3.66382e+00 -4.59866e-04 0 -0E+00 -1.021924E+02 0E+00
3.73427e+00 -4.53601e-04 0 -0E+00 -1.008002E+02 0E+00
3.80473e+00 -4.67613e-04 0 -0E+00 -1.03914E+02 0E+00
3.87517e+00 -4.59820e-04 0 -0E+00 -1.021822E+02 0E+00
3.94562e+00 -4.66727e-04 0 -0E+00 -1.037171E+02 0E+00
4.01611e+00 -4.62150e-04 0 -0E+00 -1.027E+02 0E+00
4.08669e+00 -4.54148e-04 0 -0E+00 -1.009218E+02 0E+00
4.15725e+00 -4.53351e-04 0 -0E+00 -1.007447E+02 0E+00
4.22779e+00 -4.40707e-04 0 -0E+00 -9.793489E+01 0E+00
4.29836e+00 -4.46429e-04 0 -0E+00 -9.920644E+01 0E+00
4.36889e+00 -4.57857e-04 0 -0E+00 -1.01746E+02 0E+00
4.43945e+00 -4.49791e-04 0 -0E+00 -9.995356E+01 0E+00
4.51002e+00 -4.65657e-04 0 -0E+00 -1.034793E+02 0E+00
4.58060e+00 -4.65044e-04 0 -0E+00 -1.033431E+02 0E+00
4.65115e+00 -4.63251e-04 0 -0E+00 -1.029447E+02 0E+00
4.72171e+00 -4.63305e-04 0 -0E+00 -1.029567E+02 0E+00
4.79224e+00 -4.66397e-04 0 -0E+00 -1.036438E+02 0E+00
4.86281e+00 -4.68655e-04 0 -0E+00 -1.041456E+02 0E+00
4.93338e+00 -4.60930e-04 0 -0E+00 -1.024289E+02 0E+00
5.00401e+00 -4.45895e-04 0 -0E+00 -9.908778E+01 0E+00
5.07459e+00 -4.52387e-04 0 -0E+00 -1.005304E+02 0E+00
5.14513e+00 -4.50011e-04 0 -0E+00 -1.000024E+02 0E+00
5.21570e+00 -4.49448e-04 0 -0E+00 -9.987733E+01 0E+00
5.28623e+00 -4.39593e-04 0 -0E+00 -9.768733E+01 0E+00
5.35680e+00 -4.45558e-04 0 -0E+00 -9.901289E+01 0E+00
5.42737e+00 -4.48243e-04 0 -0E+00 -9.960956E+01 0E+00
5.49795e+00 -4.40117e-04 0 -0E+00 -9.780378E+01 0E+00
5.56847e+00 -4.34483e-04 0 -0E+00 -9.655178E+01 0E+00
5.63903e+00 -4.37135e-04 0 -0E+00 -9.714111E+01 0E+00
5.70959e+00 -4.36131e-04 0 -0E+00 -9.6918E+01 0E+00
5.78011e+00 -4.30798e-04 0 -0E+00 -9.573289E+01 0E+00
5.85068e+00 -4.33392e-04 0 -0E+00 -9.630933E+01 0E+00
5.92125e+00 -4.36870e-04 0 -0E+00 -9.708222E+01 0E+00
5.99183e+00 -4.47113e-04 0 -0E+00 -9.935844E+01 0E+00
6.06242e+00 -4.38550e-04 0 -0E+00 -9.745556E+01 0E+00
6.13298e+00 -4.43680e-04 0 -0E+00 -9.859556E+01 0E+00
6.20355e+00 -4.41462e-04 0 -0E+00 -9.810267E+01 0E+00
6.27406e+00 -4.41901e-04 0 -0E+00 -9.820022E+01 0E+00
6.34462e+00 -4.40816e-04 0 -0E+00 -9.795911E+01 0E+00
6.41520e+00 -4.44214e-04 0 -0E+00 -9.871422E+01 0E+00
6.48575e+00 -4.51786e-04 0 -0E+00 -1.003969E+02 0E+00
6.55630e+00 -4.51900e-04 0 -0E+00 -1.004222E+02 0E+00
6.62686e+00 -4.46537e-04 0 -0E+00 -9.923044E+01 0E+00
6.69742e+00 -4.52454e-04 0 -0E+00 -1.005453E+02 0E+00
6.76796e+00 -4.51733e-04 0 -0E+00 -1.003851E+02 0E+00
6.83853e+00 -4.53587e-04 0 -0E+00 -1.007971E+02 0E+00
6.90908e+00 -4.52037e-04 0 -0E+00 -1.004527E+02 0E+00
6.97965e+00 -4.60463e-04 0 -0E+00 -1.023251E+02 0E+00
7.05021e+00 -4.50678e-04 0 -0E+00 -1.001507E+02 0E+00
7.12077e+00 -4.57767e-04 0 -0E+00 -1.01726E+02 0E+00
7.19130e+00 -4.55213e-04 0 -0E+00 -1.011584E+02 0E+00
7.26187e+00 -4.62212e-04 0 -0E+00 -1.027138E+02 0E+00
7.33241e+00 -4.61277e-04 0 -0E+00 -1.02506E+02 0E+00
7.40299e+00 -4.57638e-04 0 -0E+00 -1.016973E+02 0E+00
7.47353e+00 -4.60822e-04 0 -0E+00 -1.024049E+02 0E+00
7.54409e+00 -4.67279e-04 0 -0E+00 -1.038398E+02 0E+00
7.61463e+00 -4.64628e-04 0 -0E+00 -1.032507E+02 0E+00
7.68516e+00 -4.60871e-04 0 -0E+00 -1.024158E+02 0E+00
7.75578e+00 -4.62646e-04 0 -0E+00 -1.028102E+02 0E+00
7.82635e+00 -4.65792e-04 0 -0E+00 -1.035093E+02 0E+00
7.89692e+00 -4.63393e-04 0 -0E+00 -1.029762E+02 0E+00
7.96748e+00 -4.64018e-04 0 -0E+00 -1.031151E+02 0E+00
8.03804e+00 -4.66923e-04 0 -0E+00 -1.037607E+02 0E+00
8.10859e+00 -4.71377e-04 0 -0E+00 -1.047504E+02 0E+00
8.17909e+00 -4.66490e-04 0 -0E+00 -1.036644E+02 0E+00
8.24964e+00 -4.70112e-04 0 -0E+00 -1.044693E+02 0E+00
8.32021e+00 -4.64995e-04 0 -0E+00 -1.033322E+02 0E+00
8.39078e+00 -4.64688e-04 0 -0E+00 -1.03264E+02 0E+00
8.46134e+00 -4.60912e-04 0 -0E+00 -1.024249E+02 0E+00
8.53192e+00 -4.52732e-04 0 -0E+00 -1.006071E+02 0E+00
8.60248e+00 -4.59207e-04 0 -0E+00 -1.02046E+02 0E+00
8.67299e+00 -4.63335e-04 0 -0E+00 -1.029633E+02 0E+00
8.74355e+00 -4.62833e-04 0 -0E+00 -1.028518E+02 0E+00
8.81410e+00 -4.51788e-04 0 -0E+00 -1.003973E+02 0E+00
8.88467e+00 -4.59052e-04 0 -0E+00 -1.020116E+02 0E+00
8.95522e+00 -4.56853e-04 0 -0E+00 -1.015229E+02 0E+00
9.02578e+00 -4.52228e-04 0 -0E+00 -1.004951E+02 0E+00
9.09632e+00 -4.40792e-04 0 -0E+00 -9.795378E+01 0E+00
9.16688e+00 -4.47750e-04 0 -0E+00 -9.95E+01 0E+00
9.23744e+00 -4.44074e-04 0 -0E+00 -9.868311E+01 0E+00
9.30801e+00 -4.44396e-04 0 -0E+00 -9.875467E+01 0E+00
9.37856e+00 -4.41232e-04 0 -0E+00 -9.805156E+01 0E+00
9.44913e+00 -4.53221e-04 0 -0E+00 -1.007158E+02 0E+00
9.51966e+00 -4.51748e-04 0 -0E+00 -1.003884E+02 0E+00
9.59018e+00 -4.50444e-04 0 -0E+00 -1.000987E+02 0E+00
9.66074e+00 -4.38639e-04 0 -0E+00 -9.747533E+01 0E+00
9.73130e+00 -4.50261e-04 0 -0E+00 -1.00058E+02 0E+00
9.80187e+00 -4.49834e-04 0 -0E+00 -9.996311E+01 0E+00
9.87242e+00 -4.50956e-04 0 -0E+00 -1.002124E+02 0E+00
9.94298e+00 -4.44493e-04 0 -0E+00 -9.877622E+01 0E+00
1.00135e+01 -4.53082e-04 0 -0E+00 -1.006849E+02 0E+00
1.00840e+01 -4.48014e-04 0 -0E+00 -9.955867E+01 0E+00
1.01546e+01 -4.48025e-04 0 -0E+00 -9.956111E+01 0E+00
1.02251e+01 -4.51711e-04 0 -0E+00 -1.003802E+02 0E+00
1.02957e+01 -4.50158e-04 0 -0E+00 -1.000351E+02 0E+00
1.03663e+01 -4.51394e-04 0 -0E+00 -1.003098E+02 0E+00
1.04369e+01 -4.56123e-04 0 -0E+00 -1.013607E+02 0E+00
1.05075e+01 -4.67005e-04 0 -0E+00 -1.037789E+02 0E+00
1.05780e+01 -4.65707e-04 0 -0E+00 -1.034904E+02 0E+00
1.06486e+01 -4.59039e-04 0 -0E+00 -1.020087E+02 0E+00
1.07191e+01 -4.50087e-04 0 -0E+00 -1.000193E+02 0E+00
1.07897e+01 -4.57864e-04 0 -0E+00 -1.017476E+02 0E+00
1.08602e+01 -4.51486e-04 0 -0E+00 -1.003302E+02 0E+00
1.09308e+01 -4.53069e-04 0 -0E+00 -1.00682E+02 0E+00
1.10013e+01 -4.65811e-04 0 -0E+00 -1.035136E+02 0E+00
1.10719e+01 -4.65796e-04 0 -0E+00 -1.035102E+02 0E+00
1.11425e+01 -4.74538e-04 0 -0E+00 -1.054529E+02 0E+00
1.12130e+01 -4.69802e-04 0 -0E+00 -1.044004E+02 0E+00
1.12836e+01 -4.69070e-04 0 -0E+00 -1.042378E+02 0E+00
1.13542e+01 -4.62446e-04 0 -0E+00 -1.027658E+02 0E+00
1.14248e+01 -4.67716e-04 0 -0E+00 -1.039369E+02 0E+00
1.14953e+01 -4.64826e-04 0 -0E+00 -1.032947E+02 0E+00
1.15659e+01 -4.62484e-04 0 -0E+00 -1.027742E+02 0E+00
1.16364e+01 -4.76603e-04 0 -0E+00 -1.059118E+02 0E+00
1.17069e+01 -4.79007e-04 0 -0E+00 -1.06446E+02 0E+00
1.17775e+01 -4.74223e-04 0 -0E+00 -1.053829E+02 0E+00
1.18481e+01 -4.72009e-04 0 -0E+00 -1.048909E+02 0E+00
1.19186e+01 -4.67604e-04 0 -0E+00 -1.03912E+02 0E+00
1.19892e+01 -4.71744e-04 0 -0E+00 -1.04832E+02 0E+00
1.20597e+01 -4.67358e-04 0 -0E+00 -1.038573E+02 0E+00
1.21303e+01 -4.73668e-04 0 -0E+00 -1.052596E+02 0E+00
1.22008e+01 -4.70524e-04 0 -0E+00 -1.045609E+02 0E+00
1.22713e+01 -4.70643e-04 0 -0E+00 -1.045873E+02 0E+00
1.23419e+01 -4.69262e-04 0 -0E+00 -1.042804E+02 0E+00
1.24125e+01 -4.67556e-04 0 -0E+00 -1.039013E+02 0E+00
1.24830e+01 -4.63447e-04 0 -0E+00 -1.029882E+02 0E+00
1.25536e+01 -4.66405e-04 0 -0E+00 -1.036456E+02 0E+00
1.26241e+01 -4.71676e-04 0 -0E+00 -1.048169E+02 0E+00
1.26947e+01 -4.63256e-04 0 -0E+00 -1.029458E+02 0E+00
1.27652e+01 -4.59161e-04 0 -0E+00 -1.020358E+02 0E+00
1.28358e+01 -4.56667e-04 0 -0E+00 -1.014816E+02 0E+00
1.29063e+01 -4.65814e-04 0 -0E+00 -1.035142E+02 0E+00
1.29769e+01 -4.61600e-04 0 -0E+00 -1.025778E+02 0E+00
1.30474e+01 -4.67591e-04 0 -0E+00 -1.039091E+02 0E+00
1.31180e+01 -4.67512e-04 0 -0E+00 -1.038916E+02 0E+00
1.31885e+01 -4.65392e-04 0 -0E+00 -1.034204E+02 0E+00
1.32591e+01 -4.71205e-04 0 -0E+00 -1.047122E+02 0E+00
1.33297e+01 -4.75547e-04 0 -0E+00 -1.056771E+02 0E+00
1.34002e+01 -4.64009e-04 0 -0E+00 -1.031131E+02 0E+00
1.34708e+01 -4.69388e-04 0 -0E+00 -1.043084E+02 0E+00
1.35413e+01 -4.64816e-04 0 -0E+00 -1.032924E+02 0E+00
1.36119e+01 -4.74352e-04 0 -0E+00 -1.054116E+02 0E+00
1.36824e+01 -4.73421e-04 0 -0E+00 -1.052047E+02 0E+00
1.37530e+01 -4.63520e-04 0 -0E+00 -1.030044E+02 0E+00
1.38236e+01 -4.67816e-04 0 -0E+00 -1.039591E+02 0E+00
1.38941e+01 -4.69345e-04 0 -0E+00 -1.042989E+02 0E+00
1.39647e+01 -4.73666e-04 0 -0E+00 -1.052591E+02 0E+00
1.40352e+01 -4.67258e-04 0 -0E+00 -1.038351E+02 0E+00
1.41058e+01 -4.72335e-04 0 -0E+00 -1.049633E+02 0E+00
1.41764e+01 -4.73237e-04 0 -0E+00 -1.051638E+02 0E+00
1.42469e+01 -4.69009e-04 0 -0E+00 -1.042242E+02 0E+00
1.43175e+01 -4.55738e-04 0 -0E+00 -1.012751E+02 0E+00
1.43880e+01 -4.57459e-04 0 -0E+00 -1.016576E+02 0E+00
1.44586e+01 -4.59295e-04 0 -0E+00 -1.020656E+02 0E+00
1.45291e+01 -4.65779e-04 0 -0E+00 -1.035064E+02 0E+00
1.45997e+01 -4.71888e-04 0 -0E+00 -1.04864E+02 0E+00
1.46702e+01 -4.68264e-04 0 -0E+00 -1.040587E+02 0E+00
1.47408e+01 -4.69688e-04 0 -0E+00 -1.043751E+02 0E+00
1.48113e+01 -4.67969e-04 0 -0E+00 -1.039931E+02 0E+00
1.48819e+01 -4.57024e-04 0 -0E+00 -1.015609E+02 0E+00
1.49525e+01 -4.50061e-04 0 -0E+00 -1.000136E+02 0E+00
1.50230e+01 -4.55985e-04 0 -0E+00 -1.0133E+02 0E+00
1.51339e+01 -4.51990e-04 0 -0E+00 -1.004422E+02 0E+00
1.52044e+01 -4.54293e-04 0 -0E+00 -1.00954E+02 0E+00
1.52750e+01 -4.67898e-04 0 -0E+00 -1.039773E+02 0E+00
1.53456e+01 -4.68722e-04 0 -0E+00 -1.041604E+02 0E+00
1.54161e+01 -4.62395e-04 0 -0E+00 -1.027544E+02 0E+00
1.54867e+01 -4.62318e-04 0 -0E+00 -1.027373E+02 0E+00
1.55573e+01 -4.69815e-04 0 -0E+00 -1.044033E+02 0E+00
1.56278e+01 -4.66671e-04 0 -0E+00 -1.037047E+02 0E+00
1.56983e+01 -4.64678e-04 0 -0E+00 -1.032618E+02 0E+00
1.57689e+01 -4.72398e-04 0 -0E+00 -1.049773E+02 0E+00
1.58394e+01 -4.73516e-04 0 -0E+00 -1.052258E+02 0E+00
1.59100e+01 -4.69270e-04 0 -0E+00 -1.042822E+02 0E+00
1.59806e+01 -4.68842e-04 0 -0E+00 -1.041871E+02 0E+00
1.60511e+01 -4.69766e-04 0 -0E+00 -1.043924E+02 0E+00
1.61216e+01 -4.76740e-04 0 -0E+00 -1.059422E+02 0E+00
1.61922e+01 -4.71697e-04 0 -0E+00 -1.048216E+02 0E+00
1.62628e+01 -4.68379e-04 0 -0E+00 -1.040842E+02 0E+00
1.63334e+01 -4.67359e-04 0 -0E+00 -1.038576E+02 0E+00
1.64040e+01 -4.66300e-04 0 -0E+00 -1.036222E+02 0E+00
1.64746e+01 -4.66652e-04 0 -0E+00 -1.037004E+02 0E+00
1.65452e+01 -4.69582e-04 0 -0E+00 -1.043516E+02 0E+00
1.66157e+01 -4.63110e-04 0 -0E+00 -1.029133E+02 0E+00
1.66863e+01 -4.60751e-04 0 -0E+00 -1.023891E+02 0E+00
1.67569e+01 -4.58326e-04 0 -0E+00 -1.018502E+02 0E+00
1.68274e+01 -4.67914e-04 0 -0E+00 -1.039809E+02 0E+00
1.68979e+01 -4.73943e-04 0 -0E+00 -1.053207E+02 0E+00
1.69685e+01 -4.71247e-04 0 -0E+00 -1.047216E+02 0E+00
1.70390e+01 -4.78248e-04 0 -0E+00 -1.062773E+02 0E+00
1.71096e+01 -4.75710e-04 0 -0E+00 -1.057133E+02 0E+00
