VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -8.24062e-07 -9.27666e-07 2.50000e-01 1.00000e+01 9.99965e-02 9.99965e-02 -2.50000e-01
2.50000e-01 3.41350e-03 3.41383e-03 2.50000e-01 9.75000e+00 9.99964e-02 9.99964e-02 -2.50000e-01
5.00000e-01 6.89772e-03 6.89803e-03 2.50000e-01 9.50000e+00 9.99964e-02 9.99964e-02 -2.50000e-01
7.50000e-01 1.04623e-02 1.04633e-02 2.50000e-01 9.25000e+00 9.99964e-02 9.99963e-02 -2.50000e-01
1.00000e+00 1.41041e-02 1.41041e-02 2.50000e-01 9.00000e+00 9.99964e-02 9.99965e-02 -2.50000e-01
1.25000e+00 1.78089e-02 1.78054e-02 2.50000e-01 8.75000e+00 9.99965e-02 9.99964e-02 -2.50000e-01
1.50000e+00 2.15927e-02 2.15909e-02 2.50000e-01 8.50000e+00 9.99964e-02 9.99965e-02 -2.50000e-01
1.75000e+00 2.54534e-02 2.54568e-02 2.50000e-01 8.25000e+00 9.99966e-02 9.99966e-02 -2.50000e-01
2.00000e+00 2.94052e-02 2.94214e-02 2.50000e-01 8.00000e+00 9.99966e-02 9.99966e-02 -2.50000e-01
2.25000e+00 3.34170e-02 3.34061e-02 2.50000e-01 7.75000e+00 9.99966e-02 9.99967e-02 -2.50000e-01
2.50000e+00 3.76452e-02 3.76462e-02 2.50000e-01 7.50000e+00 9.99965e-02 9.99967e-02 -2.50000e-01
2.75000e+00 4.20106e-02 4.20854e-02 2.50000e-01 7.25000e+00 9.99965e-02 9.99967e-02 -2.50000e-01
3.00000e+00 4.65140e-02 4.64749e-02 2.50000e-01 7.00000e+00 9.99965e-02 9.99965e-02 -2.50000e-01
3.25000e+00 5.11464e-02 5.14138e-02 2.50000e-01 6.75000e+00 9.99964e-02 9.99965e-02 -2.50000e-01
3.50000e+00 5.51794e-02 5.51193e-02 2.50000e-01 6.50000e+00 9.99966e-02 9.99966e-02 -2.50000e-01
3.75000e+00 5.90080e-02 5.86953e-02 2.50000e-01 6.25000e+00 9.99965e-02 9.99966e-02 -2.50000e-01
4.00000e+00 6.48373e-02 6.58003e-02 2.50000e-01 6.00000e+00 9.99966e-02 9.99966e-02 -2.50000e-01
4.25000e+00 7.04888e-02 7.08914e-02 2.50000e-01 5.75000e+00 9.73396e-02 9.73041e-02 -2.50000e-01
4.50000e+00 7.69603e-02 7.71091e-02 2.50000e-01 5.50000e+00 9.18940e-02 9.17792e-02 -2.50000e-01
4.75000e+00 8.28656e-02 8.26908e-02 2.50000e-01 5.25000e+00 8.66532e-02 8.65949e-02 -2.50000e-01
5.00000e+00 8.80986e-02 8.84770e-02 2.50000e-01 5.00000e+00 8.14082e-02 8.13716e-02 -2.50000e-01
5.25000e+00 9.41353e-02 9.44003e-02 2.50000e-01 4.75000e+00 7.63019e-02 7.62627e-02 -2.50000e-01
5.50000e+00 9.91303e-02 9.91013e-02 2.50000e-01 4.50000e+00 7.13536e-02 7.13469e-02 -2.50000e-01
5.75000e+00 9.99967e-02 9.99968e-02 2.50000e-01 4.25000e+00 6.64462e-02 6.64210e-02 -2.50000e-01
6.00000e+00 9.99966e-02 9.99967e-02 2.50000e-01 4.00000e+00 6.17900e-02 6.17622e-02 -2.50000e-01
6.25000e+00 9.99966e-02 9.99967e-02 2.50000e-01 3.75000e+00 5.72317e-02 5.72135e-02 -2.50000e-01
6.50000e+00 9.99965e-02 9.99967e-02 2.50000e-01 3.50000e+00 5.27981e-02 5.27856e-02 -2.50000e-01
6.75000e+00 9.99964e-02 9.99965e-02 2.50000e-01 3.25000e+00 4.84821e-02 4.84684e-02 -2.50000e-01
7.00000e+00 9.99965e-02 9.99965e-02 2.50000e-01 3.00000e+00 4.42551e-02 4.42438e-02 -2.50000e-01
7.25000e+00 9.99965e-02 9.99966e-02 2.50000e-01 2.75000e+00 4.01255e-02 4.01179e-02 -2.50000e-01
7.50000e+00 9.99964e-02 9.99966e-02 2.50000e-01 2.50000e+00 3.60841e-02 3.60788e-02 -2.50000e-01
7.75000e+00 9.99964e-02 9.99964e-02 2.50000e-01 2.25000e+00 3.21277e-02 3.21213e-02 -2.50000e-01
8.00000e+00 9.99964e-02 9.99965e-02 2.50000e-01 2.00000e+00 2.82710e-02 2.82669e-02 -2.50000e-01
8.25000e+00 9.99964e-02 9.99965e-02 2.50000e-01 1.75000e+00 2.44785e-02 2.44723e-02 -2.50000e-01
8.50000e+00 9.99964e-02 9.99966e-02 2.50000e-01 1.50000e+00 2.07561e-02 2.07523e-02 -2.50000e-01
8.75000e+00 9.99964e-02 9.99966e-02 2.50000e-01 1.25000e+00 1.71097e-02 1.71072e-02 -2.50000e-01
9.00000e+00 9.99965e-02 9.99966e-02 2.50000e-01 1.00000e+00 1.35313e-02 1.35274e-02 -2.50000e-01
9.25000e+00 9.99967e-02 9.99967e-02 2.50000e-01 7.50000e-01 1.00268e-02 1.00263e-02 -2.50000e-01
9.50000e+00 9.99965e-02 9.99966e-02 2.50000e-01 5.00000e-01 6.59918e-03 6.59818e-03 -2.50000e-01
9.75000e+00 9.99965e-02 9.99965e-02 2.50000e-01 2.50000e-01 3.25461e-03 3.25417e-03 -2.50000e-01
1.00000e+01 9.99965e-02 9.99966e-02 2.50000e-01 0.00000e+00 -2.25341e-07 -9.62709e-10 -2.50000e-01
