VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -2.78999e-11 -2.69257e-11 2.00000e-01 1.00000e+01 1.74363e-02 1.74400e-02 -2.00000e-01
2.00000e-01 4.25368e-08 4.23307e-08 2.00000e-01 9.80000e+00 1.60597e-02 1.60317e-02 -2.00000e-01
4.00000e-01 9.54951e-08 9.19818e-08 2.00000e-01 9.60000e+00 1.45021e-02 1.44730e-02 -2.00000e-01
6.00000e-01 1.53150e-07 1.51889e-07 2.00000e-01 9.40000e+00 1.29509e-02 1.29228e-02 -2.00000e-01
8.00000e-01 2.45076e-07 2.21741e-07 2.00000e-01 9.20000e+00 1.14502e-02 1.13917e-02 -2.00000e-01
1.00000e+00 3.24788e-07 3.02290e-07 2.00000e-01 9.00000e+00 1.00090e-02 9.96753e-03 -2.00000e-01
1.20000e+00 4.15828e-07 3.92489e-07 2.00000e-01 8.80000e+00 8.65958e-03 8.63848e-03 -2.00000e-01
1.40000e+00 5.16809e-07 4.97275e-07 2.00000e-01 8.60000e+00 7.41071e-03 7.39245e-03 -2.00000e-01
1.60000e+00 6.46167e-07 6.16375e-07 2.00000e-01 8.40000e+00 6.26723e-03 6.25155e-03 -2.00000e-01
1.80000e+00 7.69334e-07 7.47787e-07 2.00000e-01 8.20000e+00 5.23195e-03 5.21849e-03 -2.00000e-01
2.00000e+00 9.16921e-07 8.95422e-07 2.00000e-01 8.00000e+00 4.31035e-03 4.29935e-03 -2.00000e-01
2.20000e+00 1.05081e-06 1.04859e-06 2.00000e-01 7.80000e+00 3.50232e-03 3.49355e-03 -2.00000e-01
2.40000e+00 1.25489e-06 1.23468e-06 2.00000e-01 7.60000e+00 2.80491e-03 2.79789e-03 -2.00000e-01
2.60000e+00 1.44307e-06 1.42602e-06 2.00000e-01 7.40000e+00 2.21363e-03 2.20826e-03 -2.00000e-01
2.80000e+00 1.65799e-06 1.64071e-06 2.00000e-01 7.20000e+00 1.72121e-03 1.71708e-03 -2.00000e-01
3.00000e+00 1.85388e-06 1.82117e-06 2.00000e-01 7.00000e+00 1.31925e-03 1.31613e-03 -2.00000e-01
3.20000e+00 2.15576e-06 2.14556e-06 2.00000e-01 6.80000e+00 9.92663e-04 9.91216e-04 -2.00000e-01
3.40000e+00 2.61542e-06 2.59944e-06 2.00000e-01 6.60000e+00 7.38922e-04 7.37082e-04 -2.00000e-01
3.60000e+00 3.18513e-06 3.20390e-06 2.00000e-01 6.40000e+00 5.40828e-04 5.39457e-04 -2.00000e-01
3.80000e+00 4.35964e-06 4.40413e-06 2.00000e-01 6.20000e+00 3.89956e-04 3.88711e-04 -2.00000e-01
4.00000e+00 6.61201e-06 6.72813e-06 2.00000e-01 6.00000e+00 2.76495e-04 2.75510e-04 -2.00000e-01
4.20000e+00 1.07022e-05 1.07532e-05 2.00000e-01 5.80000e+00 1.92822e-04 1.92017e-04 -2.00000e-01
4.40000e+00 1.66368e-05 1.68679e-05 2.00000e-01 5.60000e+00 1.32164e-04 1.31447e-04 -2.00000e-01
4.60000e+00 2.60850e-05 2.63933e-05 2.00000e-01 5.40000e+00 8.84598e-05 8.82833e-05 -2.00000e-01
4.80000e+00 4.00815e-05 4.04516e-05 2.00000e-01 5.20000e+00 5.89392e-05 5.84303e-05 -2.00000e-01
5.00000e+00 6.07871e-05 6.11806e-05 2.00000e-01 5.00000e+00 3.84519e-05 3.80106e-05 -2.00000e-01
5.20000e+00 9.01975e-05 9.08492e-05 2.00000e-01 4.80000e+00 2.47640e-05 2.44368e-05 -2.00000e-01
5.40000e+00 1.32228e-04 1.32216e-04 2.00000e-01 4.60000e+00 1.57905e-05 1.55410e-05 -2.00000e-01
5.60000e+00 1.88953e-04 1.89563e-04 2.00000e-01 4.40000e+00 1.00756e-05 9.86472e-06 -2.00000e-01
5.80000e+00 2.64908e-04 2.65644e-04 2.00000e-01 4.20000e+00 6.52134e-06 6.41475e-06 -2.00000e-01
6.00000e+00 3.67490e-04 3.68331e-04 2.00000e-01 4.00000e+00 4.37745e-06 4.31463e-06 -2.00000e-01
6.20000e+00 5.01408e-04 5.02332e-04 2.00000e-01 3.80000e+00 3.00271e-06 2.98119e-06 -2.00000e-01
6.40000e+00 6.72895e-04 6.74059e-04 2.00000e-01 3.60000e+00 2.16541e-06 2.15810e-06 -2.00000e-01
6.60000e+00 8.90004e-04 8.91454e-04 2.00000e-01 3.40000e+00 1.64554e-06 1.65245e-06 -2.00000e-01
6.80000e+00 1.16248e-03 1.16322e-03 2.00000e-01 3.20000e+00 1.32938e-06 1.35742e-06 -2.00000e-01
7.00000e+00 1.49170e-03 1.49377e-03 2.00000e-01 3.00000e+00 1.11611e-06 1.13445e-06 -2.00000e-01
7.20000e+00 1.89015e-03 1.89284e-03 2.00000e-01 2.80000e+00 9.58128e-07 9.59047e-07 -2.00000e-01
7.40000e+00 2.36554e-03 2.36896e-03 2.00000e-01 2.60000e+00 7.97453e-07 8.28817e-07 -2.00000e-01
7.60000e+00 2.92360e-03 2.92832e-03 2.00000e-01 2.40000e+00 6.63389e-07 6.91970e-07 -2.00000e-01
7.80000e+00 3.57087e-03 3.57706e-03 2.00000e-01 2.20000e+00 5.48364e-07 5.72852e-07 -2.00000e-01
8.00000e+00 4.31135e-03 4.31914e-03 2.00000e-01 2.00000e+00 4.75325e-07 4.85563e-07 -2.00000e-01
8.20000e+00 5.15180e-03 5.16182e-03 2.00000e-01 1.80000e+00 3.75017e-07 4.00122e-07 -2.00000e-01
8.40000e+00 6.09414e-03 6.10662e-03 2.00000e-01 1.60000e+00 3.03887e-07 3.30412e-07 -2.00000e-01
8.60000e+00 7.13884e-03 7.15363e-03 2.00000e-01 1.40000e+00 2.40388e-07 2.68444e-07 -2.00000e-01
8.80000e+00 8.28880e-03 8.30643e-03 2.00000e-01 1.20000e+00 1.86275e-07 2.13960e-07 -2.00000e-01
9.00000e+00 9.54011e-03 9.56075e-03 2.00000e-01 1.00000e+00 1.37890e-07 1.64729e-07 -2.00000e-01
9.20000e+00 1.09147e-02 1.09307e-02 2.00000e-01 8.00000e-01 1.23971e-07 1.24573e-07 -2.00000e-01
9.40000e+00 1.23376e-02 1.23636e-02 2.00000e-01 6.00000e-01 8.67380e-08 8.75896e-08 -2.00000e-01
9.60000e+00 1.38662e-02 1.38952e-02 2.00000e-01 4.00000e-01 1.65802e-08 4.82145e-08 -2.00000e-01
9.80000e+00 1.54748e-02 1.55062e-02 2.00000e-01 2.00000e-01 -1.04020e-08 1.79828e-08 -2.00000e-01
1.00000e+01 1.71488e-02 1.71829e-02 2.00000e-01 2.05391e-15 -3.58069e-08 -3.39737e-10 -2.00000e-01
