VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 1.54179e-07 1.52594e-07 5.00000e-01 1.00000e+01 1.90968e-03 1.90767e-03 -5.00000e-01
1.50000e+00 3.97903e-07 3.28550e-07 5.00000e-01 9.50000e+00 1.26965e-03 1.26251e-03 -5.00000e-01
2.00000e+00 5.91899e-07 5.22732e-07 5.00000e-01 9.00000e+00 7.97148e-04 7.93936e-04 -5.00000e-01
2.50000e+00 8.85933e-07 8.26274e-07 5.00000e-01 8.50000e+00 4.87358e-04 4.83659e-04 -5.00000e-01
3.00000e+00 1.31481e-06 1.34663e-06 5.00000e-01 8.00000e+00 2.87243e-04 2.84801e-04 -5.00000e-01
3.50000e+00 2.08907e-06 2.01401e-06 5.00000e-01 7.50000e+00 1.65308e-04 1.63541e-04 -5.00000e-01
4.00000e+00 3.12770e-06 3.11545e-06 5.00000e-01 7.00000e+00 9.27688e-05 9.25764e-05 -5.00000e-01
4.50000e+00 5.36034e-06 5.55472e-06 5.00000e-01 6.50000e+00 5.37105e-05 5.28103e-05 -5.00000e-01
5.00000e+00 8.08887e-06 7.99973e-06 5.00000e-01 6.00000e+00 3.12699e-05 3.07314e-05 -5.00000e-01
5.50000e+00 1.39750e-05 1.40506e-05 5.00000e-01 5.50000e+00 1.87764e-05 1.85825e-05 -5.00000e-01
6.00000e+00 2.51020e-05 2.54856e-05 5.00000e-01 5.00000e+00 1.19995e-05 1.19070e-05 -5.00000e-01
6.50000e+00 4.47029e-05 4.56926e-05 5.00000e-01 4.50000e+00 7.60838e-06 7.61167e-06 -5.00000e-01
7.00000e+00 8.51846e-05 8.70440e-05 5.00000e-01 4.00000e+00 4.91889e-06 4.96528e-06 -5.00000e-01
7.50000e+00 1.61233e-04 1.62105e-04 5.00000e-01 3.50000e+00 3.28030e-06 3.34194e-06 -5.00000e-01
8.00000e+00 2.87452e-04 2.91321e-04 5.00000e-01 3.00000e+00 2.14817e-06 2.22120e-06 -5.00000e-01
8.50000e+00 4.99297e-04 5.04407e-04 5.00000e-01 2.50000e+00 1.37353e-06 1.45451e-06 -5.00000e-01
9.00000e+00 8.24386e-04 8.30830e-04 5.00000e-01 2.00000e+00 9.23420e-07 9.28710e-07 -5.00000e-01
9.50000e+00 1.30519e-03 1.30855e-03 5.00000e-01 1.50000e+00 4.29319e-07 5.00724e-07 -5.00000e-01
1.00000e+01 1.93307e-03 1.94073e-03 5.00000e-01 1.00000e+00 1.71621e-07 2.44044e-07 -5.00000e-01
