VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -1.95315e-09 -1.96323e-09 1.00000e+00 1.00000e+01 5.50520e-03 5.51397e-03 -1.00000e+00
1.00000e+00 2.39244e-06 2.39070e-06 1.00000e+00 9.00000e+00 3.30821e-03 3.23896e-03 -1.00000e+00
2.00000e+00 6.38423e-06 5.77005e-06 1.00000e+00 8.00000e+00 1.83979e-03 1.80277e-03 -1.00000e+00
3.00000e+00 1.31960e-05 1.28697e-05 1.00000e+00 7.00000e+00 9.36554e-04 9.26832e-04 -1.00000e+00
4.00000e+00 4.58962e-05 4.54750e-05 1.00000e+00 6.00000e+00 4.34321e-04 4.30415e-04 -1.00000e+00
5.00000e+00 1.45621e-04 1.45076e-04 1.00000e+00 5.00000e+00 1.62320e-04 1.60135e-04 -1.00000e+00
6.00000e+00 3.65057e-04 3.61774e-04 1.00000e+00 4.00000e+00 4.57486e-05 4.56113e-05 -1.00000e+00
7.00000e+00 7.18236e-04 7.31370e-04 1.00000e+00 3.00000e+00 1.14760e-05 1.25427e-05 -1.00000e+00
8.00000e+00 1.43657e-03 1.44688e-03 1.00000e+00 2.00000e+00 5.32609e-06 5.42857e-06 -1.00000e+00
9.00000e+00 2.65722e-03 2.76632e-03 1.00000e+00 1.00000e+00 1.43897e-06 2.12589e-06 -1.00000e+00
1.00000e+01 4.96327e-03 5.18262e-03 1.00000e+00 0.00000e+00 -2.61391e-07 -1.63981e-07 -1.00000e+00
