VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 1.81727e-10 -1.09100e-09 2.50000e-01 1.00000e+01 8.40244e-03 8.38014e-03 -2.50000e-01
2.50000e-01 3.65433e-06 3.54091e-06 2.50000e-01 9.75000e+00 7.16581e-03 7.15936e-03 -2.50000e-01
5.00000e-01 9.17510e-06 9.80039e-06 2.50000e-01 9.50000e+00 6.07608e-03 6.07527e-03 -2.50000e-01
7.50000e-01 1.62158e-05 1.56785e-05 2.50000e-01 9.25000e+00 5.10596e-03 5.10846e-03 -2.50000e-01
1.00000e+00 2.13917e-05 2.01301e-05 2.50000e-01 9.00000e+00 4.25361e-03 4.25954e-03 -2.50000e-01
1.25000e+00 2.83844e-05 2.78166e-05 2.50000e-01 8.75000e+00 3.50120e-03 3.50858e-03 -2.50000e-01
1.50000e+00 5.34904e-05 5.50826e-05 2.50000e-01 8.50000e+00 2.84935e-03 2.85790e-03 -2.50000e-01
1.75000e+00 1.15174e-04 1.07305e-04 2.50000e-01 8.25000e+00 2.29631e-03 2.30447e-03 -2.50000e-01
2.00000e+00 1.61828e-04 1.61814e-04 2.50000e-01 8.00000e+00 1.83560e-03 1.84235e-03 -2.50000e-01
2.25000e+00 2.00928e-04 2.06210e-04 2.50000e-01 7.75000e+00 1.45142e-03 1.45753e-03 -2.50000e-01
2.50000e+00 4.71724e-04 7.14776e-04 2.50000e-01 7.50000e+00 1.14195e-03 1.14714e-03 -2.50000e-01
2.75000e+00 9.36457e-04 5.47985e-04 2.50000e-01 7.25000e+00 8.94864e-04 8.97237e-04 -2.50000e-01
3.00000e+00 4.39468e-04 4.21394e-04 2.50000e-01 7.00000e+00 6.95748e-04 6.98783e-04 -2.50000e-01
3.25000e+00 7.91981e-04 9.63178e-04 2.50000e-01 6.75000e+00 5.39813e-04 5.40861e-04 -2.50000e-01
3.50000e+00 4.06175e-04 2.76957e-04 2.50000e-01 6.50000e+00 4.21066e-04 4.19866e-04 -2.50000e-01
3.75000e+00 1.57598e-04 1.54431e-04 2.50000e-01 6.25000e+00 3.26373e-04 3.26436e-04 -2.50000e-01
4.00000e+00 1.46273e-04 1.44658e-04 2.50000e-01 6.00000e+00 2.57113e-04 2.57549e-04 -2.50000e-01
4.25000e+00 1.83550e-04 1.73779e-04 2.50000e-01 5.75000e+00 2.01180e-04 2.05708e-04 -2.50000e-01
4.50000e+00 1.62394e-04 1.69217e-04 2.50000e-01 5.50000e+00 1.65049e-04 1.62797e-04 -2.50000e-01
4.75000e+00 1.61897e-04 1.31515e-04 2.50000e-01 5.25000e+00 1.32142e-04 1.32064e-04 -2.50000e-01
5.00000e+00 2.17907e-04 1.95885e-04 2.50000e-01 5.00000e+00 1.05993e-04 1.11107e-04 -2.50000e-01
5.25000e+00 2.04461e-04 2.02361e-04 2.50000e-01 4.75000e+00 1.24526e-04 1.15068e-04 -2.50000e-01
5.50000e+00 2.61635e-04 2.59946e-04 2.50000e-01 4.50000e+00 1.00294e-04 1.09862e-04 -2.50000e-01
5.75000e+00 3.47072e-04 3.37578e-04 2.50000e-01 4.25000e+00 5.78525e-05 6.53350e-05 -2.50000e-01
6.00000e+00 4.42902e-04 4.26893e-04 2.50000e-01 4.00000e+00 1.28134e-04 1.20110e-04 -2.50000e-01
6.25000e+00 5.92276e-04 5.88888e-04 2.50000e-01 3.75000e+00 1.02548e-04 1.23226e-04 -2.50000e-01
6.50000e+00 8.03444e-04 7.98785e-04 2.50000e-01 3.50000e+00 1.06147e-04 1.19532e-04 -2.50000e-01
6.75000e+00 1.04202e-03 1.03584e-03 2.50000e-01 3.25000e+00 1.65392e-04 1.76671e-04 -2.50000e-01
7.00000e+00 1.35033e-03 1.34259e-03 2.50000e-01 3.00000e+00 2.95357e-04 4.02002e-04 -2.50000e-01
7.25000e+00 1.70180e-03 1.69411e-03 2.50000e-01 2.75000e+00 2.64818e-04 2.95520e-04 -2.50000e-01
7.50000e+00 2.11096e-03 2.10070e-03 2.50000e-01 2.50000e+00 1.01515e-03 9.79932e-04 -2.50000e-01
7.75000e+00 2.55758e-03 2.53822e-03 2.50000e-01 2.25000e+00 7.28385e-04 7.15921e-04 -2.50000e-01
8.00000e+00 3.06270e-03 3.03432e-03 2.50000e-01 2.00000e+00 5.53614e-04 5.46106e-04 -2.50000e-01
8.25000e+00 3.60524e-03 3.57903e-03 2.50000e-01 1.75000e+00 4.16669e-04 4.13239e-04 -2.50000e-01
8.50000e+00 4.19470e-03 4.16506e-03 2.50000e-01 1.50000e+00 3.14784e-04 3.14675e-04 -2.50000e-01
8.75000e+00 4.82548e-03 4.79386e-03 2.50000e-01 1.25000e+00 2.29549e-04 2.29568e-04 -2.50000e-01
9.00000e+00 5.49243e-03 5.46202e-03 2.50000e-01 1.00000e+00 1.62392e-04 1.62056e-04 -2.50000e-01
9.25000e+00 6.21531e-03 6.18342e-03 2.50000e-01 7.50000e-01 1.05078e-04 1.05030e-04 -2.50000e-01
9.50000e+00 6.98566e-03 6.95468e-03 2.50000e-01 5.00000e-01 6.38844e-05 6.34462e-05 -2.50000e-01
9.75000e+00 7.80814e-03 7.77623e-03 2.50000e-01 2.50000e-01 2.63815e-05 2.59908e-05 -2.50000e-01
1.00000e+01 8.68022e-03 8.65216e-03 2.50000e-01 0.00000e+00 -1.26395e-08 -1.23920e-08 -2.50000e-01
