VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 8.06125e-08 8.07471e-08 5.00000e-01 1.00000e+01 2.60340e-03 2.59703e-03 -5.00000e-01
1.50000e+00 1.59639e-07 1.47024e-07 5.00000e-01 9.50000e+00 1.68281e-03 1.67150e-03 -5.00000e-01
2.00000e+00 2.85324e-07 2.12718e-07 5.00000e-01 9.00000e+00 1.05523e-03 1.04802e-03 -5.00000e-01
2.50000e+00 3.30503e-07 2.75908e-07 5.00000e-01 8.50000e+00 6.36490e-04 6.33712e-04 -5.00000e-01
3.00000e+00 4.38709e-07 3.63314e-07 5.00000e-01 8.00000e+00 3.76350e-04 3.73156e-04 -5.00000e-01
3.50000e+00 5.43320e-07 4.75974e-07 5.00000e-01 7.50000e+00 2.14606e-04 2.11882e-04 -5.00000e-01
4.00000e+00 7.05859e-07 6.45683e-07 5.00000e-01 7.00000e+00 1.19168e-04 1.17684e-04 -5.00000e-01
4.50000e+00 1.03090e-06 1.05518e-06 5.00000e-01 6.50000e+00 6.51069e-05 6.47729e-05 -5.00000e-01
5.00000e+00 2.75304e-06 3.24073e-06 5.00000e-01 6.00000e+00 3.73233e-05 3.63193e-05 -5.00000e-01
5.50000e+00 1.84184e-05 1.94693e-05 5.00000e-01 5.50000e+00 2.17703e-05 2.13047e-05 -5.00000e-01
6.00000e+00 4.22669e-05 4.73285e-05 5.00000e-01 5.00000e+00 1.28312e-05 1.28605e-05 -5.00000e-01
6.50000e+00 9.56137e-05 1.10017e-04 5.00000e-01 4.50000e+00 7.89129e-06 7.85703e-06 -5.00000e-01
7.00000e+00 2.01456e-04 2.13478e-04 5.00000e-01 4.00000e+00 4.94200e-06 5.01108e-06 -5.00000e-01
7.50000e+00 3.81501e-04 3.88093e-04 5.00000e-01 3.50000e+00 3.06294e-06 3.12721e-06 -5.00000e-01
8.00000e+00 6.53314e-04 6.59177e-04 5.00000e-01 3.00000e+00 1.91141e-06 1.98424e-06 -5.00000e-01
8.50000e+00 1.04327e-03 1.04390e-03 5.00000e-01 2.50000e+00 1.11888e-06 1.21590e-06 -5.00000e-01
9.00000e+00 1.54916e-03 1.55240e-03 5.00000e-01 2.00000e+00 7.22613e-07 7.33089e-07 -5.00000e-01
9.50000e+00 2.18222e-03 2.18376e-03 5.00000e-01 1.50000e+00 3.10611e-07 3.86050e-07 -5.00000e-01
1.00000e+01 2.92178e-03 2.92176e-03 5.00000e-01 1.00000e+00 1.07926e-07 1.76211e-07 -5.00000e-01
