>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
1.00000e+01	9.05492e-05 	 75.8 	 8.37114E+05 	 2.012204E+01 	 1.684444E+07
1.00000e+01	8.89624e-05 	 73.8 	 8.29564E+05 	 1.976942E+01 	 1.64E+07
1.00000e+01	9.40626e-05 	 72.8 	 7.739527E+05 	 2.09028E+01 	 1.617778E+07
1.00000e+01	9.85505e-05 	 72.8 	 7.387076E+05 	 2.190011E+01 	 1.617778E+07
1.00000e+01	9.89395e-05 	 71.8 	 7.25696E+05 	 2.198656E+01 	 1.595556E+07
1.00000e+01	1.05257e-04 	 71.8 	 6.821399E+05 	 2.339044E+01 	 1.595556E+07
1.00000e+01	8.74556e-05 	 70.8 	 8.095536E+05 	 1.943458E+01 	 1.573333E+07
1.00000e+01	8.64027e-05 	 70.8 	 8.194188E+05 	 1.92006E+01 	 1.573333E+07
1.00000e+01	8.73915e-05 	 70.8 	 8.101474E+05 	 1.942033E+01 	 1.573333E+07
1.00000e+01	8.63853e-05 	 70.8 	 8.195839E+05 	 1.919673E+01 	 1.573333E+07
1.00000e+01	8.61519e-05 	 69.8 	 8.101969E+05 	 1.914487E+01 	 1.551111E+07
1.00000e+01	8.72965e-05 	 69.8 	 7.995739E+05 	 1.939922E+01 	 1.551111E+07
1.00000e+01	8.91739e-05 	 69.8 	 7.827402E+05 	 1.981642E+01 	 1.551111E+07
1.00000e+01	9.04258e-05 	 69.8 	 7.719036E+05 	 2.009462E+01 	 1.551111E+07
1.00000e+01	8.76582e-05 	 68.8 	 7.848667E+05 	 1.94796E+01 	 1.528889E+07
1.00000e+01	8.89450e-05 	 68.8 	 7.735117E+05 	 1.976556E+01 	 1.528889E+07
1.00000e+01	8.86589e-05 	 68.8 	 7.760078E+05 	 1.970198E+01 	 1.528889E+07
1.00000e+01	9.41308e-05 	 68.8 	 7.308979E+05 	 2.091796E+01 	 1.528889E+07
1.00000e+01	9.45803e-05 	 68.8 	 7.274242E+05 	 2.101784E+01 	 1.528889E+07
1.00000e+01	9.20836e-05 	 68.8 	 7.471472E+05 	 2.046302E+01 	 1.528889E+07
1.00000e+01	8.91446e-05 	 68.8 	 7.717798E+05 	 1.980991E+01 	 1.528889E+07
