>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
2.00000e-01	-9.24301e-13 	 0 	 -0E+00 	 -2.054002E-07 	 0E+00
3.00000e-01	-7.55429e-13 	 0 	 -0E+00 	 -1.678731E-07 	 0E+00
4.00000e-01	-2.45571e-13 	 0 	 -0E+00 	 -5.457133E-08 	 0E+00
5.00000e-01	3.61502e-13 	 0 	 0E+00 	 8.033378E-08 	 0E+00
6.00000e-01	-6.35850e-13 	 0 	 -0E+00 	 -1.413E-07 	 0E+00
7.00000e-01	1.73521e-13 	 0 	 0E+00 	 3.856022E-08 	 0E+00
8.00000e-01	-3.31450e-13 	 0 	 -0E+00 	 -7.365556E-08 	 0E+00
9.00000e-01	-6.10077e-13 	 0 	 -0E+00 	 -1.355727E-07 	 0E+00
1.00000e+00	9.63330e-14 	 0 	 0E+00 	 2.140733E-08 	 0E+00
1.10000e+00	1.20008e-13 	 0 	 0E+00 	 2.666844E-08 	 0E+00
1.00000e+00	-2.74888e-11 	 0 	 -0E+00 	 -6.108622E-06 	 0E+00
9.00000e-01	1.33711e-11 	 0 	 0E+00 	 2.971356E-06 	 0E+00
8.00000e-01	-5.95737e-11 	 0 	 -0E+00 	 -1.32386E-05 	 0E+00
7.00000e-01	4.27235e-11 	 0 	 0E+00 	 9.494111E-06 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_105.txt
