dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
1.89951e+00 9.78955e-03 0 0E+00 2.175456E+03 0E+00 100.895
1.96984e+00 9.79118e-03 0 0E+00 2.175818E+03 0E+00 100.912
2.04030e+00 9.79359e-03 0 0E+00 2.176353E+03 0E+00 100.937
2.11075e+00 9.79572e-03 0 0E+00 2.176827E+03 0E+00 100.959
2.18118e+00 9.79671e-03 0 0E+00 2.177047E+03 0E+00 100.969
2.25163e+00 9.79759e-03 0 0E+00 2.177242E+03 0E+00 100.978
2.32207e+00 9.79895e-03 0 0E+00 2.177544E+03 0E+00 100.992
2.39254e+00 9.79836e-03 0 0E+00 2.177413E+03 0E+00 100.986
2.46297e+00 9.79864e-03 0 0E+00 2.177476E+03 0E+00 100.989
2.53343e+00 9.79913e-03 0 0E+00 2.177584E+03 0E+00 100.994
2.60382e+00 9.79995e-03 0 0E+00 2.177767E+03 0E+00 101.003
2.67429e+00 9.80185e-03 0 0E+00 2.178189E+03 0E+00 101.022
2.74475e+00 9.80239e-03 0 0E+00 2.178309E+03 0E+00 101.028
2.81521e+00 9.80224e-03 0 0E+00 2.178276E+03 0E+00 101.026
2.88569e+00 9.80248e-03 0 0E+00 2.178329E+03 0E+00 101.029
2.95614e+00 9.80221e-03 0 0E+00 2.178269E+03 0E+00 101.026
3.02659e+00 9.80207e-03 0 0E+00 2.178238E+03 0E+00 101.024
3.09704e+00 9.80202e-03 0 0E+00 2.178227E+03 0E+00 101.024
3.16750e+00 9.80240e-03 0 0E+00 2.178311E+03 0E+00 101.028
3.23793e+00 9.80275e-03 0 0E+00 2.178389E+03 0E+00 101.031
3.30838e+00 9.80328e-03 0 0E+00 2.178507E+03 0E+00 101.037
3.37882e+00 9.80289e-03 0 0E+00 2.17842E+03 0E+00 101.033
3.44928e+00 9.80203e-03 0 0E+00 2.178229E+03 0E+00 101.024
3.51974e+00 9.80227e-03 0 0E+00 2.178282E+03 0E+00 101.026
3.59019e+00 9.80220e-03 0 0E+00 2.178267E+03 0E+00 101.026
3.66065e+00 9.80368e-03 0 0E+00 2.178596E+03 0E+00 101.041
3.73109e+00 9.80308e-03 0 0E+00 2.178462E+03 0E+00 101.035
3.80155e+00 9.80320e-03 0 0E+00 2.178489E+03 0E+00 101.036
3.87201e+00 9.80244e-03 0 0E+00 2.17832E+03 0E+00 101.028
3.94247e+00 9.80230e-03 0 0E+00 2.178289E+03 0E+00 101.027
4.01292e+00 9.80201e-03 0 0E+00 2.178224E+03 0E+00 101.024
4.08338e+00 9.80247e-03 0 0E+00 2.178327E+03 0E+00 101.028
4.15384e+00 9.80271e-03 0 0E+00 2.17838E+03 0E+00 101.031
4.22428e+00 9.80197e-03 0 0E+00 2.178216E+03 0E+00 101.023
4.29474e+00 9.80227e-03 0 0E+00 2.178282E+03 0E+00 101.026
4.36520e+00 9.80308e-03 0 0E+00 2.178462E+03 0E+00 101.035
4.43563e+00 9.80092e-03 0 0E+00 2.177982E+03 0E+00 101.013
4.50606e+00 9.80118e-03 0 0E+00 2.17804E+03 0E+00 101.015
4.57650e+00 9.80175e-03 0 0E+00 2.178167E+03 0E+00 101.021
4.64695e+00 9.80337e-03 0 0E+00 2.178527E+03 0E+00 101.038
4.71741e+00 9.80300e-03 0 0E+00 2.178444E+03 0E+00 101.034
4.78787e+00 9.80122e-03 0 0E+00 2.178049E+03 0E+00 101.016
4.85832e+00 9.80025e-03 0 0E+00 2.177833E+03 0E+00 101.006
4.92879e+00 9.79954e-03 0 0E+00 2.177676E+03 0E+00 100.998
4.99926e+00 9.79972e-03 0 0E+00 2.177716E+03 0E+00 101.0
5.06972e+00 9.79889e-03 0 0E+00 2.177531E+03 0E+00 100.992
5.14016e+00 9.80001e-03 0 0E+00 2.17778E+03 0E+00 101.003
5.21061e+00 9.80020e-03 0 0E+00 2.177822E+03 0E+00 101.005
5.28102e+00 9.79888e-03 0 0E+00 2.177529E+03 0E+00 100.991
5.35147e+00 9.79812e-03 0 0E+00 2.17736E+03 0E+00 100.984
5.42193e+00 9.79833e-03 0 0E+00 2.177407E+03 0E+00 100.986
5.49236e+00 9.79495e-03 0 0E+00 2.176656E+03 0E+00 100.951
5.56282e+00 9.79276e-03 0 0E+00 2.176169E+03 0E+00 100.928
5.63328e+00 9.79248e-03 0 0E+00 2.176107E+03 0E+00 100.926
5.70374e+00 9.79183e-03 0 0E+00 2.175962E+03 0E+00 100.919
5.77420e+00 9.79167e-03 0 0E+00 2.175927E+03 0E+00 100.917
5.84465e+00 9.78963e-03 0 0E+00 2.175473E+03 0E+00 100.896
5.91511e+00 9.78851e-03 0 0E+00 2.175224E+03 0E+00 100.885
5.98557e+00 9.78726e-03 0 0E+00 2.174947E+03 0E+00 100.872
6.05603e+00 9.78627e-03 0 0E+00 2.174727E+03 0E+00 100.862
6.12647e+00 9.78443e-03 0 0E+00 2.174318E+03 0E+00 100.843
6.19692e+00 9.78365e-03 0 0E+00 2.174144E+03 0E+00 100.835
6.26738e+00 9.78281e-03 0 0E+00 2.173958E+03 0E+00 100.826
6.33779e+00 9.78290e-03 0 0E+00 2.173978E+03 0E+00 100.827
6.40827e+00 9.78125e-03 0 0E+00 2.173611E+03 0E+00 100.81
6.47870e+00 9.78134e-03 0 0E+00 2.173631E+03 0E+00 100.811
6.54921e+00 9.77992e-03 0 0E+00 2.173316E+03 0E+00 100.796
6.61967e+00 9.77920e-03 0 0E+00 2.173156E+03 0E+00 100.789
6.69013e+00 9.77821e-03 0 0E+00 2.172936E+03 0E+00 100.778
6.76058e+00 9.77820e-03 0 0E+00 2.172933E+03 0E+00 100.778
6.83103e+00 9.77589e-03 0 0E+00 2.17242E+03 0E+00 100.755
6.90148e+00 9.77558e-03 0 0E+00 2.172351E+03 0E+00 100.751
6.97193e+00 9.77435e-03 0 0E+00 2.172078E+03 0E+00 100.739
7.04238e+00 9.77280e-03 0 0E+00 2.171733E+03 0E+00 100.723
7.11282e+00 9.77131e-03 0 0E+00 2.171402E+03 0E+00 100.707
7.18328e+00 9.77044e-03 0 0E+00 2.171209E+03 0E+00 100.698
7.25374e+00 9.76870e-03 0 0E+00 2.170822E+03 0E+00 100.68
7.32419e+00 9.76745e-03 0 0E+00 2.170544E+03 0E+00 100.668
7.39464e+00 9.76618e-03 0 0E+00 2.170262E+03 0E+00 100.654
7.46508e+00 9.76568e-03 0 0E+00 2.170151E+03 0E+00 100.649
7.53548e+00 9.76421e-03 0 0E+00 2.169824E+03 0E+00 100.634
7.60593e+00 9.76191e-03 0 0E+00 2.169313E+03 0E+00 100.61
7.67640e+00 9.76031e-03 0 0E+00 2.168958E+03 0E+00 100.594
7.74685e+00 9.75900e-03 0 0E+00 2.168667E+03 0E+00 100.58
7.81729e+00 9.75691e-03 0 0E+00 2.168202E+03 0E+00 100.559
7.88774e+00 9.75543e-03 0 0E+00 2.167873E+03 0E+00 100.544
7.95817e+00 9.75340e-03 0 0E+00 2.167422E+03 0E+00 100.523
8.02862e+00 9.75180e-03 0 0E+00 2.167067E+03 0E+00 100.506
8.09904e+00 9.75027e-03 0 0E+00 2.166727E+03 0E+00 100.49
8.16950e+00 9.74741e-03 0 0E+00 2.166091E+03 0E+00 100.461
8.23996e+00 9.74625e-03 0 0E+00 2.165833E+03 0E+00 100.449
8.31041e+00 9.74302e-03 0 0E+00 2.165116E+03 0E+00 100.416
8.38086e+00 9.74079e-03 0 0E+00 2.16462E+03 0E+00 100.393
8.45128e+00 9.73930e-03 0 0E+00 2.164289E+03 0E+00 100.377
8.52174e+00 9.73703e-03 0 0E+00 2.163784E+03 0E+00 100.354
8.59218e+00 9.73510e-03 0 0E+00 2.163356E+03 0E+00 100.334
8.66263e+00 9.73397e-03 0 0E+00 2.163104E+03 0E+00 100.322
8.73307e+00 9.73105e-03 0 0E+00 2.162456E+03 0E+00 100.292
8.80350e+00 9.72865e-03 0 0E+00 2.161922E+03 0E+00 100.268
8.87395e+00 9.72754e-03 0 0E+00 2.161676E+03 0E+00 100.256
8.94438e+00 9.72433e-03 0 0E+00 2.160962E+03 0E+00 100.223
9.01483e+00 9.72211e-03 0 0E+00 2.160469E+03 0E+00 100.2
9.08528e+00 9.72050e-03 0 0E+00 2.160111E+03 0E+00 100.184
9.15574e+00 9.71854e-03 0 0E+00 2.159676E+03 0E+00 100.163
9.22619e+00 9.71601e-03 0 0E+00 2.159113E+03 0E+00 100.137
9.29661e+00 9.71368e-03 0 0E+00 2.158596E+03 0E+00 100.113
9.36707e+00 9.71226e-03 0 0E+00 2.15828E+03 0E+00 100.099
9.43746e+00 9.71062e-03 0 0E+00 2.157916E+03 0E+00 100.082
9.50792e+00 9.70912e-03 0 0E+00 2.157582E+03 0E+00 100.066
9.57839e+00 9.70752e-03 0 0E+00 2.157227E+03 0E+00 100.05
9.64885e+00 9.70560e-03 0 0E+00 2.1568E+03 0E+00 100.03
9.71929e+00 9.70476e-03 0 0E+00 2.156613E+03 0E+00 100.021
9.78974e+00 9.70353e-03 0 0E+00 2.15634E+03 0E+00 100.009
9.86015e+00 9.70275e-03 0 0E+00 2.156167E+03 0E+00 100.001
9.93060e+00 9.70115e-03 0 0E+00 2.155811E+03 0E+00 99.984
1.00011e+01 9.69860e-03 0 0E+00 2.155244E+03 0E+00 99.958
1.00715e+01 9.69566e-03 0 0E+00 2.154591E+03 0E+00 99.928
1.01420e+01 9.69422e-03 0 0E+00 2.154271E+03 0E+00 99.913
1.02124e+01 9.69336e-03 0 0E+00 2.15408E+03 0E+00 99.904
1.02829e+01 9.69109e-03 0 0E+00 2.153576E+03 0E+00 99.881
1.03533e+01 9.68832e-03 0 0E+00 2.15296E+03 0E+00 99.852
1.04237e+01 9.68498e-03 0 0E+00 2.152218E+03 0E+00 99.818
1.04942e+01 9.68294e-03 0 0E+00 2.151764E+03 0E+00 99.797
1.05646e+01 9.68131e-03 0 0E+00 2.151402E+03 0E+00 99.78
1.06351e+01 9.67949e-03 0 0E+00 2.150998E+03 0E+00 99.761
1.07055e+01 9.67772e-03 0 0E+00 2.150604E+03 0E+00 99.743
1.07760e+01 9.67557e-03 0 0E+00 2.150127E+03 0E+00 99.721
1.08464e+01 9.67311e-03 0 0E+00 2.14958E+03 0E+00 99.695
1.09168e+01 9.67063e-03 0 0E+00 2.149029E+03 0E+00 99.67
1.09873e+01 9.66787e-03 0 0E+00 2.148416E+03 0E+00 99.641
1.10577e+01 9.66730e-03 0 0E+00 2.148289E+03 0E+00 99.635
1.11281e+01 9.66468e-03 0 0E+00 2.147707E+03 0E+00 99.608
1.11986e+01 9.66183e-03 0 0E+00 2.147073E+03 0E+00 99.579
1.12690e+01 9.65979e-03 0 0E+00 2.14662E+03 0E+00 99.558
1.13394e+01 9.65804e-03 0 0E+00 2.146231E+03 0E+00 99.54
1.14099e+01 9.65598e-03 0 0E+00 2.145773E+03 0E+00 99.519
1.14803e+01 9.65481e-03 0 0E+00 2.145513E+03 0E+00 99.507
1.15508e+01 9.65246e-03 0 0E+00 2.144991E+03 0E+00 99.482
1.16212e+01 9.64933e-03 0 0E+00 2.144296E+03 0E+00 99.45
1.16917e+01 9.64689e-03 0 0E+00 2.143753E+03 0E+00 99.425
1.17621e+01 9.64473e-03 0 0E+00 2.143273E+03 0E+00 99.403
1.18326e+01 9.64175e-03 0 0E+00 2.142611E+03 0E+00 99.372
1.19030e+01 9.63920e-03 0 0E+00 2.142044E+03 0E+00 99.346
1.19735e+01 9.63677e-03 0 0E+00 2.141504E+03 0E+00 99.321
1.20439e+01 9.63477e-03 0 0E+00 2.14106E+03 0E+00 99.3
1.21143e+01 9.63376e-03 0 0E+00 2.140836E+03 0E+00 99.29
1.21848e+01 9.63178e-03 0 0E+00 2.140396E+03 0E+00 99.269
1.22552e+01 9.62983e-03 0 0E+00 2.139962E+03 0E+00 99.249
1.23256e+01 9.62805e-03 0 0E+00 2.139567E+03 0E+00 99.231
1.23961e+01 9.62555e-03 0 0E+00 2.139011E+03 0E+00 99.205
1.24665e+01 9.62272e-03 0 0E+00 2.138382E+03 0E+00 99.176
1.25370e+01 9.62002e-03 0 0E+00 2.137782E+03 0E+00 99.148
1.26074e+01 9.61705e-03 0 0E+00 2.137122E+03 0E+00 99.117
1.26779e+01 9.61479e-03 0 0E+00 2.13662E+03 0E+00 99.094
1.27483e+01 9.61253e-03 0 0E+00 2.136118E+03 0E+00 99.071
1.28188e+01 9.61013e-03 0 0E+00 2.135584E+03 0E+00 99.046
1.28892e+01 9.60660e-03 0 0E+00 2.1348E+03 0E+00 99.01
1.29597e+01 9.60440e-03 0 0E+00 2.134311E+03 0E+00 98.987
1.30301e+01 9.60254e-03 0 0E+00 2.133898E+03 0E+00 98.968
1.31005e+01 9.59995e-03 0 0E+00 2.133322E+03 0E+00 98.941
1.31709e+01 9.59793e-03 0 0E+00 2.132873E+03 0E+00 98.92
1.32414e+01 9.59784e-03 0 0E+00 2.132853E+03 0E+00 98.919
1.33119e+01 9.59544e-03 0 0E+00 2.13232E+03 0E+00 98.895
1.33823e+01 9.59213e-03 0 0E+00 2.131584E+03 0E+00 98.861
1.34527e+01 9.58843e-03 0 0E+00 2.130762E+03 0E+00 98.822
1.35232e+01 9.58619e-03 0 0E+00 2.130264E+03 0E+00 98.799
1.35936e+01 9.58441e-03 0 0E+00 2.129869E+03 0E+00 98.781
1.36641e+01 9.58118e-03 0 0E+00 2.129151E+03 0E+00 98.748
1.37346e+01 9.57832e-03 0 0E+00 2.128516E+03 0E+00 98.718
1.38050e+01 9.57630e-03 0 0E+00 2.128067E+03 0E+00 98.697
1.38755e+01 9.57368e-03 0 0E+00 2.127484E+03 0E+00 98.67
1.39459e+01 9.57049e-03 0 0E+00 2.126776E+03 0E+00 98.638
1.40163e+01 9.56836e-03 0 0E+00 2.126302E+03 0E+00 98.616
1.40868e+01 9.56476e-03 0 0E+00 2.125502E+03 0E+00 98.579
1.41572e+01 9.56247e-03 0 0E+00 2.124993E+03 0E+00 98.555
1.42277e+01 9.56127e-03 0 0E+00 2.124727E+03 0E+00 98.543
1.42981e+01 9.55714e-03 0 0E+00 2.123809E+03 0E+00 98.5
1.43685e+01 9.55523e-03 0 0E+00 2.123384E+03 0E+00 98.48
1.44389e+01 9.55337e-03 0 0E+00 2.122971E+03 0E+00 98.461
1.45094e+01 9.55111e-03 0 0E+00 2.122469E+03 0E+00 98.438
1.45799e+01 9.54838e-03 0 0E+00 2.121862E+03 0E+00 98.41
1.46503e+01 9.54504e-03 0 0E+00 2.12112E+03 0E+00 98.375
1.47208e+01 9.54127e-03 0 0E+00 2.120282E+03 0E+00 98.336
1.47912e+01 9.53975e-03 0 0E+00 2.119944E+03 0E+00 98.321
1.48616e+01 9.53628e-03 0 0E+00 2.119173E+03 0E+00 98.285
1.49320e+01 9.53351e-03 0 0E+00 2.118558E+03 0E+00 98.256
1.50025e+01 9.53057e-03 0 0E+00 2.117904E+03 0E+00 98.226
1.51132e+01 9.52725e-03 0 0E+00 2.117167E+03 0E+00 98.192
1.51837e+01 9.52405e-03 0 0E+00 2.116456E+03 0E+00 98.159
1.52541e+01 9.52196e-03 0 0E+00 2.115991E+03 0E+00 98.137
1.53246e+01 9.51927e-03 0 0E+00 2.115393E+03 0E+00 98.11
1.53950e+01 9.51609e-03 0 0E+00 2.114687E+03 0E+00 98.077
1.54655e+01 9.51406e-03 0 0E+00 2.114236E+03 0E+00 98.056
1.55360e+01 9.51062e-03 0 0E+00 2.113471E+03 0E+00 98.021
1.56064e+01 9.50706e-03 0 0E+00 2.11268E+03 0E+00 97.984
1.56768e+01 9.50450e-03 0 0E+00 2.112111E+03 0E+00 97.957
1.57473e+01 9.50227e-03 0 0E+00 2.111616E+03 0E+00 97.934
1.58177e+01 9.50140e-03 0 0E+00 2.111422E+03 0E+00 97.926
1.58882e+01 9.49812e-03 0 0E+00 2.110693E+03 0E+00 97.892
1.59586e+01 9.49615e-03 0 0E+00 2.110256E+03 0E+00 97.871
1.60291e+01 9.49319e-03 0 0E+00 2.109598E+03 0E+00 97.841
1.60995e+01 9.48949e-03 0 0E+00 2.108776E+03 0E+00 97.803
1.61700e+01 9.48756e-03 0 0E+00 2.108347E+03 0E+00 97.783
1.62404e+01 9.48507e-03 0 0E+00 2.107793E+03 0E+00 97.757
1.63109e+01 9.48265e-03 0 0E+00 2.107256E+03 0E+00 97.732
1.63813e+01 9.47989e-03 0 0E+00 2.106642E+03 0E+00 97.704
1.64517e+01 9.47719e-03 0 0E+00 2.106042E+03 0E+00 97.676
1.65222e+01 9.47464e-03 0 0E+00 2.105476E+03 0E+00 97.65
1.65926e+01 9.47244e-03 0 0E+00 2.104987E+03 0E+00 97.627
1.66630e+01 9.46947e-03 0 0E+00 2.104327E+03 0E+00 97.596
1.67335e+01 9.46514e-03 0 0E+00 2.103364E+03 0E+00 97.552
1.68040e+01 9.46070e-03 0 0E+00 2.102378E+03 0E+00 97.506
1.68744e+01 9.45937e-03 0 0E+00 2.102082E+03 0E+00 97.492
1.69448e+01 9.45687e-03 0 0E+00 2.101527E+03 0E+00 97.467
1.70153e+01 9.45480e-03 0 0E+00 2.101067E+03 0E+00 97.445
1.70857e+01 9.45324e-03 0 0E+00 2.10072E+03 0E+00 97.429
1.71562e+01 9.45011e-03 0 0E+00 2.100024E+03 0E+00 97.397
1.72266e+01 9.44715e-03 0 0E+00 2.099367E+03 0E+00 97.366
1.72971e+01 9.44341e-03 0 0E+00 2.098536E+03 0E+00 97.328
1.73675e+01 9.44193e-03 0 0E+00 2.098207E+03 0E+00 97.313
1.74379e+01 9.43963e-03 0 0E+00 2.097696E+03 0E+00 97.289
1.75084e+01 9.43686e-03 0 0E+00 2.09708E+03 0E+00 97.26
1.75788e+01 9.43614e-03 0 0E+00 2.09692E+03 0E+00 97.253
1.76493e+01 9.43247e-03 0 0E+00 2.096104E+03 0E+00 97.215
1.77197e+01 9.43019e-03 0 0E+00 2.095598E+03 0E+00 97.192
1.77902e+01 9.42550e-03 0 0E+00 2.094556E+03 0E+00 97.143
1.78606e+01 9.42411e-03 0 0E+00 2.094247E+03 0E+00 97.129
1.79310e+01 9.42232e-03 0 0E+00 2.093849E+03 0E+00 97.11
1.80015e+01 9.41854e-03 0 0E+00 2.093009E+03 0E+00 97.072
1.80719e+01 9.41543e-03 0 0E+00 2.092318E+03 0E+00 97.039
1.81424e+01 9.41299e-03 0 0E+00 2.091776E+03 0E+00 97.014
1.82128e+01 9.41010e-03 0 0E+00 2.091133E+03 0E+00 96.985
1.82833e+01 9.40642e-03 0 0E+00 2.090316E+03 0E+00 96.947
1.83537e+01 9.40334e-03 0 0E+00 2.089631E+03 0E+00 96.915
1.84241e+01 9.40080e-03 0 0E+00 2.089067E+03 0E+00 96.889
1.84946e+01 9.39750e-03 0 0E+00 2.088333E+03 0E+00 96.855
1.85651e+01 9.39514e-03 0 0E+00 2.087809E+03 0E+00 96.83
1.86355e+01 9.39214e-03 0 0E+00 2.087142E+03 0E+00 96.799
1.87060e+01 9.38976e-03 0 0E+00 2.086613E+03 0E+00 96.775
1.87764e+01 9.38719e-03 0 0E+00 2.086042E+03 0E+00 96.748
1.88468e+01 9.38507e-03 0 0E+00 2.085571E+03 0E+00 96.727
1.89173e+01 9.38352e-03 0 0E+00 2.085227E+03 0E+00 96.711
1.89877e+01 9.37982e-03 0 0E+00 2.084404E+03 0E+00 96.672
1.90582e+01 9.37704e-03 0 0E+00 2.083787E+03 0E+00 96.644
1.91286e+01 9.37412e-03 0 0E+00 2.083138E+03 0E+00 96.614
1.91991e+01 9.37055e-03 0 0E+00 2.082344E+03 0E+00 96.577
1.92695e+01 9.36800e-03 0 0E+00 2.081778E+03 0E+00 96.551
1.93399e+01 9.36473e-03 0 0E+00 2.081051E+03 0E+00 96.517
1.94104e+01 9.36168e-03 0 0E+00 2.080373E+03 0E+00 96.486
1.94808e+01 9.35866e-03 0 0E+00 2.079702E+03 0E+00 96.454
1.95513e+01 9.35651e-03 0 0E+00 2.079224E+03 0E+00 96.432
1.96217e+01 9.35384e-03 0 0E+00 2.078631E+03 0E+00 96.405
1.96922e+01 9.35131e-03 0 0E+00 2.078069E+03 0E+00 96.379
1.97626e+01 9.34902e-03 0 0E+00 2.07756E+03 0E+00 96.355
1.98330e+01 9.34653e-03 0 0E+00 2.077007E+03 0E+00 96.329
1.99035e+01 9.34361e-03 0 0E+00 2.076358E+03 0E+00 96.299
1.99739e+01 9.34096e-03 0 0E+00 2.075769E+03 0E+00 96.272
2.00444e+01 9.33768e-03 0 0E+00 2.07504E+03 0E+00 96.238
2.01148e+01 9.33589e-03 0 0E+00 2.074642E+03 0E+00 96.22
2.01852e+01 9.33160e-03 0 0E+00 2.073689E+03 0E+00 96.175
2.02557e+01 9.32894e-03 0 0E+00 2.073098E+03 0E+00 96.148
2.03261e+01 9.32527e-03 0 0E+00 2.072282E+03 0E+00 96.11
2.03966e+01 9.32230e-03 0 0E+00 2.071622E+03 0E+00 96.08
2.04670e+01 9.32028e-03 0 0E+00 2.071173E+03 0E+00 96.059
2.05375e+01 9.31750e-03 0 0E+00 2.070556E+03 0E+00 96.03
2.06079e+01 9.31477e-03 0 0E+00 2.069949E+03 0E+00 96.002
2.06783e+01 9.31218e-03 0 0E+00 2.069373E+03 0E+00 95.975
2.07488e+01 9.30965e-03 0 0E+00 2.068811E+03 0E+00 95.949
2.08192e+01 9.30637e-03 0 0E+00 2.068082E+03 0E+00 95.915
2.08897e+01 9.30433e-03 0 0E+00 2.067629E+03 0E+00 95.894
2.09601e+01 9.30074e-03 0 0E+00 2.066831E+03 0E+00 95.857
2.10306e+01 9.29770e-03 0 0E+00 2.066156E+03 0E+00 95.826
2.11010e+01 9.29443e-03 0 0E+00 2.065429E+03 0E+00 95.792
2.11715e+01 9.29253e-03 0 0E+00 2.065007E+03 0E+00 95.773
2.12419e+01 9.28919e-03 0 0E+00 2.064264E+03 0E+00 95.738
2.13123e+01 9.28702e-03 0 0E+00 2.063782E+03 0E+00 95.716
2.13828e+01 9.28346e-03 0 0E+00 2.062991E+03 0E+00 95.679
2.14533e+01 9.28091e-03 0 0E+00 2.062424E+03 0E+00 95.653
2.15237e+01 9.27903e-03 0 0E+00 2.062007E+03 0E+00 95.634
2.15941e+01 9.27520e-03 0 0E+00 2.061156E+03 0E+00 95.594
2.16646e+01 9.27267e-03 0 0E+00 2.060593E+03 0E+00 95.568
2.17350e+01 9.26971e-03 0 0E+00 2.059936E+03 0E+00 95.538
2.18054e+01 9.26742e-03 0 0E+00 2.059427E+03 0E+00 95.514
2.18759e+01 9.26413e-03 0 0E+00 2.058696E+03 0E+00 95.48
2.19464e+01 9.26081e-03 0 0E+00 2.057958E+03 0E+00 95.446
2.20168e+01 9.25760e-03 0 0E+00 2.057244E+03 0E+00 95.413
2.20872e+01 9.25463e-03 0 0E+00 2.056584E+03 0E+00 95.382
2.21577e+01 9.25297e-03 0 0E+00 2.056216E+03 0E+00 95.365
2.22281e+01 9.24951e-03 0 0E+00 2.055447E+03 0E+00 95.329
2.22986e+01 9.24659e-03 0 0E+00 2.054798E+03 0E+00 95.299
2.23690e+01 9.24291e-03 0 0E+00 2.05398E+03 0E+00 95.261
2.24395e+01 9.24082e-03 0 0E+00 2.053516E+03 0E+00 95.24
2.25099e+01 9.23815e-03 0 0E+00 2.052922E+03 0E+00 95.212
2.25803e+01 9.23521e-03 0 0E+00 2.052269E+03 0E+00 95.182
2.26508e+01 9.23188e-03 0 0E+00 2.051529E+03 0E+00 95.148
2.27212e+01 9.22977e-03 0 0E+00 2.05106E+03 0E+00 95.126
2.27917e+01 9.22629e-03 0 0E+00 2.050287E+03 0E+00 95.09
2.28621e+01 9.22346e-03 0 0E+00 2.049658E+03 0E+00 95.061
2.29326e+01 9.22049e-03 0 0E+00 2.048998E+03 0E+00 95.03
2.30030e+01 9.21688e-03 0 0E+00 2.048196E+03 0E+00 94.993
2.30734e+01 9.21413e-03 0 0E+00 2.047584E+03 0E+00 94.965
2.31439e+01 9.21090e-03 0 0E+00 2.046867E+03 0E+00 94.932
2.32144e+01 9.20757e-03 0 0E+00 2.046127E+03 0E+00 94.897
2.32848e+01 9.20539e-03 0 0E+00 2.045642E+03 0E+00 94.875
2.33553e+01 9.20342e-03 0 0E+00 2.045204E+03 0E+00 94.854
2.34257e+01 9.19989e-03 0 0E+00 2.04442E+03 0E+00 94.818
2.34961e+01 9.19853e-03 0 0E+00 2.044118E+03 0E+00 94.804
2.35666e+01 9.19599e-03 0 0E+00 2.043553E+03 0E+00 94.778
2.36370e+01 9.19360e-03 0 0E+00 2.043022E+03 0E+00 94.753
2.37075e+01 9.19065e-03 0 0E+00 2.042367E+03 0E+00 94.723
2.37779e+01 9.18823e-03 0 0E+00 2.041829E+03 0E+00 94.698
2.38484e+01 9.18507e-03 0 0E+00 2.041127E+03 0E+00 94.665
2.39188e+01 9.18197e-03 0 0E+00 2.040438E+03 0E+00 94.633
2.39892e+01 9.17912e-03 0 0E+00 2.039804E+03 0E+00 94.604
2.40597e+01 9.17549e-03 0 0E+00 2.038998E+03 0E+00 94.567
2.41301e+01 9.17383e-03 0 0E+00 2.038629E+03 0E+00 94.549
2.42006e+01 9.17103e-03 0 0E+00 2.038007E+03 0E+00 94.521
2.42710e+01 9.16782e-03 0 0E+00 2.037293E+03 0E+00 94.488
2.43415e+01 9.16406e-03 0 0E+00 2.036458E+03 0E+00 94.449
2.44119e+01 9.16091e-03 0 0E+00 2.035758E+03 0E+00 94.416
