VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 1.36318e-07 1.31429e-07 5.00000e-01 1.00000e+01 1.72677e-02 1.72625e-02 -5.00000e-01
1.50000e+00 2.70899e-07 2.16995e-07 5.00000e-01 9.50000e+00 1.51914e-02 1.51217e-02 -5.00000e-01
2.00000e+00 3.40721e-07 2.87225e-07 5.00000e-01 9.00000e+00 1.30667e-02 1.30098e-02 -5.00000e-01
2.50000e+00 3.99355e-07 3.61091e-07 5.00000e-01 8.50000e+00 1.11945e-02 1.11431e-02 -5.00000e-01
3.00000e+00 5.09942e-07 4.52583e-07 5.00000e-01 8.00000e+00 9.38020e-03 9.36611e-03 -5.00000e-01
3.50000e+00 5.98321e-07 5.47928e-07 5.00000e-01 7.50000e+00 7.84869e-03 7.83592e-03 -5.00000e-01
4.00000e+00 7.53886e-07 7.38628e-07 5.00000e-01 7.00000e+00 6.45027e-03 6.43940e-03 -5.00000e-01
4.50000e+00 1.21541e-06 1.40330e-06 5.00000e-01 6.50000e+00 5.23992e-03 5.22525e-03 -5.00000e-01
5.00000e+00 4.56379e-06 5.91366e-06 5.00000e-01 6.00000e+00 4.17160e-03 4.16003e-03 -5.00000e-01
5.50000e+00 8.15671e-05 1.20108e-04 5.00000e-01 5.50000e+00 3.25155e-03 3.23817e-03 -5.00000e-01
6.00000e+00 5.94548e-04 7.47418e-04 5.00000e-01 5.00000e+00 2.47083e-03 2.46447e-03 -5.00000e-01
6.50000e+00 1.64480e-03 1.66870e-03 5.00000e-01 4.50000e+00 1.80917e-03 1.80531e-03 -5.00000e-01
7.00000e+00 3.03876e-03 2.31785e-03 5.00000e-01 4.00000e+00 1.30582e-03 1.30309e-03 -5.00000e-01
7.50000e+00 6.49382e-03 5.29823e-03 5.00000e-01 3.50000e+00 8.57027e-04 8.56052e-04 -5.00000e-01
8.00000e+00 6.30466e-03 6.37156e-03 5.00000e-01 3.00000e+00 5.21661e-04 5.19968e-04 -5.00000e-01
8.50000e+00 7.61891e-03 7.60140e-03 5.00000e-01 2.50000e+00 2.84608e-04 2.83332e-04 -5.00000e-01
9.00000e+00 8.25240e-03 8.27487e-03 5.00000e-01 2.00000e+00 1.32281e-04 1.32399e-04 -5.00000e-01
9.50000e+00 1.29493e-02 1.32462e-02 5.00000e-01 1.50000e+00 4.92132e-05 4.90775e-05 -5.00000e-01
1.00000e+01 1.58279e-02 1.59238e-02 5.00000e-01 1.00000e+00 1.30570e-05 1.29922e-05 -5.00000e-01
