VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 1.83464e-07 1.83238e-07 5.00000e-01 1.00000e+01 8.58197e-02 8.59254e-02 -5.00000e-01
1.50000e+00 5.05857e-07 4.37891e-07 5.00000e-01 9.50000e+00 8.20664e-02 8.21968e-02 -5.00000e-01
2.00000e+00 1.48705e-06 1.57744e-06 5.00000e-01 9.00000e+00 7.65130e-02 7.65052e-02 -5.00000e-01
2.50000e+00 4.53264e-06 4.63985e-06 5.00000e-01 8.50000e+00 7.17797e-02 7.18790e-02 -5.00000e-01
3.00000e+00 1.02043e-05 1.00676e-05 5.00000e-01 8.00000e+00 6.64416e-02 6.63940e-02 -5.00000e-01
3.50000e+00 1.59271e-05 1.61042e-05 5.00000e-01 7.50000e+00 6.15255e-02 6.16180e-02 -5.00000e-01
4.00000e+00 2.99568e-05 3.45004e-05 5.00000e-01 7.00000e+00 5.62267e-02 5.62463e-02 -5.00000e-01
4.50000e+00 7.63064e-05 8.67052e-05 5.00000e-01 6.50000e+00 5.17902e-02 5.18069e-02 -5.00000e-01
5.00000e+00 1.92704e-04 1.98828e-04 5.00000e-01 6.00000e+00 4.69736e-02 4.70360e-02 -5.00000e-01
5.50000e+00 3.56925e-04 3.77166e-04 5.00000e-01 5.50000e+00 4.27138e-02 4.27828e-02 -5.00000e-01
6.00000e+00 6.42806e-04 6.72781e-04 5.00000e-01 5.00000e+00 3.77683e-02 3.77567e-02 -5.00000e-01
6.50000e+00 1.08444e-03 1.08980e-03 5.00000e-01 4.50000e+00 3.32559e-02 3.32476e-02 -5.00000e-01
7.00000e+00 1.68572e-03 1.69773e-03 5.00000e-01 4.00000e+00 2.88439e-02 2.88384e-02 -5.00000e-01
7.50000e+00 2.63227e-03 2.64413e-03 5.00000e-01 3.50000e+00 2.46271e-02 2.46109e-02 -5.00000e-01
8.00000e+00 4.36460e-02 4.48311e-02 5.00000e-01 3.00000e+00 2.03389e-02 2.03237e-02 -5.00000e-01
8.50000e+00 5.71544e-02 5.69440e-02 5.00000e-01 2.50000e+00 1.62189e-02 1.62005e-02 -5.00000e-01
9.00000e+00 6.49028e-02 6.52721e-02 5.00000e-01 2.00000e+00 1.23027e-02 1.22878e-02 -5.00000e-01
9.50000e+00 7.38430e-02 7.40654e-02 5.00000e-01 1.50000e+00 8.62694e-03 8.62429e-03 -5.00000e-01
1.00000e+01 8.25685e-02 8.29611e-02 5.00000e-01 1.00000e+00 5.37026e-03 5.36101e-03 -5.00000e-01
