VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 -9.39111e-09 -9.35439e-09 5.00000e-01 1.50000e+01 3.77956e-04 3.73263e-04 -5.00000e-01
5.00000e-01 8.32464e-05 8.40504e-05 5.00000e-01 1.45000e+01 2.85478e-04 2.87240e-04 -5.00000e-01
1.00000e+00 1.49911e-04 1.46899e-04 5.00000e-01 1.40000e+01 2.60479e-04 2.61405e-04 -5.00000e-01
1.50000e+00 1.54047e-04 1.53136e-04 5.00000e-01 1.35000e+01 3.29478e-04 3.32949e-04 -5.00000e-01
2.00000e+00 7.59461e-05 8.77886e-05 5.00000e-01 1.30000e+01 2.90730e-04 2.94334e-04 -5.00000e-01
2.50000e+00 1.12861e-04 1.14645e-04 5.00000e-01 1.25000e+01 2.69983e-04 2.71996e-04 -5.00000e-01
3.00000e+00 1.44717e-04 1.42931e-04 5.00000e-01 1.20000e+01 2.39532e-04 2.41926e-04 -5.00000e-01
3.50000e+00 6.25315e-04 6.20288e-04 5.00000e-01 1.15000e+01 2.16849e-04 2.19410e-04 -5.00000e-01
4.00000e+00 1.36492e-04 1.21367e-04 5.00000e-01 1.10000e+01 1.96893e-04 1.98184e-04 -5.00000e-01
4.50000e+00 1.64397e-04 1.71514e-04 5.00000e-01 1.05000e+01 1.74920e-04 1.78155e-04 -5.00000e-01
5.00000e+00 2.18753e-04 2.18480e-04 5.00000e-01 1.00000e+01 1.59972e-04 1.60362e-04 -5.00000e-01
5.50000e+00 2.72482e-04 2.73837e-04 5.00000e-01 9.50000e+00 1.53231e-04 1.57070e-04 -5.00000e-01
6.00000e+00 3.76426e-04 3.86653e-04 5.00000e-01 9.00000e+00 1.30063e-04 1.31628e-04 -5.00000e-01
6.50000e+00 4.20314e-04 4.22469e-04 5.00000e-01 8.50000e+00 1.33511e-04 1.33128e-04 -5.00000e-01
7.00000e+00 4.59058e-04 4.66564e-04 5.00000e-01 8.00000e+00 1.07648e-04 1.11334e-04 -5.00000e-01
7.50000e+00 4.61945e-04 4.54192e-04 5.00000e-01 7.50000e+00 1.31484e-04 1.27123e-04 -5.00000e-01
8.00000e+00 4.27398e-04 4.19084e-04 5.00000e-01 7.00000e+00 1.11813e-04 1.24138e-04 -5.00000e-01
8.50000e+00 4.62306e-04 4.54432e-04 5.00000e-01 6.50000e+00 1.24903e-04 1.27872e-04 -5.00000e-01
9.00000e+00 4.50852e-04 4.52333e-04 5.00000e-01 6.00000e+00 3.61279e-04 3.64012e-04 -5.00000e-01
9.50000e+00 4.47787e-04 4.48753e-04 5.00000e-01 5.50000e+00 3.36328e-04 4.63525e-04 -5.00000e-01
1.00000e+01 5.18070e-04 4.94913e-04 5.00000e-01 5.00000e+00 1.56315e-04 1.52935e-04 -5.00000e-01
1.05000e+01 5.45830e-04 5.43389e-04 5.00000e-01 4.50000e+00 1.08526e-04 1.23442e-04 -5.00000e-01
1.10000e+01 5.67412e-04 5.71401e-04 5.00000e-01 4.00000e+00 8.50366e-05 8.64112e-05 -5.00000e-01
1.15000e+01 5.85280e-04 5.82997e-04 5.00000e-01 3.50000e+00 5.79450e-05 5.91207e-05 -5.00000e-01
1.20000e+01 6.02433e-04 5.94356e-04 5.00000e-01 3.00000e+00 6.38548e-05 6.34787e-05 -5.00000e-01
1.25000e+01 5.60780e-04 5.52766e-04 5.00000e-01 2.50000e+00 3.71975e-04 3.72018e-04 -5.00000e-01
1.30000e+01 5.66142e-04 5.56002e-04 5.00000e-01 2.00000e+00 2.98765e-04 2.99629e-04 -5.00000e-01
1.35000e+01 5.23553e-04 5.06399e-04 5.00000e-01 1.50000e+00 2.01963e-04 2.02367e-04 -5.00000e-01
1.40000e+01 3.38059e-04 3.16926e-04 5.00000e-01 1.00000e+00 1.16315e-04 1.16404e-04 -5.00000e-01
1.45000e+01 3.19598e-04 3.18667e-04 5.00000e-01 5.00000e-01 4.95898e-05 4.95419e-05 -5.00000e-01
1.50000e+01 3.55876e-04 3.54042e-04 5.00000e-01 0.00000e+00 -6.89875e-09 -6.86168e-09 -5.00000e-01
