>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
2.00000e-01	-5.68169e-11 	 0 	 -0E+00 	 -1.262598E-05 	 0E+00
3.00000e-01	-8.11119e-12 	 0 	 -0E+00 	 -1.802487E-06 	 0E+00
4.00000e-01	1.54124e-11 	 0 	 0E+00 	 3.424978E-06 	 0E+00
5.00000e-01	8.98361e-14 	 0 	 0E+00 	 1.996358E-08 	 0E+00
6.00000e-01	-4.02046e-11 	 0 	 -0E+00 	 -8.934356E-06 	 0E+00
7.00000e-01	-1.34133e-11 	 0 	 -0E+00 	 -2.980733E-06 	 0E+00
8.00000e-01	6.81386e-11 	 0 	 0E+00 	 1.514191E-05 	 0E+00
9.00000e-01	-1.07261e-11 	 0 	 -0E+00 	 -2.383578E-06 	 0E+00
1.00000e+00	1.13769e-07 	 0 	 0E+00 	 2.5282E-02 	 0E+00
1.10000e+00	1.37366e-07 	 0 	 0E+00 	 3.052578E-02 	 0E+00
1.00000e+00	1.07929e-07 	 0 	 0E+00 	 2.398422E-02 	 0E+00
9.00000e-01	7.02134e-08 	 0 	 0E+00 	 1.560298E-02 	 0E+00
8.00000e-01	5.34162e-08 	 0 	 0E+00 	 1.187027E-02 	 0E+00
7.00000e-01	4.66929e-08 	 0 	 0E+00 	 1.03762E-02 	 0E+00
6.00000e-01	3.71250e-08 	 0 	 0E+00 	 8.25E-03 	 0E+00
5.00000e-01	2.62320e-08 	 0 	 0E+00 	 5.829333E-03 	 0E+00
4.00000e-01	1.25026e-08 	 0 	 0E+00 	 2.778356E-03 	 0E+00
3.00000e-01	5.88935e-09 	 0 	 0E+00 	 1.308744E-03 	 0E+00
2.00000e-01	-2.41011e-11 	 0 	 -0E+00 	 -5.3558E-06 	 0E+00
1.00000e-01	-5.43081e-12 	 0 	 -0E+00 	 -1.206847E-06 	 0E+00
2.77556e-17	-3.79499e-09 	 0 	 -0E+00 	 -8.433311E-04 	 0E+00
-1.00000e-01	-9.52220e-09 	 0 	 -0E+00 	 -2.116044E-03 	 0E+00
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_104.txt
