VGS(1) IDS(1) IGS(1) VDS(1) VGS(10) IDS(10) IGS(10) VDS(10)
1.00000e+00 5.22212e-03 5.22425e-03 5.00000e-01 1.00000e+01 9.53370e-02 9.55969e-02 -5.00000e-01
1.50000e+00 8.45614e-03 8.46222e-03 5.00000e-01 9.50000e+00 9.12497e-02 9.11365e-02 -5.00000e-01
2.00000e+00 1.21107e-02 1.21172e-02 5.00000e-01 9.00000e+00 8.58110e-02 8.58621e-02 -5.00000e-01
2.50000e+00 1.62103e-02 1.62659e-02 5.00000e-01 8.50000e+00 8.02054e-02 8.02284e-02 -5.00000e-01
3.00000e+00 2.05936e-02 2.06189e-02 5.00000e-01 8.00000e+00 7.49135e-02 7.47606e-02 -5.00000e-01
3.50000e+00 2.51599e-02 2.51909e-02 5.00000e-01 7.50000e+00 7.02365e-02 7.02855e-02 -5.00000e-01
4.00000e+00 3.00404e-02 3.00560e-02 5.00000e-01 7.00000e+00 6.49047e-02 6.47888e-02 -5.00000e-01
4.50000e+00 3.49176e-02 3.48964e-02 5.00000e-01 6.50000e+00 5.96992e-02 5.98224e-02 -5.00000e-01
5.00000e+00 3.95210e-02 3.94076e-02 5.00000e-01 6.00000e+00 5.49989e-02 5.50802e-02 -5.00000e-01
5.50000e+00 4.44630e-02 4.42269e-02 5.00000e-01 5.50000e+00 4.99106e-02 4.99295e-02 -5.00000e-01
6.00000e+00 4.89868e-02 4.88302e-02 5.00000e-01 5.00000e+00 4.49047e-02 4.48707e-02 -5.00000e-01
6.50000e+00 5.32432e-02 5.31113e-02 5.00000e-01 4.50000e+00 3.96693e-02 3.96567e-02 -5.00000e-01
7.00000e+00 5.75923e-02 5.75081e-02 5.00000e-01 4.00000e+00 3.45865e-02 3.45603e-02 -5.00000e-01
7.50000e+00 6.24052e-02 6.24799e-02 5.00000e-01 3.50000e+00 2.95602e-02 2.95615e-02 -5.00000e-01
8.00000e+00 6.74662e-02 6.73531e-02 5.00000e-01 3.00000e+00 2.46289e-02 2.46081e-02 -5.00000e-01
8.50000e+00 7.29668e-02 7.29735e-02 5.00000e-01 2.50000e+00 1.97928e-02 1.97846e-02 -5.00000e-01
9.00000e+00 7.90526e-02 7.92982e-02 5.00000e-01 2.00000e+00 1.52516e-02 1.52337e-02 -5.00000e-01
9.50000e+00 8.67103e-02 8.67861e-02 5.00000e-01 1.50000e+00 1.09431e-02 1.09360e-02 -5.00000e-01
1.00000e+01 9.29407e-02 9.30080e-02 5.00000e-01 1.00000e+00 6.91291e-03 6.91147e-03 -5.00000e-01
