VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -6.55397e-10 -6.27384e-10 2.50000e-01 1.00000e+01 8.91207e-03 8.88793e-03 -2.50000e-01
2.50000e-01 1.39432e-07 1.38472e-07 2.50000e-01 9.75000e+00 7.64667e-03 7.63714e-03 -2.50000e-01
5.00000e-01 7.64580e-07 7.13023e-07 2.50000e-01 9.50000e+00 6.51831e-03 6.51628e-03 -2.50000e-01
7.50000e-01 2.27241e-06 2.19339e-06 2.50000e-01 9.25000e+00 5.50658e-03 5.50859e-03 -2.50000e-01
1.00000e+00 4.00858e-06 3.76972e-06 2.50000e-01 9.00000e+00 4.60267e-03 4.60738e-03 -2.50000e-01
1.25000e+00 7.39920e-06 4.62442e-06 2.50000e-01 8.75000e+00 3.81397e-03 3.82071e-03 -2.50000e-01
1.50000e+00 9.69381e-06 9.94161e-06 2.50000e-01 8.50000e+00 3.12050e-03 3.12985e-03 -2.50000e-01
1.75000e+00 1.08371e-05 1.24587e-05 2.50000e-01 8.25000e+00 2.52757e-03 2.53590e-03 -2.50000e-01
2.00000e+00 1.45949e-05 1.27596e-05 2.50000e-01 8.00000e+00 2.02627e-03 2.03382e-03 -2.50000e-01
2.25000e+00 2.56524e-05 2.75944e-05 2.50000e-01 7.75000e+00 1.60882e-03 1.61484e-03 -2.50000e-01
2.50000e+00 4.42315e-05 4.61532e-05 2.50000e-01 7.50000e+00 1.26752e-03 1.27215e-03 -2.50000e-01
2.75000e+00 5.06547e-05 4.76152e-05 2.50000e-01 7.25000e+00 9.94840e-04 9.97636e-04 -2.50000e-01
3.00000e+00 4.57657e-05 4.38494e-05 2.50000e-01 7.00000e+00 7.70021e-04 7.72245e-04 -2.50000e-01
3.25000e+00 5.36637e-05 5.09576e-05 2.50000e-01 6.75000e+00 5.96060e-04 5.98057e-04 -2.50000e-01
3.50000e+00 3.95165e-05 3.51988e-05 2.50000e-01 6.50000e+00 4.61147e-04 4.62541e-04 -2.50000e-01
3.75000e+00 3.62151e-05 1.71272e-05 2.50000e-01 6.25000e+00 3.55672e-04 3.57071e-04 -2.50000e-01
4.00000e+00 2.42432e-05 2.41391e-05 2.50000e-01 6.00000e+00 2.74627e-04 2.76261e-04 -2.50000e-01
4.25000e+00 3.93208e-05 3.44955e-05 2.50000e-01 5.75000e+00 2.11351e-04 2.13303e-04 -2.50000e-01
4.50000e+00 5.24788e-05 5.15201e-05 2.50000e-01 5.50000e+00 1.71660e-04 1.75352e-04 -2.50000e-01
4.75000e+00 8.43404e-05 8.13045e-05 2.50000e-01 5.25000e+00 1.34346e-04 1.34085e-04 -2.50000e-01
5.00000e+00 1.18747e-04 1.19995e-04 2.50000e-01 5.00000e+00 1.04308e-04 1.05153e-04 -2.50000e-01
5.25000e+00 1.68876e-04 1.68722e-04 2.50000e-01 4.75000e+00 8.80341e-05 8.72424e-05 -2.50000e-01
5.50000e+00 2.40786e-04 2.40100e-04 2.50000e-01 4.50000e+00 6.37726e-05 6.55929e-05 -2.50000e-01
5.75000e+00 3.46897e-04 3.45163e-04 2.50000e-01 4.25000e+00 7.89358e-05 9.98080e-05 -2.50000e-01
6.00000e+00 4.89994e-04 4.87338e-04 2.50000e-01 4.00000e+00 9.08369e-05 7.92775e-05 -2.50000e-01
6.25000e+00 6.74810e-04 6.71110e-04 2.50000e-01 3.75000e+00 1.23915e-04 1.11917e-04 -2.50000e-01
6.50000e+00 9.06335e-04 8.99623e-04 2.50000e-01 3.50000e+00 2.22308e-04 2.04232e-04 -2.50000e-01
6.75000e+00 1.17962e-03 1.17006e-03 2.50000e-01 3.25000e+00 1.43529e-04 1.61159e-04 -2.50000e-01
7.00000e+00 1.50901e-03 1.49912e-03 2.50000e-01 3.00000e+00 1.41201e-04 1.41052e-04 -2.50000e-01
7.25000e+00 1.89090e-03 1.87493e-03 2.50000e-01 2.75000e+00 1.94998e-04 2.18427e-04 -2.50000e-01
7.50000e+00 2.32049e-03 2.30247e-03 2.50000e-01 2.50000e+00 1.37592e-04 1.31245e-04 -2.50000e-01
7.75000e+00 2.79631e-03 2.77401e-03 2.50000e-01 2.25000e+00 1.05697e-04 1.28267e-04 -2.50000e-01
8.00000e+00 3.31840e-03 3.29212e-03 2.50000e-01 2.00000e+00 1.05477e-04 1.02978e-04 -2.50000e-01
8.25000e+00 3.88503e-03 3.85706e-03 2.50000e-01 1.75000e+00 7.19171e-05 6.98490e-05 -2.50000e-01
8.50000e+00 4.49710e-03 4.46811e-03 2.50000e-01 1.50000e+00 5.37401e-05 5.28567e-05 -2.50000e-01
8.75000e+00 5.14541e-03 5.11419e-03 2.50000e-01 1.25000e+00 3.60620e-05 3.65630e-05 -2.50000e-01
9.00000e+00 5.85036e-03 5.81991e-03 2.50000e-01 1.00000e+00 2.72272e-05 2.76020e-05 -2.50000e-01
9.25000e+00 6.59801e-03 6.56707e-03 2.50000e-01 7.50000e-01 1.82360e-05 1.83536e-05 -2.50000e-01
9.50000e+00 7.40128e-03 7.37220e-03 2.50000e-01 5.00000e-01 1.04122e-05 1.03523e-05 -2.50000e-01
9.75000e+00 8.25929e-03 8.23223e-03 2.50000e-01 2.50000e-01 3.40165e-06 3.37929e-06 -2.50000e-01
1.00000e+01 9.17178e-03 9.14875e-03 2.50000e-01 0.00000e+00 -2.01092e-09 -2.09210e-09 -2.50000e-01
