VGS(0) IDS(0) IGS(0) VDS(0) VGS(15) IDS(15) IGS(15) VDS(15)
0.00000e+00 -3.40109e-10 -3.23387e-10 nil 1.50000e+01 2.96294e-02 2.97102e-02 nil
1.00000e+00 8.07499e-08 7.98806e-08 nil 1.40000e+01 2.29835e-02 2.26782e-02 nil
2.00000e+00 1.81798e-07 1.75239e-07 nil 1.30000e+01 1.41950e-02 1.40490e-02 nil
3.00000e+00 3.89757e-07 2.86683e-07 nil 1.20000e+01 7.91986e-03 7.87455e-03 nil
4.00000e+00 7.09152e-07 5.41596e-07 nil 1.10000e+01 3.79742e-03 3.71983e-03 nil
5.00000e+00 1.57202e-06 1.57757e-06 nil 1.00000e+01 1.51643e-03 1.48222e-03 nil
6.00000e+00 6.42691e-06 6.68546e-06 nil 9.00000e+00 5.90957e-04 5.88434e-04 nil
7.00000e+00 3.20279e-05 3.26321e-05 nil 8.00000e+00 2.83300e-04 2.77071e-04 nil
8.00000e+00 1.47031e-04 1.48533e-04 nil 7.00000e+00 1.47802e-04 1.63134e-04 nil
9.00000e+00 5.82983e-04 6.03998e-04 nil 6.00000e+00 1.66033e-04 2.24892e-04 nil
1.00000e+01 2.03853e-03 2.07138e-03 nil 5.00000e+00 1.75988e-04 2.96249e-04 nil
1.10000e+01 4.58032e-03 4.68429e-03 nil 4.00000e+00 3.65635e-04 4.31742e-04 nil
1.20000e+01 7.81297e-03 7.93174e-03 nil 3.00000e+00 5.17926e-04 2.95174e-03 nil
1.30000e+01 1.18337e-02 1.18620e-02 nil 2.00000e+00 1.59637e-03 1.54223e-03 nil
1.40000e+01 1.66942e-02 1.70374e-02 nil 1.00000e+00 4.35541e-04 4.35264e-04 nil
1.50000e+01 2.20394e-02 2.22892e-02 nil 0.00000e+00 -2.78228e-08 -2.52154e-08 nil
