>>head<<VGS(0) IDS(0) IGS(0) VDS(0)
0.00000e+00	1.71274e-07	1.86636e-07	1.00000e+00
1.00000e+00	8.93596e-03	8.93600e-03	1.00000e+00
2.00000e+00	1.78782e-02	1.78777e-02	1.00000e+00
3.00000e+00	2.68099e-02	2.68053e-02	1.00000e+00
4.00000e+00	3.57481e-02	3.57447e-02	1.00000e+00
5.00000e+00	4.46881e-02	4.46655e-02	1.00000e+00
6.00000e+00	5.36450e-02	5.35930e-02	1.00000e+00
7.00000e+00	6.25695e-02	6.25595e-02	1.00000e+00
8.00000e+00	7.15799e-02	7.15696e-02	1.00000e+00
9.00000e+00	8.06567e-02	8.06423e-02	1.00000e+00
1.00000e+01	9.00267e-02	9.00517e-02	1.00000e+00
1.10000e+01	9.99817e-02	9.99957e-02	1.00000e+00
1.20000e+01	9.99959e-02	9.99960e-02	1.00000e+00
1.30000e+01	9.99961e-02	9.99962e-02	1.00000e+00
1.40000e+01	9.99960e-02	9.99961e-02	1.00000e+00
1.50000e+01	9.99959e-02	9.99960e-02	1.00000e+00
1.60000e+01	9.99960e-02	9.99961e-02	1.00000e+00
1.70000e+01	9.99959e-02	9.99960e-02	1.00000e+00
1.80000e+01	9.99960e-02	9.99961e-02	1.00000e+00
1.90000e+01	9.99960e-02	9.99962e-02	1.00000e+00
2.00000e+01	9.99963e-02	9.99963e-02	1.00000e+00
>>head<<VGS(20) IDS(20) IGS(20) VDS(20)
2.00000e+01	9.99962e-02	9.99963e-02	-1.00000e+00
1.90000e+01	9.99961e-02	9.99962e-02	-1.00000e+00
1.80000e+01	9.99961e-02	9.99962e-02	-1.00000e+00
1.70000e+01	9.99961e-02	9.99962e-02	-1.00000e+00
1.60000e+01	9.99961e-02	9.99961e-02	-1.00000e+00
1.50000e+01	9.99960e-02	9.99961e-02	-1.00000e+00
1.40000e+01	9.99960e-02	9.99960e-02	-1.00000e+00
1.30000e+01	9.99960e-02	9.99961e-02	-1.00000e+00
1.20000e+01	9.99958e-02	9.99959e-02	-1.00000e+00
1.10000e+01	9.89603e-02	9.89483e-02	-1.00000e+00
1.00000e+01	8.92295e-02	8.92272e-02	-1.00000e+00
9.00000e+00	7.98303e-02	7.98503e-02	-1.00000e+00
8.00000e+00	7.07321e-02	7.07626e-02	-1.00000e+00
7.00000e+00	6.18113e-02	6.18326e-02	-1.00000e+00
6.00000e+00	5.29686e-02	5.29872e-02	-1.00000e+00
5.00000e+00	4.41673e-02	4.41946e-02	-1.00000e+00
4.00000e+00	3.53662e-02	3.53767e-02	-1.00000e+00
3.00000e+00	2.65577e-02	2.65642e-02	-1.00000e+00
2.00000e+00	1.77348e-02	1.77378e-02	-1.00000e+00
1.00000e+00	8.87506e-03	8.87598e-03	-1.00000e+00
0.00000e+00	1.78437e-06	1.82315e-06	-1.00000e+00
>>END<<
