VGS(0) IDS(0) IGS(0) VDS(0) VGS(10) IDS(10) IGS(10) VDS(10)
0.00000e+00 -4.25255e-10 -3.12555e-10 nil 1.00000e+01 3.43490e-03 3.41158e-03 nil
1.00000e+00 8.28936e-08 8.19905e-08 nil 9.00000e+00 1.19794e-03 1.15617e-03 nil
2.00000e+00 1.85958e-07 1.78725e-07 nil 8.00000e+00 2.96504e-04 2.91328e-04 nil
3.00000e+00 4.12526e-07 3.00572e-07 nil 7.00000e+00 6.81292e-05 6.72126e-05 nil
4.00000e+00 9.25071e-07 7.05679e-07 nil 6.00000e+00 1.57107e-05 1.50460e-05 nil
5.00000e+00 3.10156e-06 3.12956e-06 nil 5.00000e+00 3.05069e-06 2.99708e-06 nil
6.00000e+00 1.82314e-05 1.86278e-05 nil 4.00000e+00 6.17584e-07 6.29905e-07 nil
7.00000e+00 9.86480e-05 1.05828e-04 nil 3.00000e+00 2.52030e-07 2.63513e-07 nil
8.00000e+00 4.73468e-04 4.87598e-04 nil 2.00000e+00 1.59310e-07 1.61616e-07 nil
9.00000e+00 1.71183e-03 1.72741e-03 nil 1.00000e+00 6.90614e-08 7.32734e-08 nil
1.00000e+01 4.09711e-03 4.15736e-03 nil 0.00000e+00 -3.32233e-08 -4.91058e-09 nil
